Species_Name
Black Vulture

Code,Name,Latitude,Longitude,No_Observed,Number_By_Party_Hours,Flags,Editor_Comments
MSLC,Lauderdale County,32.4676,-88.7230,170,2.8571,,
MXSB,"San Blas, Nayarit, Mexico",21.5499,-105.1902,170,2.0299,,
KYKL,Kleber W.M.A.,38.4633,-84.7767,167,17.5789,,
ALMO,Montgomery,32.3496,-86.3831,166,2.8255,,
VATP,The Plains,38.7833,-77.7555,166,1.5105,,
FLKD,Kendall Area,25.6363,-80.3377,165,1.5370,,
GAAB,Albany,31.4333,-84.4167,164,3.2637,,
GADU,Dublin,32.6297,-82.9239,161,4.6667,,
VANL,Northumberland-Lancaster,37.7638,-76.3781,160,1.9048,,
TNHP,Hickory-Priest,36.1926,-86.6634,158,4.8615,,
ECQU,"Quito, Pichincha, Ecuador",-0.2405,-78.4758,158,10.5333,,
TNKN,Knoxville,35.9136,-84.0796,157,1.2702,,
ECMA,"Machalilla-Ayampe, Manabí, Ecuador",-1.6110,-80.7390,156,22.2857,,
TXUC,Uvalde County,29.2096,-99.7862,155,3.8462,,
TXLO,Lake O' the Pines,32.8001,-94.5947,155,2.1831,,
MXHE,"Hermosillo, Sonora, Mexico",29.0955,-110.9359,153,21.8571,,
TNBR,Buffalo River,35.3001,-87.4573,152,2.8679,,
SCLW,Lake Wateree,34.3548,-80.8368,151,4.8320,,
VACH,Chancellorsville,38.2911,-77.6744,151,2.5593,"HC, ",
MSNO,Noxubee N.W.R.,33.2784,-88.7929,151,2.7706,,
KYWL,Western Allen County,36.7128,-86.3469,150,6.0000,,
FLBY,Big Cypress,25.8610,-81.2690,150,4.5455,,
FLOS,Okaloacoochee Slough-Spirit of the Wild W.M.A.,26.5606,-81.3610,150,6.8182,,
OHRA,Ragersville,40.4398,-81.6288,149,0.5913,,
NYUD,Ulster-Dutchess,42.0280,-73.9537,147,1.1351,,
MDOC,Ocean City,38.3128,-75.2122,146,0.8211,,
VALA,Lake Anna,38.0850,-77.8139,146,4.2941,,
TXHO,Houston,29.7497,-94.9492,145,1.8905,,
MDSM,Sugarloaf Mountain,39.2841,-77.3920,145,0.8504,,
MDCR,Crisfield,38.0298,-75.7577,144,1.3417,,
ALAU,Auburn,32.5860,-85.4497,144,1.7143,,
TXWK,West Kerr County,30.0809,-99.4279,143,2.4034,,
VAHO,Hopewell,37.3670,-77.2842,142,1.4908,,
VANR,Nansemond River,36.8472,-76.4333,142,1.5118,"HC, ",
VALY,Lynchburg,37.3986,-79.1942,141,2.1364,,
PABN,Bernville,40.4148,-76.1492,141,1.2936,,
FLGS,Green Swamp,28.2589,-81.9585,140,2.1705,,
FLWP,West Palm Beach,26.5672,-80.1270,140,0.8358,,
ILCY,Cypress Creek,37.3190,-89.0213,140,4.3750,,
ECCH,"Chiles-Chical, Carchi, Ecuador-Colombia",0.8539,-78.0444,139,2.5273,,
TXLG,Longview,32.3765,-94.7162,139,1.7375,,
VAMB,Manassas-Bull Run,38.8387,-77.4315,138,0.9049,,
SCSP,Spartanburg,34.9000,-81.9500,137,3.5584,"HC, ",
OHOX,Oxford,39.5078,-84.7169,137,3.7027,,
BLPG,"Punta Gorda, Belize",16.1465,-88.8893,136,2.4840,,
ECSU,"Sucua, Morona-Santiago, Ecuador",-2.5360,-78.1626,135,27.0000,,
GMLT,"Laguna del Tigre N.P.-Las Guacamayas Biological Station, Petén, Guatemala",17.2424,-90.2683,135,1.1183,,
FLIS,Ichetucknee-Santa Fe-O'Leno,29.9335,-82.6785,135,0.9206,,
MOSP,Springfield,37.2174,-93.2390,135,0.7803,,
TXCR,Crawford,31.5560,-97.3556,133,2.4630,,
MDSE,Seneca,39.0671,-77.3285,132,0.5540,LC,
NCDU,Durham,36.0868,-78.8907,132,1.7275,,
TNHI,Hiwassee,35.3655,-84.9200,131,2.8478,,
TXBF,Buffalo Bayou,29.7715,-95.5699,131,1.1491,,
TXAZ,Anzalduas-Bentsen,26.2235,-98.3944,131,1.1008,,
TNLE,Lebanon,36.1944,-86.3892,130,3.1630,,
TXHU,Huntsville,30.7156,-95.5520,130,2.6396,,
TXLA,Laguna Atascosa N.W.R.,26.2391,-97.3814,130,2.1667,,
FLNP,North Pinellas,28.0672,-82.7388,130,1.3757,,
NJEL,Elmer,39.5834,-75.1428,127,2.5657,,
SCLO,Lowcountry,32.3994,-80.5397,127,1.5875,,
TXBP,Bolivar Peninsula,29.5504,-94.4668,126,1.1932,,
NJCC,Cumberland County,39.3325,-75.2004,126,1.1150,,
GAAH,Athens,33.9305,-83.3812,125,1.5152,,
SCCA,Charleston,32.9333,-79.7000,125,1.5104,,
VANO,Nokesville,38.6220,-77.5367,124,2.3800,,
OHCI,Cincinnati,39.1000,-84.3000,123,0.7432,,
ECYY,"Yanayacu, Napo, Ecuador",-0.6519,-77.8078,120,0.7273,,
CLBV,"Buenavista, Meta, Colombia",4.2442,-73.7185,120,20.0000,,
TXPO,Powderhorn,28.4355,-96.4785,120,2.4515,,
CRSR,"Santa Rosa - Area de Conservacion Guanacaste, Costa Rica",10.8713,-85.6905,118,1.3039,,
CROP,"Osa Peninsula, Puntarenas, Costa Rica",8.4665,-83.3549,117,2.0635,,
GALO,Lake Oconee,33.6120,-83.2823,117,2.2075,,
VAWP,Wachapreague,37.6707,-75.6998,117,1.2621,"HC, ",
FLCK,Cedar Key,29.1942,-83.0149,115,2.2244,,
GAGC,Glynn County,31.1128,-81.4261,114,1.7338,,
VACA,Charlottesville,38.0668,-78.5667,114,0.9828,,
TNRL,Reelfoot Lake,36.4167,-89.3833,114,2.1111,,
TXLD,Laredo,27.5000,-99.4167,113,2.1524,,
SCRR,Rocky River,34.2603,-82.6112,111,11.1000,,rc
ARLD,Lake Dardanelle,35.3417,-93.3251,110,2.2000,,
LACB,Claiborne,32.7800,-92.9500,110,1.8803,,
PANV,Newville,40.1492,-77.3681,109,1.3457,,
VASR,Sandy River Reservoir,37.2344,-78.3197,109,1.1848,,
VASR,Sandy River Reservoir,37.2344,-78.3197,109,1.1848,,
MXWY,"West Coast of the Yucatan Peninsula (Celestun), Mexico",20.8601,-90.4000,108,9.5745,,
MDPT,Port Tobacco,38.4833,-77.0333,107,1.9022,,
NJCM,Cape May,39.0123,-74.8778,107,0.6204,,
NJMO,Moorestown,39.9422,-74.9391,107,1.0142,"HC, ",
MASO,Southern Berkshire,42.1517,-73.3276,106,1.6563,"HC, ",
NCGR,Greensboro,36.1163,-79.8370,106,1.2254,,
GAPR,Piedmont N.W.R.-Rum Creek W.M.A.,33.0936,-83.7470,106,2.2410,,
VAWY,Waynesboro,37.9810,-78.9550,106,1.6627,,
LALC,Lake Charles,30.1500,-93.3000,104,3.8376,"HC, ",
MDMR,Middle River,39.3089,-76.4104,104,1.5360,,
OHAC,Adams County,38.7953,-83.5461,103,1.4635,,
OHHH,Hocking Hills,39.4993,-82.5665,103,1.1470,,
VAWR,Warren,37.8500,-78.5500,103,1.8230,,
MDPR,Patuxent River,38.3406,-76.5037,102,1.0329,,
KYSH,Shelbyville,38.1900,-85.1454,101,2.4634,,
AZPT,Phoenix-Tres Rios,33.3725,-112.3582,101,0.6645,,
FLME,Melrose,29.7480,-81.9929,100,1.1940,,
FLFM,Fort Myers,26.5551,-81.9906,100,1.3889,,
PAUB,Upper Bucks County,40.4036,-75.3650,100,1.7391,,
OHMI,Millersburg,40.5416,-81.9270,99,0.3065,,
DECH,Cape Henlopen-Prime Hook,38.8072,-75.1878,99,0.9124,,
KYSO,Somerset,37.1025,-84.6038,98,2.9697,,
GAMA,Macon,32.8321,-83.6663,97,1.7093,,
PALA,Lancaster,39.9921,-76.3614,97,1.1617,,
NCNR,New River,36.5185,-81.2007,97,2.6575,,
SCLS,Lower Saluda,34.0346,-81.1712,97,2.3833,,
CRMO,"Monteverde, Costa Rica",10.2999,-84.7667,96,0.5462,,
BLBC,"Belize City, Belize",17.5990,-88.3822,95,1.4729,,
PABH,Bethlehem-Easton,40.6184,-75.3169,95,1.0526,,
VALE,Lexington,37.8480,-79.4769,95,1.2709,,
OHAD,Ashland,40.8167,-82.2993,94,2.3325,"US, ",not unexpected
NJBA,Barnegat,39.6667,-74.1667,94,0.5857,"HC, ",
ARFA,Fayetteville,36.0566,-94.1719,94,1.1975,,
FLDC,Dade County,25.8402,-80.1883,94,1.1463,,
FLPA,Panacea,29.9908,-84.3928,92,1.3529,,
VAMA,Mathews,37.4399,-76.3143,92,0.8867,,
NIPI,"Paso del Itsmo Biological Corridor, Rivas, Nicaragua",11.2051,-85.7308,91,2.6836,,
PAEL,Elverson,40.1334,-75.7667,91,1.2462,,
LANI,New Iberia,30.0017,-91.8949,91,1.7057,,
FLLO,Long Pine Key,25.3568,-80.7186,90,1.4063,,
VANW,Nassawadox,37.4373,-75.7859,90,1.5000,,
WVPC,Pendleton County,38.6579,-79.3113,90,1.4173,,
VABD,Blackford,37.0016,-81.9265,89,2.4054,"HC, ",
GAFC,Floyd County,34.2898,-85.1805,89,1.5893,,
ECBM,"Los Bancos-Milpe, Pichincha, Ecuador",0.0318,-78.9026,88,1.0634,,
CLPU,"Puerto Asis, Putumayo, Colombia",0.5050,-76.5001,87,14.5000,,
MDSD,Southern Dorchester County,38.3617,-76.0371,87,1.0610,,
MSVI,Vicksburg,32.3108,-90.9068,86,2.3889,,
TXMC,Mckinney,33.1585,-96.6154,86,1.1986,,
TXHA,Hagerman N.W.R.,33.7807,-96.7444,85,1.6038,LC,
NCJL,Jordan Lake,35.6950,-79.0433,84,0.7336,,
GAPC,Peachtree City,33.3468,-84.6231,84,1.1667,,
LASA,Sabine N.W.R.,29.8545,-93.3892,83,1.0725,,
MDST,St. Michaels,38.7506,-76.2531,82,0.9903,,
INPL,Patoka Lake,38.4347,-86.6062,82,3.0654,,
TXSC,Spring Creek,30.1268,-95.4432,82,1.4669,,
TXOR,Old River,29.8667,-94.7333,81,1.3607,,
ILML,"Mermet Lake, Massac County",37.2000,-88.7500,81,1.5326,,
FLSO,STA5-Clewiston,26.5157,-80.8798,81,1.6040,,
PAYS,York Springs,40.0433,-77.0958,81,0.8950,,
NJSO,Somerset County,40.5823,-74.6220,80,0.9960,,
VABB,Back Bay N.W.R.,36.6500,-76.0000,79,0.5232,,
NJGS,Great Swamp-Watchung Ridges,40.6983,-74.4017,78,0.8667,,
GMAV,"Atitlan Volcano, Guatemala",14.5777,-91.1581,77,0.7512,,
VAGO,Gordonsville,38.1427,-78.1893,77,1.5098,,
MXLP,"Lago de Pátzcuaro, Michoacán, México",19.6233,-101.6281,76,1.1259,,
MXLP,"Lago de Pátzcuaro, Michoacán, México",19.6233,-101.6281,76,1.1259,,
TXTC,Turkey Creek,30.5168,-94.3167,76,1.4729,,
MDEL,Elkton,39.5333,-75.9424,76,2.7143,,
OKSV,Spavinaw,36.4000,-94.9501,75,4.8387,,
KYLH,"Lincolns Birthplace-Hodgenville, LaRue County",37.5730,-85.7400,75,2.1429,,
KYFA,Falmouth,38.7474,-84.2447,75,4.6154,,
TNBI,Bristol,36.6058,-82.0999,75,1.2397,,
VACT,Chatham,36.8265,-79.3981,75,7.5000,,
VACI,Chincoteague N.W.R.,37.9672,-75.3669,74,0.6435,,
LAST,St. Tammany Parish,30.4211,-90.0886,74,0.8315,,
NCCR,Charlotte,35.1765,-80.8759,73,0.8295,,
FLPS,Port St. Joe,29.7703,-85.2986,73,1.2696,,
TXKI,Kingsville,27.4658,-97.8551,73,1.0896,,
TXRO,Rockport,28.0669,-97.1167,72,1.2950,,
NCRK,Roanoke Rapids,36.4025,-77.5651,72,4.2353,,
PANB,New Bloomfield,40.4002,-77.1500,71,0.8402,,
TXWW,Welder Wildlife Refuge,28.1136,-97.4171,71,2.5357,,
TXTE,Texarkana,33.2784,-94.2082,70,6.0870,,
SCLP,Litchfield-Pawleys Island,33.4908,-79.0904,70,0.5809,,
FLJC,Jackson County,30.8916,-85.1612,70,1.0108,,
FLEP,East Pasco,28.3103,-82.2374,70,2.3333,,
FLTA,Tampa,28.0107,-82.4595,70,0.9517,,
KYHE,Henry County,38.4038,-85.1535,70,2.6667,,
DESN,Seaford-Nanticoke,38.5845,-75.5739,70,1.1475,,
CLVV,"Villavicencio, Meta, Colombia",4.1041,-73.5417,70,5.1095,,
DEMF,Milford,38.9595,-75.4275,70,0.9689,,
KYLE,Lexington,37.9227,-84.4719,69,1.0147,,
MXCS,"Canon del Sumidero, Mexico",16.8284,-93.1062,69,4.0588,,
TXDA,Dallas County,32.8258,-96.8312,69,0.4909,,
RPPL,"Puerto Lara, Darién, Panamá",8.6113,-78.1410,69,2.7879,,
WVIN,Inwood,39.4451,-78.1061,68,0.9128,,
NCRM,Rocky Mount,35.9385,-77.8396,68,2.3652,,
BLBE,"Belmopan, Belize",17.1846,-88.7268,68,0.6939,,
OHWH,Western Hamilton County,39.2065,-84.6361,67,0.9853,"HC, ",
TXLS,La Sal Vieja,26.4849,-97.9649,67,5.9292,,
NJPR,Princeton,40.3410,-74.6649,66,0.6100,,
NJTM,Trenton Marshes,40.1918,-74.7276,66,1.5086,,
NCHL,Holly Shelter & Lea-Hutaff Island,34.3406,-77.7313,66,0.8148,,
LANO,New Orleans,30.0236,-89.9167,66,0.7543,,
MDPL,Point Lookout,38.1061,-76.4212,66,1.5000,,
ILHL,Horseshoe Lake,37.1886,-89.3075,66,0.8800,,
FLJA,Jacksonville,30.4152,-81.4877,66,0.6392,,
MSNA,Natchez,31.6167,-91.3792,65,1.5205,,
ARPC,Pond Creek N.W.R.,33.9029,-94.2549,65,3.2500,,
ARPC,Pond Creek N.W.R.,33.9029,-94.2549,65,3.2500,,
TXLV,Lewisville,33.0301,-96.9929,64,1.0175,,
TNWC,Warren County,35.6748,-85.7770,64,2.3925,,
GAHN,Harris Neck N.W.R.,31.6837,-81.2940,64,0.9808,,
CLMP,"Mocoa, Putumayo, Colombia",1.1276,-76.6265,63,1.8573,,
ARHT,Hot Springs N.P.,34.4667,-93.0333,63,0.9655,,
CLRP,"Reserva de Planalto, Caldas, Colombia",5.0098,-75.5889,63,2.8000,,
MXBB,"Bahia Banderas, Puerto Vallarta, Jalisco, Mexico",20.5708,-105.2622,63,2.6250,,
SCAB,Ace Basin,32.6126,-80.4813,63,1.2174,,
LAPP,Pine Prairie,30.7643,-92.3765,62,1.9683,,
NIRJ,"Reserva El Jaguar, Jinotega, Nicaragua",13.2390,-86.0564,62,5.1667,,
PAWC,West Chester,39.9600,-75.6047,62,0.6592,,
GAAU,Augusta,33.4393,-82.0239,62,0.9145,,
KYHC,Hart County,37.2627,-85.8414,61,2.3019,,
ALEU,Eufaula N.W.R.,31.9939,-85.0886,61,1.6851,,
PACT,Curtin,40.5667,-76.8333,61,0.7072,,
NCAL,Alamance County,36.0693,-79.4003,61,1.7429,,
OKRS,Red Slough,33.7941,-94.6597,60,2.6432,,
NYRC,Rockland County,41.1480,-73.9895,60,0.8163,,
CRCA,"Cacao-Area de Conservacion Guancaste, Costa Rica",10.9532,-85.3889,60,0.6704,,
FLAB,Aripeka-Bayport,28.4667,-82.5833,60,1.0526,,
KYGR,Green River Lake,37.2987,-85.3688,60,2.8571,,
TNJA,Jackson,35.6119,-88.8205,60,1.4371,,
KYWA,Warsaw,38.7839,-84.9023,59,2.4583,,
LANA,Natchitoches,31.8240,-93.0635,59,1.4081,,
NJTU,Tuckerton,39.6000,-74.3500,58,1.2678,,
NCWS,Winston-Salem,36.0840,-80.3067,58,0.6010,,
TXDR,Del Rio,29.4651,-100.9585,58,1.4500,,
WVMO,Morgantown,39.6438,-79.9200,57,0.9048,,
NJWV,Walnut Valley,40.9760,-75.0226,57,0.5846,,
OHAT,Athens,39.3000,-82.1500,57,0.9383,,
MDSA,Salisbury,38.3333,-75.7333,57,0.6806,,
