Species_Name
Black Vulture

Code,Name,Latitude,Longitude,No_Observed,Number_By_Party_Hours,Flags,Editor_Comments
FL0V,South Brevard County,27.8667,-80.5667,44,0.5432,,
NCMA,Mattamuskeet N.W.R.,35.4500,-76.1333,44,0.6929,,
DCDC,Washington,38.8674,-77.0685,44,0.1424,,
GASI,Sapelo Island,31.4500,-81.2333,44,0.8000,,
MDWC,Washington County,39.5656,-77.7308,43,0.3909,,
MDJB,Jug Bay,38.7532,-76.6415,42,0.3529,,
TXAP,Attwater Prairie Chicken N.W.R.,29.6344,-96.3667,42,0.3818,,
FLMI,Merritt Island N.W.R.,28.6171,-80.6815,41,0.2515,,
FLVE,Venice-Englewood,27.0048,-82.3793,41,0.5694,,
MDTR,Triadelphia Reservoir,39.1605,-76.9885,41,0.2539,,
NCCP,Chapel Hill,35.9131,-79.0558,39,0.2438,,
FLBO,Brooksville,28.5480,-82.3245,39,0.4906,,
MDPL,Point Lookout,38.1061,-76.4212,39,0.6842,,
TXRU,Ruidosa,29.9500,-104.6667,38,1.7674,,
FLLA,Lakeland,28.0261,-81.8507,37,0.3814,,
TX20,Armand Bayou,29.5500,-95.0667,37,0.2857,,
KYLE,Lexington,37.9227,-84.4719,36,0.3956,,
MDRR,Rock Run,39.6041,-76.1670,36,0.7347,,
OKFG,Fort Gibson Reservoir,35.8500,-95.3167,35,0.7609,,
MSHA,Hattiesburg,31.2903,-89.3133,33,1.0000,,
MXUY,"Uxmal, Yucatan, Mexico",20.4500,-89.7500,33,1.3750,,
GAAB,Albany,31.4333,-84.4167,32,0.8421,,
TN07,Duck River Reservoir,35.5500,-86.9000,32,1.6842,,
VACN,Calmes Neck,39.1242,-77.8913,32,0.7619,,
MDOC,Ocean City,38.3128,-75.2122,32,0.2807,,
VARC,Rockingham County,38.4318,-79.0394,30,0.5660,,
FL13,New Port Richey,28.2500,-82.7000,30,0.3958,,
SCHH,Hilton Head Island,32.2000,-80.7500,30,0.0809,,
SCCE,Chester,34.7000,-81.2167,29,0.9635,,
SCCA,Charleston,32.9333,-79.7000,28,0.4211,,
VAWR,Warren,37.8500,-78.5500,28,0.3043,,
VAWI,Williamsburg,37.2792,-76.6987,28,0.3200,,
LASH,Shreveport,32.5371,-93.8922,27,0.5000,,
TXTC,Turkey Creek,30.5168,-94.3167,27,0.5745,,
GAHN,Harris Neck N.W.R.,31.6837,-81.2940,26,0.5098,,
TNCL,Clarksville,36.5000,-87.3833,25,0.8065,,
MDLK,Lower Kent County,39.1427,-76.1921,25,0.2841,,
GACG,Callaway Gardens,32.8240,-84.8437,24,0.5217,,
VACA,Charlottesville,38.0668,-78.5667,24,0.2609,,
GADU,Dublin,32.6297,-82.9239,22,1.2941,,
AR02,Magnolia,33.2667,-93.2333,22,0.5116,,
GAPC,Peachtree City,33.3468,-84.6231,22,0.2716,,
TXTE,Texarkana,33.2784,-94.2082,21,1.0500,,
TXKI,Kingsville,27.4658,-97.8551,21,0.4884,,
FLJA,Jacksonville,30.4152,-81.4877,21,0.1736,,
IN1W,Hanover-Madison,38.7167,-85.4667,20,0.9524,,
FL1B,Singing Forest,28.7833,-82.2833,20,0.6452,,
VALA,Lake Anna,38.0850,-77.8139,20,0.3175,,
MDCR,Crisfield,38.0298,-75.7577,20,0.2062,,
FLFL,Fort Lauderdale,26.1360,-80.2191,20,0.1639,,
NCIC,Iredell County,35.8967,-80.8997,20,0.7407,,
FLBA,Bradenton,27.5010,-82.5631,20,0.3160,,
NC0D,New Bern,35.0833,-77.0667,19,0.4524,,
MDSE,Seneca,39.0671,-77.3285,19,0.0526,,
TX14,Laguna Atascosa N.W.R.,26.2333,-97.3833,19,0.3725,,
AZ11,Nogales,31.3833,-110.9167,18,0.1816,,
PALA,Lancaster,39.9921,-76.3614,18,0.2500,,
NCJL,Jordan Lake,35.6950,-79.0433,18,0.1925,,
FLTA,Tampa,28.0107,-82.4595,17,0.1604,,
TNNA,Nashville,36.0545,-86.9287,17,0.1789,,
MDAG,Annapolis-Gibson Island,39.0033,-76.5065,17,0.0711,,
TNHI,Hiwassee,35.3655,-84.9200,17,0.2378,,
MSNA,Natchez,31.6167,-91.3792,17,0.4198,,
LARB,Reserve-Bonnet Carre Spillway,30.0867,-90.4711,17,0.1318,,
VASL,Shenandoah N.P.-Luray,38.5948,-78.4572,17,0.1532,,
TXFW,Fort Worth,32.7661,-97.4715,16,0.1717,,
FLHC,Hamilton County,30.3360,-82.7595,16,0.3048,,
NCDU,Durham,36.0868,-78.8907,16,0.2667,,
TNRL,Reelfoot Lake,36.4167,-89.3833,15,0.3333,,
WVLE,Lewisburg,37.8017,-80.4454,15,0.4225,,
TX25,Buffalo Bayou,29.7500,-95.5500,15,0.2804,,
VAPR,Philpott Reservoir,36.8833,-80.0500,15,0.7500,,
DECH,Cape Henlopen-Prime Hook,38.8072,-75.1878,14,0.2167,,
SCCS,Carolina Sandhills N.W.R.,34.5041,-80.2249,14,0.4502,,
GAAH,Athens,33.9305,-83.3812,14,0.1333,,
TXPP,Palo Pinto,32.7578,-98.2933,13,0.5417,,
FLNA,Naples,26.1278,-81.7645,13,0.1472,,
DERE,Rehoboth,38.6035,-75.1073,13,0.1494,,
ALMT,Mobile-Tensaw Delta,30.7500,-87.9500,13,0.2167,,
WVPC,Pendleton County,38.6579,-79.3113,13,0.3824,,
TXBU,Bell County,30.9667,-97.4500,12,0.2553,,
MDCM,Catoctin Mountain,39.6195,-77.4095,12,0.1805,,
TN0N,Ashland City,36.3167,-87.1167,12,0.1920,,
TN0G,Lebanon,36.2500,-86.3667,12,0.4286,,
GADA,Dalton,34.7667,-84.9667,12,0.2537,,
MD03,Denton,38.9000,-75.8333,12,0.1538,,
TNBI,Bristol,36.6058,-82.0999,12,0.5000,,
WVPA,Pipestem Area,37.5800,-80.9196,11,0.3235,,
MDST,St. Michaels,38.7506,-76.2531,11,0.0950,,
TXCC,Corpus Christi,27.8334,-97.5833,10,0.1130,,
TNBR,Buffalo River,35.3001,-87.4573,10,0.2128,,
WVCT,Charles Town,39.3319,-77.8512,10,0.1042,,
TXSA,Santa Ana N.W.R.,26.1492,-98.1917,10,0.1667,,
TXOR,Old River,29.8667,-94.7333,10,0.3125,,
TXHO,Houston,29.7497,-94.9492,9,0.0270,,
GABL,Bainbridge-Lake Seminole,30.8850,-84.6315,9,0.2571,,
TXBE,Beech Creek,30.7667,-94.2000,9,0.2813,,
OHLN,Lancaster,39.7137,-82.6019,9,0.1800,,
ARTE,Texarkana,33.4725,-93.9215,9,0.3103,,
MDBO,Bowie,38.9927,-76.7852,9,0.0598,,
TXLL,Lake Livingston (lower),30.7167,-95.0833,9,0.4865,,
LA0P,New Orleans,29.9667,-89.9833,9,0.0909,,
FL0K,Boca Grande,26.7500,-82.2667,8,0.7273,,
LA0K,Sabine N.W.R.,29.8000,-93.4500,8,0.0333,,
TXPA,Port Aransas,27.8502,-97.1000,8,0.1250,,
TXTY,Tyler,32.2777,-95.2991,8,0.2623,,
GA04,Piedmont N.W.R.,33.0500,-83.7167,8,0.3019,,
GAGC,Glynn County,31.1128,-81.4261,8,0.0988,,
GAOK,Okefenokee N.W.R.,30.8001,-82.1333,8,0.3162,,
VALE,Lexington,37.8480,-79.4769,8,0.2581,,
FLCK,Cedar Key,29.1942,-83.0149,7,0.1338,,
VARO,Roanoke,37.3034,-79.9446,7,0.0636,,
TX2H,Spring Creek,30.1333,-95.4500,7,0.1167,,
FLSA,St. Augustine,29.9333,-81.3162,7,0.0828,,
MSJC,Jackson County,30.4366,-88.7119,6,0.1000,,
PAUB,Upper Bucks County,40.4036,-75.3650,6,0.0600,,
ARAR,Arkadelphia,34.1333,-93.0500,6,0.0741,,
SCAI,Aiken,33.5636,-81.6179,6,0.1644,,
VACC,Cape Charles,37.1899,-75.9410,6,0.0330,,
MXSY,"Sayil, Yucatan, Mexico",20.2500,-89.5833,6,0.3750,,
MSVI,Vicksburg,32.3108,-90.9068,6,0.1101,,
TXLS,La Sal Vieja,26.4849,-97.9649,5,0.1282,,
VABB,Back Bay N.W.R.,36.6500,-76.0000,5,0.0435,,
GAAU,Augusta,33.4393,-82.0239,5,0.1587,,
NJWV,Walnut Valley,40.9760,-75.0226,5,0.0833,,
VALC,Little Creek,36.8508,-76.0994,5,0.0417,,
TX1E,Padre Island National Seashore,27.3333,-97.3333,5,0.1377,,
LADA,D'Arbonne,32.6583,-92.2410,5,0.0794,,
ARME,Mena,34.5833,-94.2333,5,0.0676,,
ALEU,Eufaula N.W.R.,31.9939,-85.0886,4,0.0635,,
NCMC,Morehead City,34.7590,-76.7094,4,0.0370,,
NJSA,Salem,39.6140,-75.4142,4,0.0432,,
TNKI,Kingsport,36.5000,-82.5167,4,0.1111,,
PA07,York,39.8167,-76.8500,4,0.1250,,
FLZE,Zellwood-Mount Dora,28.7309,-81.6062,4,0.0800,,
LAHO,Houma,29.6000,-90.7167,4,0.0784,,
VAHO,Hopewell,37.3670,-77.2842,4,0.0357,,
OHPC,Paint Creek Area,39.2622,-83.4450,4,0.1053,,
KYFR,Frankfort,38.2271,-84.8525,4,0.0678,,
VAMA,Mathews,37.4399,-76.3143,3,0.0349,,
VACI,Chincoteague N.W.R.,37.9672,-75.3669,3,0.0248,,
NCSP,Southern Pines,35.2167,-79.3167,3,0.0487,,
VABK,Brooke,38.3703,-77.3287,3,0.0375,,
VAMB,Manassas-Bull Run,38.8387,-77.4315,3,0.0395,,
TXCR,Crawford,31.5560,-97.3556,3,0.0503,,
TXPS,Palestine,31.7624,-95.7664,3,0.1500,,
ALTU,Tuscaloosa,33.2390,-87.5766,3,0.1579,,
LA02,Tensas River N.W.R.,32.3000,-91.4000,3,0.0833,,
NJNH,Northwestern Hunterdon County,40.6365,-74.9098,3,0.0345,,
TXTR,Trinidad,32.1500,-96.1000,3,0.3333,,
LA0W,North Shore Lake Pontchartrain,30.3667,-89.9833,3,0.0857,,
SCCO,Columbia,33.9300,-80.9214,3,0.0833,,
KYDA,Danville,37.6463,-84.7733,2,0.0365,,
GACO,Columbus,32.5861,-85.0004,2,0.0374,,
GAMA,Macon,32.8321,-83.6663,2,0.0323,,
ALDI,Dauphin Island,30.3385,-88.1284,2,0.0449,,
NCWS,Winston-Salem,36.0840,-80.3067,2,0.0244,,
NCCR,Charlotte,35.1765,-80.8759,2,0.0270,,
NCRK,Roanoke Rapids,36.4025,-77.5651,2,0.0476,,
VANI,Nickelsville,36.7500,-82.4167,2,0.0345,,
SCMC,McClellanville,33.1003,-79.4037,2,0.0377,,
DEWI,Wilmington,39.7450,-75.6399,2,0.0150,,
TXWA,Waco,31.5194,-97.0451,2,0.0381,,
TX2Y,Lake Livingston (upper),30.8667,-95.3167,2,0.1667,,
MOMI,Mingo N.W.R.,36.9833,-90.2000,2,0.0526,,
VAWY,Waynesboro,37.9810,-78.9550,1,0.0275,,
LAPP,Pine Prairie,30.7643,-92.3765,1,0.0286,,
FLDC,Dade County,25.8402,-80.1883,1,0.0127,,
TXBP,Bolivar Peninsula,29.5504,-94.4668,1,0.0161,,
TXDR,Del Rio,29.4651,-100.9585,1,0.0377,,
NJCM,Cape May,39.0123,-74.8778,1,0.0051,,
VAPO,Peaks of Otter,37.4500,-79.6000,1,0.0435,,
TXAZ,Anzalduas-Bentsen,26.2235,-98.3944,1,0.0455,,
OK03,Broken Bow Reservoir,34.2000,-94.6833,1,0.1111,,
DEBH,Bombay Hook N.W.R.,39.2152,-75.4822,1,0.0167,,
OHAT,Athens,39.3000,-82.1500,1,0.0153,,
NCCB,Central Beaufort County,35.4719,-76.9344,1,0.0198,,
SCPD,Pee Dee Area,34.2158,-79.7379,1,0.0370,,
AR03,El Dorado,33.2833,-92.6167,1,0.0286,,
PAWC,West Chester,39.9600,-75.6047,1,0.0065,,
FLPB,Perdido Bay,30.3333,-87.3667,1,0.0103,,
TXLO,Lake O' the Pines,32.8001,-94.5947,1,0.0323,,
LAJB,Johnsons Bayou,29.8010,-93.7149,1,0.0144,,
LANA,Natchitoches,31.8240,-93.0635,1,0.0238,,
FLKL,Key Largo-Plantation Key,25.0095,-80.5981,1,0.0303,,
MDSD,Southern Dorchester County,38.3617,-76.0371,1,0.0132,,
OHHF,Hamilton-Fairfield,39.4004,-84.5360,cw,0.0000,,
DEMI,Middletown,39.4753,-75.6347,cw,0.0000,,
FLPS,Port St. Joe,29.7703,-85.2986,cw,0.0000,,
INSM,Spring Mill S.P.,38.7233,-86.4170,cw,0.0000,,

