Species_Name
Black Vulture

Code,Name,Latitude,Longitude,No_Observed,Number_By_Party_Hours,Flags,Editor_Comments
FLLA,Lakeland,28.0261,-81.8507,59,0.8806,,
BLBC,"Belize City, Belize",17.5990,-88.3822,56,1.0275,,
FLSM,St. Marks,30.1536,-84.2227,55,0.6962,,
TXAU,Austin,30.1834,-97.6980,55,0.2750,,
TXBO,Boerne,29.8666,-98.7901,54,0.4252,,
TNCO,Columbia,35.5990,-87.1613,53,1.5362,,
MXCV,"Catemaco, Veracruz, Mexico",18.4833,-95.0333,53,0.8983,,
VAWI,Williamsburg,37.2792,-76.6987,52,0.4194,,
TXPS,Palestine,31.7624,-95.7664,52,1.9259,,
TXHO,Houston,29.7497,-94.9492,50,0.1312,,
MSJA,Jackson,32.4476,-90.0040,50,0.6944,,
AR02,Magnolia,33.2667,-93.2333,48,0.9057,,
MDST,St. Michaels,38.7506,-76.2531,48,0.3582,,
VALE,Lexington,37.8480,-79.4769,47,0.9400,,
VABB,Back Bay N.W.R.,36.6500,-76.0000,46,0.2690,,
TXFD,Falcon Dam and S.P.,26.4967,-99.0884,45,1.2000,,
TXVI,Victoria,28.8723,-97.0784,45,1.0227,,
OKFG,Fort Gibson Reservoir,35.8500,-95.3167,45,1.8000,,
MSSH,Southern Hancock County,30.2906,-89.5034,44,0.6377,,
TXAR,Aransas N.W.R.,28.2333,-96.8833,43,0.6992,,
MDOC,Ocean City,38.3128,-75.2122,43,0.2671,,
MDLK,Lower Kent County,39.1427,-76.1921,41,0.2939,,
VAFI,Fincastle,37.5276,-79.8733,40,0.5195,,
MSHA,Hattiesburg,31.2903,-89.3133,39,0.9512,,
OHAC,Adams County,38.7953,-83.5461,39,0.8298,,
FLSC,Sanibel-Captiva,26.4594,-82.1567,38,0.3725,,
VALY,Lynchburg,37.3986,-79.1942,38,0.3838,,
FLSA,St. Augustine,29.9333,-81.3162,38,0.4000,,
MDCR,Crisfield,38.0298,-75.7577,37,0.2814,,
FLFL,Fort Lauderdale,26.1360,-80.2191,35,0.3030,,
TX37,Trinity Valley,31.4333,-95.4500,35,0.8537,,
VACN,Calmes Neck,39.1242,-77.8913,34,0.5965,,
MX05,"Telchac Puerto, Yucatan, Mexico",21.3167,-89.4167,34,3.3171,,
SCMC,McClellanville,33.1003,-79.4037,33,0.6471,,
MDWC,Washington County,39.5656,-77.7308,33,0.3882,,
PAEL,Elverson,40.1334,-75.7667,31,0.3131,,
TX25,Buffalo Bayou,29.7500,-95.5500,30,0.5607,,
VASL,Shenandoah N.P.-Luray,38.5948,-78.4572,30,0.1724,,
TXFW,Fort Worth,32.7661,-97.4715,29,0.3704,,
ESSS,"San Salvador, El Salvador",13.6986,-89.2067,29,1.0000,,
GAAB,Albany,31.4333,-84.4167,29,1.7059,,
TXBB,Bastrop-Buescher State Parks,30.0866,-97.2484,29,2.0714,,
GADU,Dublin,32.6297,-82.9239,28,1.0000,,
FLTA,Tampa,28.0107,-82.4595,28,0.2489,,
TNBR,Buffalo River,35.3001,-87.4573,28,0.6364,,
FLWV,West Volusia County,29.0543,-81.3039,26,0.4851,,
FLZE,Zellwood-Mount Dora,28.7309,-81.6062,26,0.5532,,
MDSE,Seneca,39.0671,-77.3285,24,0.0723,,
NCRK,Roanoke Rapids,36.4025,-77.5651,24,0.6316,,
TXTY,Tyler,32.2777,-95.2991,24,0.5714,,
VAGS,Glade Spring,36.7883,-81.7787,23,0.3309,,
GASI,Sapelo Island,31.4500,-81.2333,23,0.4340,,
TX2T,College Station,30.5833,-96.3000,22,0.1991,,
TX0N,Hagerman N.W.R.,33.7167,-96.7333,22,0.3577,,
AR06,Lake Millwood,33.7500,-94.0500,22,0.4632,,
TX14,Laguna Atascosa N.W.R.,26.2333,-97.3833,21,0.2945,,
TXSA,Santa Ana N.W.R.,26.1492,-98.1917,20,0.2759,,
TX23,Palmetto S.P.,29.6000,-97.5833,20,0.3774,,
TXWA,Waco,31.5194,-97.0451,20,0.4651,,
ARLG,Lake Georgia-Pacific/Felsenthal N.W.R.,33.1500,-92.0667,19,0.3276,,
VAAC,Augusta County,38.2046,-78.9913,19,0.2317,,
SCAI,Aiken,33.5636,-81.6179,18,0.4500,,
DCDC,Washington,38.8674,-77.0685,18,0.0802,,
TXLS,La Sal Vieja,26.4849,-97.9649,18,0.4444,,
VANS,Northern Shenandoah Valley,39.0501,-78.1667,17,0.1095,,
VAGO,Gordonsville,38.1427,-78.1893,17,0.2656,,
GA0H,Rome,34.2333,-85.1500,17,0.3119,,
LAPP,Pine Prairie,30.7643,-92.3765,16,0.1975,,
LA0K,Sabine N.W.R.,29.8000,-93.4500,15,0.1765,,
MDEL,Elkton,39.5333,-75.9424,15,0.2113,,
VACC,Cape Charles,37.1899,-75.9410,15,0.0708,,
VACI,Chincoteague N.W.R.,37.9672,-75.3669,15,0.0622,,
MSNA,Natchez,31.6167,-91.3792,15,0.4286,,
ALTU,Tuscaloosa,33.2390,-87.5766,14,0.4118,,
NCCP,Chapel Hill,35.9131,-79.0558,13,0.0967,,
MDPT,Port Tobacco,38.4833,-77.0333,13,0.1405,,
GAHN,Harris Neck N.W.R.,31.6837,-81.2940,13,0.2203,,
LA0P,New Orleans,29.9667,-89.9833,12,0.1579,,
WVCT,Charles Town,39.3319,-77.8512,12,0.1765,,
PALA,Lancaster,39.9921,-76.3614,11,0.1341,,
NCDU,Durham,36.0868,-78.8907,11,0.1667,,
AR0P,Buffalo National River (west),36.0167,-93.3667,10,0.1923,,
VANI,Nickelsville,36.7500,-82.4167,10,0.2632,,
OK03,Broken Bow Reservoir,34.2000,-94.6833,10,1.2500,,
TXRU,Ruidosa,29.9500,-104.6667,10,0.8000,,
GAGC,Glynn County,31.1128,-81.4261,10,0.1205,,
GM04,"Cerro de Oro, Lake Atitlan, Guatemala",14.6666,-91.1666,10,0.7692,,
VA1N,Chancellorsville,38.2833,-77.6500,10,0.2532,,
GAAU,Augusta,33.4393,-82.0239,9,0.1698,,
VARC,Rockingham County,38.4318,-79.0394,9,0.1667,,
VAWY,Waynesboro,37.9810,-78.9550,9,0.1385,,
FLMA,Marianna,30.7167,-85.2667,9,0.1353,,
ALEU,Eufaula N.W.R.,31.9939,-85.0886,9,0.1935,,
LASH,Shreveport,32.5371,-93.8922,9,0.1765,,
MDBO,Bowie,38.9927,-76.7852,9,0.0252,,
TNNA,Nashville,36.0545,-86.9287,8,0.0925,,
MD0R,Baltimore,39.4000,-76.6000,8,0.1194,,
NCMC,Morehead City,34.7590,-76.7094,8,0.1067,,
OKTI,Tishomingo N.W.R.,34.1833,-96.6500,8,0.4706,,
BLBE,"Belmopan, Belize",17.1846,-88.7268,8,0.2254,,
TXCR,Crawford,31.5560,-97.3556,7,0.1273,,
GA0C,Oconee National Forest Recreational Area,33.7167,-83.3000,7,0.2692,,
TXTR,Trinidad,32.1500,-96.1000,7,0.7778,,
GADA,Dalton,34.7667,-84.9667,7,0.2059,,
DERE,Rehoboth,38.6035,-75.1073,7,0.0547,,
MDSA,Salisbury,38.3333,-75.7333,7,0.0946,,
NCJL,Jordan Lake,35.6950,-79.0433,7,0.0737,,
AL0M,Dauphin Island,30.3000,-88.1333,6,0.0960,,
TXNB,New Braunfels,29.7035,-98.1249,6,0.2400,,
TXCC,Corpus Christi,27.8334,-97.5833,6,0.0870,,
KYBF,Bernheim Forest,37.9024,-85.6275,6,0.1622,,
NCCB,Central Beaufort County,35.4719,-76.9344,6,0.2000,,
TX10,Brownsville,25.9333,-97.4500,6,0.1395,,
TX30,Olympia,30.9333,-95.3167,6,0.2927,,
TXCO,Comstock,29.7104,-101.2531,5,0.2041,,
NC1M,Pilot Mountain S.P.,36.3167,-80.4333,5,0.1408,,
TXBE,Beech Creek,30.7667,-94.2000,5,0.1351,,
DECH,Cape Henlopen-Prime Hook,38.8072,-75.1878,5,0.0532,,
PACH,Chambersburg,39.9000,-77.5834,5,0.0296,,
TX2B,Cypress Creek,29.9167,-95.7500,5,0.0588,,
TXTC,Turkey Creek,30.5168,-94.3167,5,0.1515,,
TXLL,Lake Livingston (lower),30.7167,-95.0833,4,0.1159,,
TXPA,Port Aransas,27.8502,-97.1000,4,0.0792,,
ARAR,Arkadelphia,34.1333,-93.0500,4,0.0755,,
FLBC,Bay County,30.1851,-85.6719,4,0.0526,,
WVHC,Hampshire County,39.3365,-78.5035,4,0.0354,,
TNGS,Great Smoky Mountains N.P.,35.7146,-83.4863,4,0.0410,,
VAHO,Hopewell,37.3670,-77.2842,3,0.0395,,
MDTR,Triadelphia Reservoir,39.1605,-76.9885,3,0.0181,,
SCPD,Pee Dee Area,34.2158,-79.7379,3,0.0938,,
MSSL,Sardis Lake,34.4369,-89.7010,3,0.0545,,
GACO,Columbus,32.5861,-85.0004,3,0.0583,,
ARBE,Buffalo National River (east),36.0774,-92.5836,3,0.0732,,
MD03,Denton,38.9000,-75.8333,3,0.0306,,
FL15,Orlando,28.5333,-81.3833,3,0.0182,,
FLCB,Choctawhatchee Bay,30.4462,-86.5182,3,0.0513,,
MDSD,Southern Dorchester County,38.3617,-76.0371,3,0.0308,,
LAJB,Johnsons Bayou,29.8010,-93.7149,2,0.0392,,
TX1G,Alice,27.7167,-98.1333,2,0.1538,,
MDCM,Catoctin Mountain,39.6195,-77.4095,2,0.0204,,
ARCO,Conway,35.0918,-92.4367,2,0.0342,,
GA04,Piedmont N.W.R.,33.0500,-83.7167,2,0.0800,,
NCWI,Wilmington,34.1401,-77.8936,2,0.0223,,
MX06,"Teziutlan, Puebla, Mexico",19.8833,-97.3167,2,0.0615,,
MDPL,Point Lookout,38.1061,-76.4212,2,0.0237,,
TNCL,Clarksville,36.5000,-87.3833,2,0.0442,,
LARB,Reserve-Bonnet Carre Spillway,30.0867,-90.4711,1,0.0130,,
AZ11,Nogales,31.3833,-110.9167,1,0.0048,,
VABF,Big Flat Mountain,38.1698,-78.7263,1,0.0278,,
VABK,Brooke,38.3703,-77.3287,1,0.0135,,
WVLE,Lewisburg,37.8017,-80.4454,1,0.0588,,
VAMA,Mathews,37.4399,-76.3143,1,0.0083,,
KYLO,Louisville,38.2813,-85.6348,1,0.0081,,
DEBH,Bombay Hook N.W.R.,39.2152,-75.4822,1,0.0119,,
ARFS,Fort Smith-Moffett,35.3818,-94.3766,1,0.0175,,
PAGL,Delaware County (Glenolden),39.8992,-75.3729,1,0.0052,,
NCRA,Raleigh,35.7622,-78.6593,1,0.0083,,
DEMI,Middletown,39.4753,-75.6347,1,0.0143,,
ARTE,Texarkana,33.4725,-93.9215,1,0.0357,,
SCLP,Litchfield-Pawleys Island,33.4908,-79.0904,1,0.0139,,
MDRR,Rock Run,39.6041,-76.1670,1,0.0156,,
VACF,Clifton Forge,37.8167,-79.7667,1,0.0238,,
TXKI,Kingsville,27.4658,-97.8551,1,0.0282,,
PAWC,West Chester,39.9600,-75.6047,1,0.0051,,
MSJC,Jackson County,30.4366,-88.7119,1,0.0227,,
MACC,Cape Cod,41.7207,-69.9968,cw,0.0000,,
ALBH,Birmingham,33.4660,-86.7583,cw,0.0000,,
WVPA,Pipestem Area,37.5800,-80.9196,cw,0.0000,,
VATA,Tazewell,37.1326,-81.4934,cw,0.0000,,
MDAG,Annapolis-Gibson Island,39.0033,-76.5065,cw,0.0000,,
MS0D,Grenada,33.8333,-89.7500,cw,0.0000,,
WV06,Inwood,39.4000,-78.0333,cw,0.0000,,
VADA,Danville,36.5852,-79.4233,cw,0.0000,,
KYFR,Frankfort,38.2271,-84.8525,cw,0.0000,,
LABR,Baton Rouge,30.3661,-91.1194,cw,0.0000,,

