Species_Name
Black Vulture

Code,Name,Latitude,Longitude,No_Observed,Number_By_Party_Hours,Flags,Editor_Comments
FLFG,Flagler,29.4970,-81.2650,330,4.1250,,
TXST,San Antonio,29.3148,-98.6080,329,4.5694,,
ECRU,"Rio Upano, Morona-Santiago, Ecuador",-2.3046,-78.1177,329,20.5625,,
CRPR,"Rainforest Adventures Pacific, Costa Rica",9.7469,-84.5654,328,1.9294,,
FLWM,West Marion County,29.0937,-82.3538,328,0.0000,,
NCKL,Kerr Lake,36.5068,-78.3477,321,4.4739,,
TXWA,Waco,31.5194,-97.0451,321,6.8663,,
TXAU,Austin,30.1834,-97.6980,314,1.6000,,
TXBO,Boerne,29.8666,-98.7901,313,2.9528,,
VACL,Central Loudon,39.0905,-77.6198,310,1.5617,,
TXTN,Trinity River,30.2860,-94.9800,305,6.1000,,
FLST,Stuart,27.2121,-80.2624,302,1.7687,,
TXBF,Buffalo Bayou,29.7715,-95.5699,299,2.6937,,
FLLW,Lake Wales,27.8939,-81.5189,296,2.5299,,
TXGT,Georgetown-Andice,30.6999,-97.7395,295,5.0427,,
FLEM,Emeralda-Sunnyhill,28.9718,-81.8529,290,1.9205,,
TNKI,Kingsport,36.5000,-82.5167,290,5.0435,"HC, ",
FLTT,Ten Thousand Islands,25.9500,-81.6200,286,2.4497,,
ALMO,Montgomery,32.3496,-86.3831,280,5.7436,"HC, ",
TXWP,Westcave Preserve,30.3553,-98.0296,275,2.6190,,
TNCL,Clarksville,36.5000,-87.3833,273,5.6289,,
TXCS,College Station,30.5930,-96.3175,272,2.9326,,
FLSR,Sarasota,27.2988,-82.4976,271,1.9638,,
FLSP,St. Petersburg,27.7991,-82.6794,265,1.3217,,
MDJB,Jug Bay,38.7532,-76.6415,259,1.6956,,
FLFK,Fakahatchee,26.1486,-81.4535,250,2.8249,,
OHAC,Adams County,38.7953,-83.5461,245,3.7121,"HC, ",
VAWB,Washington's Birthplace,38.1143,-76.9478,244,3.6970,,
VALY,Lynchburg,37.3986,-79.1942,241,2.4221,,
TXSB,San Bernard N.W.R.,28.8667,-95.5667,240,1.7778,,
FLAL,Alafia Banks,27.7920,-82.3349,240,3.2432,,
TXFB,Fort Clark Springs-Brackettville,29.3052,-100.4204,238,8.2069,,
FLAP,Avon Park A.F. Range,27.6501,-81.2896,236,2.0433,,
TXBN,Burnet County,30.7514,-98.2750,233,3.4265,,
TNDK,DeKalb County,36.0200,-85.8500,231,3.6235,,
TXOR,Old River,29.8667,-94.7333,230,2.7059,,
VATP,The Plains,38.7833,-77.7555,228,1.9200,,
ARMH,Mountain Home,36.3862,-92.4672,217,10.8500,,
FLCR,Crystal River,28.8712,-82.5776,213,3.3412,,
CRRF,"Rainforest Adventures Atlantic, Costa Rica",10.1202,-83.5125,210,1.0024,,
LASH,Shreveport,32.5371,-93.8922,210,2.8966,,
TNNA,Nashville,36.0545,-86.9287,207,3.2093,,
TNHP,Hickory-Priest,36.1926,-86.6634,204,4.1421,,
TXNA,Nacogdoches,31.5332,-94.6563,203,1.7846,,
FLKD,Kendall Area,25.6363,-80.3377,200,3.4043,,
FLPR,Peace River,26.9243,-82.0474,200,1.8476,,
DERE,Rehoboth,38.6035,-75.1073,196,1.9406,"HC, ",
TXHA,Hagerman N.W.R.,33.7807,-96.7444,194,3.3448,,
OKTI,Tishomingo N.W.R.,34.1833,-96.6500,191,3.0806,,
PAGL,Delaware County (Glenolden),39.8992,-75.3729,191,1.1664,,
TXLG,Longview,32.3765,-94.7162,190,2.3529,,
CRCF,"Western Cloud Forest, Balsa, Costa Rica",10.1855,-84.5160,187,1.1892,,
MDSE,Seneca,39.0671,-77.3285,183,0.7617,,
TXDR,Del Rio,29.4651,-100.9585,182,5.6875,,
GAAH,Athens,33.9305,-83.3812,179,1.7463,,
VAWA,Walkerton,37.6809,-77.0313,177,2.2913,,
FLWP,West Palm Beach,26.5672,-80.1270,175,1.1475,,
OKFG,Fort Gibson Reservoir,35.8500,-95.3167,175,3.0973,,
FLSM,St. Marks,30.1536,-84.2227,171,2.0541,,
MXMM,"Reserva Monte Mojino (REMM), Sonora, Mexico",27.1083,-108.6736,168,2.7317,,
PAWN,Western Chester County,39.9369,-75.9020,168,1.3099,,
NJNH,Northwestern Hunterdon County,40.6365,-74.9098,166,13.8333,,
MDPT,Port Tobacco,38.4833,-77.0333,164,1.7218,,
RPCC,"Central Canal Area, Panama",9.1333,-79.7833,163,1.3784,,
FLJA,Jacksonville,30.4152,-81.4877,160,1.2749,,
PASL,Southern Lancaster County,39.8172,-76.1698,160,1.1429,,
FLLO,Long Pine Key,25.3568,-80.7186,159,2.7773,,
SCSC,Sun City-Okatie,32.3512,-80.9232,157,2.1581,,
MDOC,Ocean City,38.3128,-75.2122,156,0.8189,,
TXAR,Aransas N.W.R.,28.2333,-96.8833,155,1.7416,,
MXSB,"San Blas, Nayarit, Mexico",21.5499,-105.1902,154,6.1600,,
TNWH,White County,35.9082,-85.5980,153,3.3443,,
TXCF,Corpus Christi (Flour Bluff),27.6584,-97.2938,153,1.3021,"HC, ",
LANO,New Orleans,30.0236,-89.9167,152,1.8258,"HC, ",
VAGO,Gordonsville,38.1427,-78.1893,152,3.3778,,
OKSE,Sequoyah,34.4985,-94.9695,151,4.6107,,
TNNO,Norris,36.2242,-84.0927,150,4.4444,"HC, ",
FLEP,East Pasco,28.3103,-82.2374,150,3.0612,,
TXWW,Welder Wildlife Refuge,28.1136,-97.4171,148,2.8738,,
PARD,Reading,40.3667,-75.8667,148,1.4231,,
LASA,Sabine N.W.R.,29.8545,-93.3892,148,1.7310,"HC, ",
TXTY,Tyler,32.2777,-95.2991,147,1.8907,,
MDPR,Patuxent River,38.3406,-76.5037,146,1.3774,,
FLCH,Choctawhatchee River,30.6660,-85.8322,145,1.4181,,
RPAC,"Atlantic Canal Area, Panama",9.3003,-79.9501,144,1.9726,,
PALZ,Lititz,40.2261,-76.3024,144,1.2743,"HC, ",
FLHC,Hamilton County,30.3360,-82.7595,142,4.0284,,
TXTT,Tenaha-Timpson,31.9610,-94.4210,139,2.5622,,
MDRR,Rock Run,39.6041,-76.1670,138,1.4526,,
VAAC,Augusta County,38.2046,-78.9913,137,2.1077,,
FLTA,Tampa,28.0107,-82.4595,135,1.6564,,
FLAC,Apalachicola Bay-St. Vincent N.W.R.,29.6749,-85.0737,135,2.2041,"HC, ",
VACA,Charlottesville,38.0668,-78.5667,134,0.9504,,
VAWY,Waynesboro,37.9810,-78.9550,134,2.0075,"HC, ",
VACN,Calmes Neck,39.1242,-77.8913,133,1.0211,,
VAFB,Fort Belvoir,38.7090,-77.1939,132,0.3952,,
SCHH,Hilton Head Island,32.2000,-80.7500,132,0.6471,,
GAHN,Harris Neck N.W.R.,31.6837,-81.2940,130,1.4404,,
BLBC,"Belize City, Belize",17.5990,-88.3822,130,4.8148,,
ARAR,Arkadelphia,34.1333,-93.0500,129,2.3455,,
MSVI,Vicksburg,32.3108,-90.9068,128,1.8755,,
CLBU,"Bucaramanga, Santander, Colombia",7.0675,-73.0886,127,14.1111,,
VACC,Cape Charles,37.1899,-75.9410,125,0.8929,,
GADU,Dublin,32.6297,-82.9239,125,3.2258,,
GACG,Callaway Gardens,32.8240,-84.8437,124,2.4195,,
AZNO,Nogales,31.4338,-110.9358,124,1.7971,,
TXGR,Granger,30.7062,-97.4019,124,1.2525,,
TXKV,Kerrville,30.0646,-99.1757,123,1.0250,,
TNCV,Cookeville,36.1448,-85.4747,123,1.7083,,
MDLK,Lower Kent County,39.1427,-76.1921,122,1.1619,,
TXCR,Crawford,31.5560,-97.3556,122,2.1593,,
PAAU,Audubon,40.1341,-75.4260,121,1.0298,,
MXDU,"Durango, Mexico",24.0000,-104.6700,119,2.4286,,
TXLO,Lake O' the Pines,32.8001,-94.5947,118,1.5128,,
TXTC,Turkey Creek,30.5168,-94.3167,118,1.7879,,
TXCC,Corpus Christi,27.8334,-97.5833,116,1.1688,,
LADA,D'Arbonne,32.6583,-92.2410,115,0.5374,,
NJGS,Great Swamp-Watchung Ridges,40.6983,-74.4017,115,1.7424,"HC, ",
LAVE,Venice,29.3392,-89.4767,115,2.0444,,
TXBU,Bell County,30.9667,-97.4500,113,1.7385,,
GACL,Carter's Lake,34.5801,-84.7917,113,1.4868,,
VANO,Nokesville,38.6220,-77.5367,112,2.2178,"HC, ",
GASV,"Savannah, GA-SC",32.0842,-81.0667,112,0.6231,,
VAFI,Fincastle,37.5276,-79.8733,112,1.6000,,
PAWC,West Chester,39.9600,-75.6047,112,0.8942,,
ARLG,Lake Georgia-Pacific/Felsenthal N.W.R.,33.1500,-92.0667,112,2.9091,"HC, ",
OHPC,Paint Creek Area,39.2622,-83.4450,111,2.6429,,
MDTR,Triadelphia Reservoir,39.1605,-76.9885,110,0.6718,,
TNWC,Warren County,35.6748,-85.7770,110,2.7848,,
TXMC,Mckinney,33.1585,-96.6154,109,1.5352,,
LARB,Reserve-Bonnet Carre Spillway,30.0867,-90.4711,108,2.0474,,
MDBO,Bowie,38.9927,-76.7852,108,0.4615,,
TXCK,Choke Canyon,28.4913,-98.3082,107,1.3129,,
ECNM,"Mindo-Tandayapa, Pichincha, Ecuador",-0.0542,-78.6821,105,0.4023,,
FLPS,Port St. Joe,29.7703,-85.2986,105,1.4789,"HC, ",
NJCC,Cumberland County,39.3325,-75.2004,103,0.7818,"HC, ",
LAJB,Johnsons Bayou,29.8010,-93.7149,102,3.0909,,
NJNG,Northwestern Gloucester County,39.7727,-75.2442,101,0.7426,,
FLFM,Fort Myers,26.5551,-81.9906,100,0.9259,,
MSLC,Lauderdale County,32.4676,-88.7230,100,0.7246,,
FLJD,Jonathan Dickinson S.P.,26.9921,-80.1469,100,1.0309,,
SCWB,Winyah Bay,33.2458,-79.2292,100,2.3392,"HC, ",
FLAB,Aripeka-Bayport,28.4667,-82.5833,100,2.0101,,
FLME,Melrose,29.7480,-81.9929,98,1.4627,,
BLPG,"Punta Gorda, Belize",16.1465,-88.8893,97,1.1548,,
OKSV,Spavinaw,36.4000,-94.9501,97,2.0208,,
MDSA,Salisbury,38.3333,-75.7333,94,0.9869,,
CLSB,"Sabana de Bogotá, Cundinamarca, Colombia",4.8000,-74.0667,94,11.7500,,
NCFL,Falls Lake,35.9969,-78.6162,93,0.9738,,
TXLV,Lewisville,33.0301,-96.9929,93,1.4940,,
FLLC,Lake City,30.1894,-82.6371,93,2.4474,,
MDSM,Sugarloaf Mountain,39.2841,-77.3920,93,0.4953,,
OHEF,East Fork Lake S.P.,38.9871,-84.0253,93,2.2683,"HC, ",
NCHL,Holly Shelter & Lea-Hutaff Island,34.3406,-77.7313,91,1.1667,,
VALE,Lexington,37.8480,-79.4769,91,1.9783,,
SCCA,Charleston,32.9333,-79.7000,90,1.5451,,
SCCL,Clemson,34.6346,-82.8365,88,2.0000,,
FLSA,St. Augustine,29.9333,-81.3162,87,0.6259,,
LANA,Natchitoches,31.8240,-93.0635,87,1.4500,,
TXAZ,Anzalduas-Bentsen,26.2235,-98.3944,87,0.6270,,
CTWR,Woodbury-Roxbury,41.5352,-73.2791,87,0.7373,"HC, ",RC
TXLA,Laguna Atascosa N.W.R.,26.2391,-97.3814,86,0.9609,,
VANS,Northern Shenandoah Valley,39.0501,-78.1667,84,0.5526,,
TXCO,Comstock,29.7104,-101.2531,84,3.0545,,
VAWI,Williamsburg,37.2792,-76.6987,84,0.9180,,
WVIN,Inwood,39.4451,-78.1061,84,1.1546,"HC, ",
SCLW,Lake Wateree,34.3548,-80.8368,83,3.4227,,
TXBE,Beech Creek,30.7667,-94.2000,83,1.8043,,
MDAG,Annapolis-Gibson Island,39.0033,-76.5065,83,0.3333,,
GAAF,Amicalola Falls,34.4946,-84.1648,83,1.8757,"HC, ",
DEWI,Wilmington,39.7450,-75.6399,82,0.4537,,
VABK,Brooke,38.3703,-77.3287,81,0.7788,,
TNFC,Fayette County,35.1209,-89.3470,80,2.1333,,
NJSU,Sussex County,41.1186,-74.6385,79,0.7117,,
VAGS,Glade Spring,36.7883,-81.7787,78,1.4312,,
MDEL,Elkton,39.5333,-75.9424,78,1.0541,,
SCAB,Ace Basin,32.6126,-80.4813,77,7.0000,,
TXBC,Balcones Canyonlands,30.6042,-98.0179,76,0.5869,,
ILML,"Mermet Lake, Massac County",37.2000,-88.7500,76,1.6522,,
GMAV,"Atitlan Volcano, Guatemala",14.5777,-91.1581,76,0.8636,,
OHCI,Cincinnati,39.1000,-84.3000,76,0.4294,,
NJPR,Princeton,40.3410,-74.6649,76,0.4558,,
CTOX,Oxford,41.4000,-73.1411,75,1.1494,"HC, ",RC
ALGS,Gulf Shores,30.3167,-87.6333,75,0.5445,,
OHMI,Millersburg,40.5416,-81.9270,74,0.3033,,
SCLP,Litchfield-Pawleys Island,33.4908,-79.0904,74,0.5157,,
TXBV,Brownsville,25.9328,-97.4748,74,0.7437,,
SCLO,Lowcountry,32.3994,-80.5397,74,0.7363,"HC, ",
MDCV,Chesterville,39.2762,-75.9153,72,0.8276,,
CRSR,"Santa Rosa - Area de Conservacion Guanacaste, Costa Rica",10.8713,-85.6905,72,1.0360,,
FLCK,Cedar Key,29.1942,-83.0149,72,2.0870,,
FLCB,Choctawhatchee Bay,30.4462,-86.5182,72,0.5455,,
BLBE,"Belmopan, Belize",17.1846,-88.7268,71,3.7368,,
VASL,Shenandoah N.P.-Luray,38.5948,-78.4572,71,1.2085,,
GAGC,Glynn County,31.1128,-81.4261,70,0.9211,,
LAST,St. Tammany Parish,30.4211,-90.0886,70,0.8723,,
PALA,Lancaster,39.9921,-76.3614,70,0.9524,,
OHRA,Ragersville,40.4398,-81.6288,69,0.2308,"HC, ",
KYWC,Wayne County,36.8972,-84.8213,69,1.7143,,
OKRS,Red Slough,33.7941,-94.6597,69,1.5682,,
ARCC,Crooked Creek Valley,36.1715,-93.1425,68,1.6095,,
TNCH,Chattanooga,35.1040,-85.2292,67,0.8590,,
WVCT,Charles Town,39.3319,-77.8512,67,0.8508,,
FLIS,Ichetucknee-Santa Fe-O'Leno,29.9335,-82.6785,67,0.6396,,
TXBP,Bolivar Peninsula,29.5504,-94.4668,66,1.0560,,
CRCA,"Cacao-Area de Conservacion Guancaste, Costa Rica",10.9532,-85.3889,66,1.2453,,
FLDC,Dade County,25.8402,-80.1883,65,0.8784,,
TXHO,Houston,29.7497,-94.9492,65,1.1982,,
KYSO,Somerset,37.1025,-84.6038,65,1.0442,"HC, ",
KYLE,Lexington,37.9227,-84.4719,64,0.7293,,
MSNO,Noxubee N.W.R.,33.2784,-88.7929,64,0.8620,,
VAMB,Manassas-Bull Run,38.8387,-77.4315,64,0.3896,,
GALO,Lake Oconee,33.6120,-83.2823,64,1.0847,,
NCHC,Henderson County,35.3430,-82.5530,63,0.7706,,
MDST,St. Michaels,38.7506,-76.2531,63,0.6684,,
TXCP,Chaparral W.M.A.,28.3609,-99.3429,63,1.1250,,
GACI,Cumberland Island,30.8151,-81.4673,62,0.8322,,
MXNY,"Northeastern Coast of the Yucatan Peninsula (Rio Lagartos), Mexico",21.6000,-88.1600,62,6.5263,,
NCJL,Jordan Lake,35.6950,-79.0433,62,0.4576,,
PANV,Newville,40.1492,-77.3681,62,0.6889,,
NJAS,Assunpink,40.1600,-74.4242,61,0.9104,,
SCMC,McClellanville,33.1003,-79.4037,61,1.0655,,
VAMA,Mathews,37.4399,-76.3143,61,0.4861,,
TXSJ,San Jacinto Wilderness,30.1672,-95.0967,60,1.3260,,
VANW,Nassawadox,37.4373,-75.7859,60,0.6522,,
TXSG,San Angelo,31.4439,-100.4823,60,0.9412,,
TNFR,Franklin-Coffee County,35.3020,-86.0567,60,2.2857,,
NISN,"Sierritas de Managua, Conteo Navideño, Nicaragua",11.9514,-86.2401,59,7.3750,,
MSJA,Jackson,32.4476,-90.0040,59,0.7841,LC,
TXKI,Kingsville,27.4658,-97.8551,59,0.9042,,
TXHU,Huntsville,30.7156,-95.5520,58,1.6111,,
RPVC,"Volcan, Chiriqui, Panama",8.8507,-82.6668,58,1.3810,,
KYRA,Russell-Adair County,36.9658,-85.1217,58,1.5890,,
NJWC,Warren County-Northampton County,40.7800,-75.1001,57,0.6000,,
PACB,Central Bucks County,40.3102,-75.1017,57,0.5124,,
TXTA,Trinity River Audubon Center,32.6407,-96.6577,56,1.0182,,
SCSN,Santee N.W.R.,33.5104,-80.4080,55,0.6811,,
NCDU,Durham,36.0868,-78.8907,55,0.5314,,
NCSL,Southern Lake Norman,35.4326,-80.8702,54,0.7013,,
TNCO,Columbia,35.5990,-87.1613,54,1.4211,,
SCRR,Rocky River,34.2603,-82.6112,54,2.1818,,
CLLE,"La Esmeralda, Caldas, Colombia",5.0248,-75.8002,54,13.5000,,
NIRJ,"Reserva El Jaguar, Jinotega, Nicaragua",13.2390,-86.0564,53,6.6250,,
ILWV,Warbluff Valley Sanctuary,37.4056,-88.6111,53,1.6434,,
TXOC,Orange County,30.0741,-93.9050,52,1.4545,,
BLGJ,"Gallon Jug, Belize",17.5611,-89.0441,51,0.8536,,
NCWI,Wilmington,34.1401,-77.8936,51,0.4904,,
VABL,Blacksburg,37.2153,-80.4690,51,0.4880,,
DESN,Seaford-Nanticoke,38.5845,-75.5739,51,0.0000,,
VALC,Little Creek,36.8508,-76.0994,50,0.5495,,
NJSO,Somerset County,40.5823,-74.6220,50,0.5348,,
WVEL,Elkins Area,38.8896,-79.8245,50,5.0000,,
CROP,"Osa Peninsula, Puntarenas, Costa Rica",8.4665,-83.3549,50,0.8264,,
FLSO,STA5-Clewiston,26.5157,-80.8798,50,1.1111,,
MXLN,"Laguna de Chapala, Jalisco, Mexico",20.3366,-103.2479,49,1.3243,,
MDDE,Denton,38.9055,-75.8350,49,0.7025,,
WVMO,Morgantown,39.6438,-79.9200,48,0.9505,,
DEMI,Middletown,39.4753,-75.6347,48,0.5106,,
INSM,Spring Mill S.P.,38.7233,-86.4170,47,1.3623,,
FLCE,Coot Bay-Everglades N.P.,25.1410,-80.9582,47,0.9307,,
NJCM,Cape May,39.0123,-74.8778,47,0.1601,,
WVAP,Athens-Princeton Area,37.4076,-81.0106,46,2.3000,,
LAPP,Pine Prairie,30.7643,-92.3765,46,1.0952,,
NYPE,Peekskill,41.2500,-73.8500,46,0.4259,"HC, ",
PAEL,Elverson,40.1334,-75.7667,46,0.7419,,
ARML,Magnolia-Lake Columbia,33.2684,-93.2832,46,0.9534,,
ALTU,Tuscaloosa,33.2390,-87.5766,46,1.2778,,
NJSA,Salem,39.6140,-75.4142,45,0.6667,,
ILCY,Cypress Creek,37.3190,-89.0213,45,0.6338,,
SCSP,Spartanburg,34.9000,-81.9500,45,0.6642,,
NCRM,Rocky Mount,35.9385,-77.8396,44,1.2394,,
KYFR,Frankfort,38.2271,-84.8525,43,1.7917,,
MSEL,Eagle Lake,32.5458,-90.5800,43,0.9556,,
FLBO,Brooksville,28.5480,-82.3245,43,0.5890,,
NCCP,Chapel Hill,35.9131,-79.0558,43,0.6466,,
TNHI,Hiwassee,35.3655,-84.9200,43,1.0750,,
SCCO,Columbia,33.9300,-80.9214,42,1.2086,,
CTNL,New London,41.3236,-72.1007,42,0.2937,,
TNKN,Knoxville,35.9136,-84.0796,42,0.3117,,
NYPC,Putnam County,41.3990,-73.8022,42,0.4200,,
NCSM,Stone Mountain,36.3447,-81.0247,41,1.2813,,
DEBH,Bombay Hook N.W.R.,39.2152,-75.4822,41,0.4350,"HC, ",
NJEL,Elmer,39.5834,-75.1428,41,0.5816,,
VAWR,Warren,37.8500,-78.5500,40,0.5498,,
CRMO,"Monteverde, Costa Rica",10.2999,-84.7667,40,0.2020,,
VABB,Back Bay N.W.R.,36.6500,-76.0000,40,0.7018,,
GAOK,Okefenokee N.W.R.,30.8001,-82.1333,39,0.8715,,
GASI,Sapelo Island,31.4500,-81.2333,39,0.4952,,
NYRC,Rockland County,41.1480,-73.9895,39,0.5065,,
FLTH,Tallahassee,30.5291,-84.2364,39,0.4333,"HC, ",
ARHB,Holla Bend N.W.R.,35.1660,-93.1382,39,0.4127,,
NCCV,Catawba Valley,35.7918,-81.3096,39,1.2000,,
NCCR,Charlotte,35.1765,-80.8759,38,0.5352,,
FLKV,Kissimmee Valley,28.2062,-81.3936,38,0.7170,,
SCPW,Pinewood,33.7394,-80.4825,38,0.8306,,
MSSL,Sardis Lake,34.4369,-89.7010,37,0.7708,,
NCMC,Morehead City,34.7590,-76.7094,36,0.2748,,
CLRP,"Reserva de Planalto, Caldas, Colombia",5.0098,-75.5889,36,1.8462,,
TXFD,Falcon Dam and S.P.,26.4967,-99.0884,36,1.3846,,
FLFL,Fort Lauderdale,26.1360,-80.2191,36,0.5806,,
PALB,Southern Bucks County,40.1765,-74.8971,35,0.2724,"HC, ",
ALEU,Eufaula N.W.R.,31.9939,-85.0886,35,0.9589,,
OHOX,Oxford,39.5078,-84.7169,35,1.1667,,
TXTE,Texarkana,33.2784,-94.2082,35,1.6867,,
NCMA,Mattamuskeet N.W.R.,35.4500,-76.1333,35,0.4487,,
TNSV,Shady Valley-Mountain City,36.5001,-81.8500,34,1.0794,,
VAHO,Hopewell,37.3670,-77.2842,34,0.3478,,
WVOH,Oak Hill,38.0030,-81.1600,34,1.3878,,
ECLA,"Loma Alta, Manabí, Ecuador",-1.8958,-80.6235,34,1.0968,,
ECYY,"Yanayacu, Napo, Ecuador",-0.6519,-77.8078,34,0.2688,,
MSHA,Hattiesburg,31.2903,-89.3133,33,0.9296,,
AZPT,Phoenix-Tres Rios,33.3725,-112.3582,33,0.2593,,
TXDA,Dallas County,32.8258,-96.8312,33,0.3568,,
PABH,Bethlehem-Easton,40.6184,-75.3169,33,0.3882,,
TNNL,Nickajack Lake,35.0664,-85.5113,32,0.9552,,
TXRL,Robert Lee,31.9161,-100.4999,32,0.8421,,
TXUC,Uvalde County,29.2096,-99.7862,32,1.4222,,
VARO,Roanoke,37.3034,-79.9446,32,0.5981,,
TXSC,Spring Creek,30.1268,-95.4432,32,0.6275,,
GAAU,Augusta,33.4393,-82.0239,31,0.4276,,
TXRO,Rockport,28.0669,-97.1167,31,0.2357,,
FLBC,Bay County,30.1851,-85.6719,30,0.3030,,
SCLC,Long Cane,34.0000,-82.3333,30,1.2000,,
TXLD,Laredo,27.5000,-99.4167,30,0.6897,,
PAHM,Hamburg,40.5994,-75.9269,30,0.3109,,
ARHS,Hot Springs Village,34.7167,-92.9667,29,0.8345,,
MDBH,Baltimore Harbor,39.2661,-76.4911,29,0.8286,,
INHM,Hanover-Madison,38.7382,-85.4706,29,1.2211,,
SCCG,Congaree Swamp,33.7612,-80.7476,29,0.4312,,
ARFA,Fayetteville,36.0566,-94.1719,29,0.3706,,
GASC,St. Catherines Island,31.6351,-81.1226,29,0.2392,,
NCSB,Southport-Bald Head-Oak Islands,33.9388,-78.0265,29,0.3077,,
MXNP,"Navopatia, Sonora, Mexico",26.4000,-109.2333,29,1.8125,,
CLIZ,"Ibague Zona Central, Tolima, Colombia",4.5170,-75.2849,29,1.8125,,
NCGA,Gastonia,35.2609,-81.1334,28,0.4118,,
MSNA,Natchez,31.6167,-91.3792,28,0.8358,,
GAPR,Piedmont N.W.R.-Rum Creek W.M.A.,33.0936,-83.7470,28,0.4807,,
MSSH,Southern Hancock County,30.2906,-89.5034,27,0.3140,,
DCDC,Washington,38.8674,-77.0685,27,0.1262,,
NJSH,Sandy Hook,40.4700,-74.0031,27,0.3942,,
OKBB,Broken Bow Reservoir,34.0554,-94.7048,27,0.5400,,
NJWV,Walnut Valley,40.9760,-75.0226,27,0.4909,,
TXLS,La Sal Vieja,26.4849,-97.9649,26,0.2149,,
TNSA,Savannah,35.1632,-88.1666,26,0.3574,,
MDCM,Catoctin Mountain,39.6195,-77.4095,26,0.3675,,
NJMO,Moorestown,39.9422,-74.9391,26,0.3333,,
TNBR,Buffalo River,35.3001,-87.4573,26,0.4211,,
PAGE,Gettysburg,39.8304,-77.3177,25,0.4255,,
SCAI,Aiken,33.5636,-81.6179,25,0.4630,,
SCYR,York-Rock Hill,34.9565,-81.1060,25,1.1364,,
OHWI,Wilmot,40.6720,-81.6410,25,0.1524,"HC, ",
INWH,Whitewater S.P.,39.5909,-84.9936,25,0.6993,,
ILJC,Jackson County,37.7167,-89.3500,25,0.4878,,
