Species_Name
Black Vulture

Code,Name,Latitude,Longitude,No_Observed,Number_By_Party_Hours,Flags,Editor_Comments
TXCY,Cypress Creek,29.9561,-95.8900,160,1.3743,,
FLSO,STA5-Clewiston,26.5157,-80.8798,160,1.9277,,
ALGU,Guntersville,34.3883,-86.2803,159,2.1342,,
CRCF,"Western Cloud Forest, Balsa, Costa Rica",10.1855,-84.5160,158,1.1127,,
NCDU,Durham,36.0868,-78.8907,155,1.1567,,
MSLC,Lauderdale County,32.4676,-88.7230,154,3.2421,,
NCRO,Rockingham County,36.4388,-79.9381,153,3.6000,,
VANS,Northern Shenandoah Valley,39.0501,-78.1667,151,1.0942,,
NCJL,Jordan Lake,35.6950,-79.0433,150,1.2195,,
MSJA,Jackson,32.4476,-90.0040,150,2.1583,,
FLTA,Tampa,28.0107,-82.4595,150,1.4933,,
FLBO,Brooksville,28.5480,-82.3245,150,2.0833,,
ALEU,Eufaula N.W.R.,31.9939,-85.0886,149,1.7952,,
TNKI,Kingsport,36.5000,-82.5167,148,2.7032,,
OHAC,Adams County,38.7953,-83.5461,147,1.8375,,
TXRC,Richland Creek W.M.A.,32.0299,-96.0728,147,3.1957,,
FLME,Melrose,29.7480,-81.9929,145,1.8471,,
KYCC,Calloway County,36.6003,-88.1999,145,3.7179,"HC, ",
GAHN,Harris Neck N.W.R.,31.6837,-81.2940,144,1.4458,,
SCAB,Ace Basin,32.6126,-80.4813,143,2.2520,,
TXCR,Crawford,31.5560,-97.3556,141,2.4248,,
FLEP,East Pasco,28.3103,-82.2374,140,2.4138,,
VAMA,Mathews,37.4399,-76.3143,140,1.0448,"HC, ",
NJEL,Elmer,39.5834,-75.1428,139,1.9373,,
MXDU,"Durango, Mexico",24.0000,-104.6700,138,3.9372,,
MSAL,Arkabutla Lake,34.7624,-90.1306,138,5.5200,,
LASH,Shreveport,32.5371,-93.8922,137,2.8995,,
NJCM,Cape May,39.0123,-74.8778,137,0.5305,,
MXSB,"San Blas, Nayarit, Mexico",21.5499,-105.1902,137,2.7400,,
TXWW,Welder Wildlife Refuge,28.1136,-97.4171,137,2.0448,,
MDMR,Middle River,39.3089,-76.4104,137,1.1417,,
NCGR,Greensboro,36.1163,-79.8370,136,1.2794,,
ECRU,"Rio Upano, Morona-Santiago, Ecuador",-2.3046,-78.1177,136,11.3333,,
GASV,"Savannah, GA-SC",32.0842,-81.0667,134,0.6771,,
MXWY,"West Coast of the Yucatan Peninsula (Celestun), Mexico",20.8601,-90.4000,133,16.8354,,
OHHH,Hocking Hills,39.4993,-82.5665,132,2.3178,"HC, ",
NIPI,"Paso del Itsmo Biological Corridor, Rivas, Nicaragua",11.2051,-85.7308,132,2.3363,,
OKFG,Fort Gibson Reservoir,35.8500,-95.3167,131,2.7872,,
PALZ,Lititz,40.2261,-76.3024,131,1.0976,,
NCCP,Chapel Hill,35.9131,-79.0558,131,0.7706,,
PAWC,West Chester,39.9600,-75.6047,131,1.1856,,
PASL,Southern Lancaster County,39.8172,-76.1698,130,0.8844,,
MXPB,"Playa Blanca-Barra de Potosi, Guerrero, Mexico",17.5378,-101.4414,129,4.6909,,
VAWR,Warren,37.8500,-78.5500,129,2.1322,,
SCHH,Hilton Head Island,32.2000,-80.7500,128,0.5135,,
TNFC,Fayette County,35.1209,-89.3470,128,3.7101,,
CRPR,"Rainforest Adventures Pacific, Costa Rica",9.7469,-84.5654,128,0.7926,,
KYRA,Russell-Adair County,36.9658,-85.1217,127,4.6606,,
VARO,Roanoke,37.3034,-79.9446,127,1.9242,,
SCCA,Charleston,32.9333,-79.7000,126,2.2682,,
FLFL,Fort Lauderdale,26.1360,-80.2191,125,1.8797,,
PAGL,Delaware County (Glenolden),39.8992,-75.3729,120,0.6916,,
TXCO,Comstock,29.7104,-101.2531,119,4.1754,,
TNHP,Hickory-Priest,36.1926,-86.6634,116,2.6914,,
MDPL,Point Lookout,38.1061,-76.4212,116,2.7135,,
DEMF,Milford,38.9595,-75.4275,114,1.2000,,
NJSA,Salem,39.6140,-75.4142,114,1.5405,,
TXSB,San Bernard N.W.R.,28.8667,-95.5667,114,1.2141,,
TXCK,Choke Canyon,28.4913,-98.3082,111,1.5470,,
MDSM,Sugarloaf Mountain,39.2841,-77.3920,110,0.6929,,
MXEG,"El Yugo, Sinaloa, Mexico",23.2779,-106.4673,108,9.8182,,
VAHO,Hopewell,37.3670,-77.2842,108,1.1309,,
WVLE,Lewisburg,37.8017,-80.4454,108,1.9200,,
ARLD,Lake Dardanelle,35.3417,-93.3251,107,4.1553,,
NISN,"Sierritas de Managua, Conteo Navideño, Nicaragua",11.9514,-86.2401,107,2.0980,,
TXUC,Uvalde County,29.2096,-99.7862,105,2.7632,,
NYUD,Ulster-Dutchess,42.0280,-73.9537,103,1.0510,,
TXFD,Falcon Dam and S.P.,26.4967,-99.0884,103,2.3678,,
SCLO,Lowcountry,32.3994,-80.5397,100,2.0000,,
NJPR,Princeton,40.3410,-74.6649,100,0.6849,,
FLEC,Econlockhatchee,28.7094,-81.1467,100,0.6856,,
FLIS,Ichetucknee-Santa Fe-O'Leno,29.9335,-82.6785,100,0.9662,,
FLJA,Jacksonville,30.4152,-81.4877,100,1.0417,,
MSSL,Sardis Lake,34.4369,-89.7010,100,1.9048,,
LABR,Baton Rouge,30.3661,-91.1194,99,0.7930,,
KYDA,Danville,37.6463,-84.7733,99,2.0102,,
DEWI,Wilmington,39.7450,-75.6399,99,0.6252,,
TXLC,Love Creek,29.8030,-99.4960,99,0.8285,,
TXBC,Balcones Canyonlands,30.6042,-98.0179,98,0.7871,,
NJNG,Northwestern Gloucester County,39.7727,-75.2442,97,0.8017,,
ECBM,"Los Bancos-Milpe, Pichincha, Ecuador",0.0318,-78.9026,97,0.9798,,
GAAU,Augusta,33.4393,-82.0239,97,0.6783,,
VANO,Nokesville,38.6220,-77.5367,96,1.0435,,
ARLG,Lake Georgia-Pacific/Felsenthal N.W.R.,33.1500,-92.0667,95,3.5448,,
PAHM,Hamburg,40.5994,-75.9269,94,0.6510,,
NJNH,Northwestern Hunterdon County,40.6365,-74.9098,93,10.9412,,
INMO,Michaela Farm-Oldenburg,39.3637,-85.1803,92,3.0924,,
ILJC,Jackson County,37.7167,-89.3500,91,2.0299,,
MDPR,Patuxent River,38.3406,-76.5037,90,1.1285,,
LARB,Reserve-Bonnet Carre Spillway,30.0867,-90.4711,90,1.4516,,
NCCR,Charlotte,35.1765,-80.8759,90,1.1739,,
TXCC,Corpus Christi,27.8334,-97.5833,90,0.8717,,
INMG,Mary Gray Bird Sanctuary,39.5953,-85.2198,89,11.1250,"HC, ",
FLWM,West Marion County,29.0937,-82.3538,89,1.3692,,
GAGC,Glynn County,31.1128,-81.4261,88,1.3134,,
CRSR,"Santa Rosa - Area de Conservacion Guanacaste, Costa Rica",10.8713,-85.6905,88,1.4137,,
VAGS,Glade Spring,36.7883,-81.7787,88,1.4426,,
GAAB,Albany,31.4333,-84.4167,87,1.4032,,
TNRL,Reelfoot Lake,36.4167,-89.3833,87,1.8316,,
RPCC,"Central Canal Area, Panama",9.1333,-79.7833,86,1.0118,,
PABH,Bethlehem-Easton,40.6184,-75.3169,86,0.8350,,
LAJB,Johnsons Bayou,29.8010,-93.7149,86,2.5672,,
MDEL,Elkton,39.5333,-75.9424,85,1.3655,,
INHM,Hanover-Madison,38.7382,-85.4706,85,9.7143,,
FLCB,Choctawhatchee Bay,30.4462,-86.5182,85,0.6159,,
FLLS,Lake Seminole - Torreya,30.6633,-84.9895,85,1.4912,,
ECYY,"Yanayacu, Napo, Ecuador",-0.6519,-77.8078,84,0.5045,,
OKSV,Spavinaw,36.4000,-94.9501,84,2.2105,,
TXKV,Kerrville,30.0646,-99.1757,84,3.3994,,
PAYS,York Springs,40.0433,-77.0958,83,0.9513,,
GAPR,Piedmont N.W.R.-Rum Creek W.M.A.,33.0936,-83.7470,83,1.9080,,
TXPA,Port Aransas,27.8502,-97.1000,82,0.7421,,
SCKE,Keowee,34.8137,-82.9787,81,1.8202,,
ECCH,"Chiles-Chical, Carchi, Ecuador-Colombia",0.8539,-78.0444,81,8.1000,,
ARAR,Arkadelphia,34.1333,-93.0500,81,1.3224,,
TXHA,Hagerman N.W.R.,33.7807,-96.7444,80,1.3502,,
VALE,Lexington,37.8480,-79.4769,79,1.0604,,
BLPG,"Punta Gorda, Belize",16.1465,-88.8893,78,1.9024,,
GALB,Lake Blackshear,31.9621,-83.8839,78,2.8364,"HC, ",
MDPT,Port Tobacco,38.4833,-77.0333,78,1.2381,,
MDDE,Denton,38.9055,-75.8350,78,1.4914,,
LACB,Claiborne,32.7800,-92.9500,76,1.1259,,
VAFI,Fincastle,37.5276,-79.8733,76,1.2258,,
VANW,Nassawadox,37.4373,-75.7859,75,1.0274,,
MOSP,Springfield,37.2174,-93.2390,75,0.8601,"HC, ",
GMAV,"Atitlan Volcano, Guatemala",14.5777,-91.1581,75,1.3636,,
GALO,Lake Oconee,33.6120,-83.2823,74,1.1746,,
CLBB,"Rio Barbas-Bremen Natural Reserve, Quindío, Colombia",4.5997,-75.6185,74,1.5417,,
TNWH,White County,35.9082,-85.5980,72,1.4845,,
PALV,Lehigh Valley,40.5479,-75.6059,71,0.6311,"HC, ",
TNSA,Savannah,35.1632,-88.1666,71,0.9498,"HC, ",
NCHL,Holly Shelter & Lea-Hutaff Island,34.3406,-77.7313,71,0.8606,,
DERE,Rehoboth,38.6035,-75.1073,70,0.9180,,
LAVE,Venice,29.3392,-89.4767,70,2.3333,,
ARCO,Conway,35.0918,-92.4367,69,0.8338,,
TXBV,Brownsville,25.9328,-97.4748,69,0.8023,,
FLMT,Matanzas,29.7154,-81.2827,69,0.5726,,
WVMO,Morgantown,39.6438,-79.9200,68,0.6311,"HC, ",
NJSO,Somerset County,40.5823,-74.6220,67,0.7571,,
MDCV,Chesterville,39.2762,-75.9153,67,0.6785,,
KYSO,Somerset,37.1025,-84.6038,67,1.3886,,
FLOR,Orange River,26.6510,-81.7317,66,1.7143,,
KYLO,Louisville,38.2813,-85.6348,65,0.8228,,
NYRC,Rockland County,41.1480,-73.9895,65,0.6118,,
TXSR,Sea Rim S.P.,29.7334,-93.9563,65,0.9745,,
VAWB,Washington's Birthplace,38.1143,-76.9478,64,0.9846,,
VANR,Nansemond River,36.8472,-76.4333,64,0.5899,,
TXPS,Palestine,31.7624,-95.7664,64,4.9231,,
TNBI,Bristol,36.6058,-82.0999,64,1.2190,,
OHCI,Cincinnati,39.1000,-84.3000,63,0.3549,,
MXNY,"Northeastern Coast of the Yucatan Peninsula (Rio Lagartos), Mexico",21.6000,-88.1600,63,4.3902,,
ARMH,Mountain Home,36.3862,-92.4672,63,2.5200,,
OHMI,Millersburg,40.5416,-81.9270,62,0.3563,,
PAGE,Gettysburg,39.8304,-77.3177,62,0.8234,,
PALG,Lewisburg,40.9397,-76.9841,61,0.6438,,
TXCD,Cedar Hill,32.5931,-96.9510,61,1.2249,,
KYHO,Hopkinsville,36.8615,-87.4730,61,6.7778,,
MSNO,Noxubee N.W.R.,33.2784,-88.7929,61,0.8531,,
FLCE,Coot Bay-Everglades N.P.,25.1410,-80.9582,60,1.0714,,
TNHI,Hiwassee,35.3655,-84.9200,60,1.2766,,
SCLP,Litchfield-Pawleys Island,33.4908,-79.0904,60,0.3727,,
TXSC,Spring Creek,30.1268,-95.4432,60,1.0610,,
VAGO,Gordonsville,38.1427,-78.1893,59,1.2826,,
SCAI,Aiken,33.5636,-81.6179,59,0.9402,,
TNPC,Perry County,35.7250,-87.8667,59,1.6164,,
PAHR,Harrisburg,40.2340,-76.9349,59,0.4777,,
MXMM,"Reserva Monte Mojino (REMM), Sonora, Mexico",27.1083,-108.6736,59,1.0172,,
NCHC,Henderson County,35.3430,-82.5530,59,0.8281,,
INLM,Lake Monroe,39.0152,-86.3984,59,0.3698,"HC, ",
ARHS,Hot Springs Village,34.7167,-92.9667,58,1.4044,"HC, ",
PAUB,Upper Bucks County,40.4036,-75.3650,58,0.4028,,
VAWP,Wachapreague,37.6707,-75.6998,58,0.7205,,
VADA,Danville,36.5852,-79.4233,57,3.5625,,
TXMC,Mckinney,33.1585,-96.6154,57,0.8131,,
TXLS,La Sal Vieja,26.4849,-97.9649,56,2.0000,,
AZPT,Phoenix-Tres Rios,33.3725,-112.3582,56,0.3111,,
TXTC,Turkey Creek,30.5168,-94.3167,56,1.2785,,
LARR,Red River N.W.R.,32.3625,-93.6164,55,1.0577,,
MXEC,"El Cuyo, Yucatan, Mexico",21.5000,-87.7500,55,2.3585,,
LANO,New Orleans,30.0236,-89.9167,55,0.7383,,
SCCG,Congaree Swamp,33.7612,-80.7476,55,0.5750,,
NJAS,Assunpink,40.1600,-74.4242,55,0.8059,,
SCCO,Columbia,33.9300,-80.9214,54,1.9459,,
TNBR,Buffalo River,35.3001,-87.4573,54,1.0746,,
LANA,Natchitoches,31.8240,-93.0635,54,1.6744,,
GAAF,Amicalola Falls,34.4946,-84.1648,54,1.9636,,
ARHB,Holla Bend N.W.R.,35.1660,-93.1382,54,0.8591,,
WVMF,Moorefield,39.0623,-78.9695,54,1.7705,,
MDSA,Salisbury,38.3333,-75.7333,53,0.4371,,
PACB,Central Bucks County,40.3102,-75.1017,53,0.3464,,
GADU,Dublin,32.6297,-82.9239,52,1.3419,,
DECH,Cape Henlopen-Prime Hook,38.8072,-75.1878,52,0.4633,,
WVPC,Pendleton County,38.6579,-79.3113,52,1.1886,,
DESN,Seaford-Nanticoke,38.5845,-75.5739,51,0.7500,,
MXCS,"Canon del Sumidero, Mexico",16.8284,-93.1062,51,8.5000,,
RPVC,"Volcan, Chiriqui, Panama",8.8507,-82.6668,51,7.2857,,
NIRJ,"Reserva El Jaguar, Jinotega, Nicaragua",13.2390,-86.0564,50,3.3333,,
FLBR,Babcock Ranch Preserve,26.8700,-81.7200,50,4.5455,,
MDLK,Lower Kent County,39.1427,-76.1921,50,0.4454,,
OHPC,Paint Creek Area,39.2622,-83.4450,48,1.4118,,
TXAR,Aransas N.W.R.,28.2333,-96.8833,48,0.7500,,
GACI,Cumberland Island,30.8151,-81.4673,47,0.8034,,
VAWY,Waynesboro,37.9810,-78.9550,47,0.7460,,
TXPR,Paris,33.7500,-95.5667,47,1.1750,,
ARHT,Hot Springs N.P.,34.4667,-93.0333,46,0.7216,,
ILWV,Warbluff Valley Sanctuary,37.4056,-88.6111,46,1.6169,,
NCGA,Gastonia,35.2609,-81.1334,46,1.0575,,
NJMO,Moorestown,39.9422,-74.9391,45,0.3005,,
SCMC,McClellanville,33.1003,-79.4037,45,0.6122,,
VABR,Banister River W.M.A.,36.7327,-78.8101,45,0.8491,,
VASL,Shenandoah N.P.-Luray,38.5948,-78.4572,44,0.6929,,
SCSP,Spartanburg,34.9000,-81.9500,44,0.8148,,
BRMD,"Manaus (Ducke), Amazonas, Brazil",-2.9129,-59.9803,43,2.7742,,
CRCA,"Cacao-Area de Conservacion Guancaste, Costa Rica",10.9532,-85.3889,43,0.6466,,
LANI,New Iberia,30.0017,-91.8949,42,1.1858,,
LADA,D'Arbonne,32.6583,-92.2410,42,0.6412,,
SCRR,Rocky River,34.2603,-82.6112,42,4.2000,,
WVIN,Inwood,39.4451,-78.1061,42,0.6065,,
TNSV,Shady Valley-Mountain City,36.5001,-81.8500,41,1.3016,,
TXLV,Lewisville,33.0301,-96.9929,41,0.7308,,
MXNP,"Navopatia, Sonora, Mexico",26.4000,-109.2333,41,1.8636,,
NCAL,Alamance County,36.0693,-79.4003,41,0.9308,,
NCBC,Buncombe County,35.6000,-82.4033,41,0.6284,,
INPL,Patoka Lake,38.4347,-86.6062,41,0.9647,,
ILCY,Cypress Creek,37.3190,-89.0213,40,0.8538,,
GARO,Roswell,34.0335,-84.3229,40,0.3484,,
PAEL,Elverson,40.1334,-75.7667,40,0.4706,,
NJWV,Walnut Valley,40.9760,-75.0226,39,0.2848,,
TNDK,DeKalb County,36.0200,-85.8500,38,0.6003,,
CTNL,New London,41.3236,-72.1007,38,0.3486,,
GAAL,Atlanta,33.9667,-84.6667,37,3.2062,,
KYKL,Kleber W.M.A.,38.4633,-84.7767,37,4.3529,,
OHGC,Greene County,39.7219,-83.9115,37,1.7209,,
NCIC,Iredell County,35.8967,-80.8997,37,2.3871,,
VACH,Chancellorsville,38.2911,-77.6744,37,0.7629,,
NJRA,Ramsey,41.0935,-74.2541,36,0.3600,,
SCCL,Clemson,34.6346,-82.8365,36,1.0000,,
NCGV,Greenville,35.5885,-77.2387,35,0.9333,,
ILHL,Horseshoe Lake,37.1886,-89.3075,35,0.6422,,
CLBU,"Bucaramanga, Santander, Colombia",7.0675,-73.0886,35,2.1875,,
CTNH,New Haven,41.3007,-72.9323,34,0.1878,"HC, ",
SCWB,Winyah Bay,33.2458,-79.2292,34,0.5913,,
TXLD,Laredo,27.5000,-99.4167,34,0.6239,,
