Species_Name
Black Vulture

Code,Name,Latitude,Longitude,No_Observed,Number_By_Party_Hours,Flags,Editor_Comments
TNCH,Chattanooga,35.1040,-85.2292,262,2.8950,"HC, ",
OHAC,Adams County,38.7953,-83.5461,259,3.3967,"HC, ",
MDPR,Patuxent River,38.3406,-76.5037,250,3.2154,"HC, ",
TXLG,Longview,32.3765,-94.7162,249,3.3878,,
CRLM,"Fila Costera (la Merced), Costa Rica",9.1404,-83.4639,246,1.4302,,
FLLW,Lake Wales,27.8939,-81.5189,238,1.4601,,
GASV,"Savannah, GA-SC",32.0842,-81.0667,238,1.3561,,
FLST,Stuart,27.2121,-80.2624,235,1.3663,,
KYFR,Frankfort,38.2271,-84.8525,229,7.2126,,
SCLW,Lake Wateree,34.3548,-80.8368,228,7.9304,,
TXCS,College Station,30.5930,-96.3175,228,2.7224,,
BLPG,"Punta Gorda, Belize",16.1465,-88.8893,225,2.3438,,
TXNA,Nacogdoches,31.5332,-94.6563,225,1.6667,,
TXAY,Armand Bayou,29.5498,-95.0489,225,2.3684,,
FLSR,Sarasota,27.2988,-82.4976,225,1.4706,,
DEMI,Middletown,39.4753,-75.6347,218,3.5161,"HC, ",
VANS,Northern Shenandoah Valley,39.0501,-78.1667,217,1.1317,,
FLJA,Jacksonville,30.4152,-81.4877,215,1.0831,"HC, ",
GACL,Carter's Lake,34.5801,-84.7917,212,2.8942,"HC, ",
MXCZ,"Coast of Central Veracruz, Mexico",19.3100,-96.2844,208,6.3030,,
OKFG,Fort Gibson Reservoir,35.8500,-95.3167,201,3.4359,,
TNCV,Cookeville,36.1448,-85.4747,201,3.1529,,
NCCP,Chapel Hill,35.9131,-79.0558,200,1.2199,,
FLTA,Tampa,28.0107,-82.4595,200,2.4096,,
TXTT,Tenaha-Timpson,31.9610,-94.4210,196,3.2531,,
TRTR,Trinidad,10.6336,-61.3390,195,5.0649,,
PASL,Southern Lancaster County,39.8172,-76.1698,193,1.4244,,
NCSL,Southern Lake Norman,35.4326,-80.8702,191,2.7482,,
ARML,Magnolia-Lake Columbia,33.2684,-93.2832,188,4.6420,"HC, ",
FLKV,Kissimmee Valley,28.2062,-81.3936,188,3.0569,,
CRLS,"La Selva, Lower Braulio Carillo N.P., Costa Rica",10.3665,-84.0499,187,0.4114,,
FLNP,North Pinellas,28.0672,-82.7388,187,1.3981,,
SCSC,Sun City-Okatie,32.3512,-80.9232,186,2.0108,,
VAFB,Fort Belvoir,38.7090,-77.1939,186,0.5443,"HC, ",
CRRF,"Rainforest Adventures Atlantic, Costa Rica",10.1202,-83.5125,185,0.7356,,
TXKI,Kingsville,27.4658,-97.8551,182,2.4430,,
MSSL,Sardis Lake,34.4369,-89.7010,182,3.7143,,
TXKV,Kerrville,30.0646,-99.1757,181,3.7708,,
VAWB,Washington's Birthplace,38.1143,-76.9478,178,2.9667,"HC, ",
TXGC,Gibbons Creek,30.5833,-96.0000,178,2.9544,,
TXCR,Crawford,31.5560,-97.3556,177,3.0917,,
TXGR,Granger,30.7062,-97.4019,177,1.5064,,
ECNM,"Mindo-Tandayapa, Pichincha, Ecuador",-0.0542,-78.6821,176,0.4809,,
MOTC,Taney County,36.6070,-93.1830,175,1.9553,,
FLAB,Aripeka-Bayport,28.4667,-82.5833,175,2.5830,"HC, ",
FLZE,Zellwood-Mount Dora,28.7309,-81.6062,175,1.3972,,
MSJA,Jackson,32.4476,-90.0040,172,2.5576,,
TNHP,Hickory-Priest,36.1926,-86.6634,171,3.4030,,
MDTR,Triadelphia Reservoir,39.1605,-76.9885,170,1.0000,,
RPPC,"Pacific Canal Area, Panama",9.0003,-79.5832,169,2.0485,,
TXWK,West Kerr County,30.0809,-99.4279,168,3.3600,,
TXFW,Fort Worth,32.7661,-97.4715,161,1.4771,,
FLNA,Naples,26.1278,-81.7645,160,1.3142,,
AZNO,Nogales,31.4338,-110.9358,159,2.3556,,
VAFI,Fincastle,37.5276,-79.8733,158,2.5484,,
TXTN,Trinity River,30.2860,-94.9800,157,3.1717,,
TXLO,Lake O' the Pines,32.8001,-94.5947,157,2.3609,,
GACI,Cumberland Island,30.8151,-81.4673,156,1.8087,,
GALO,Lake Oconee,33.6120,-83.2823,156,2.5574,,
TXWC,Wise County,33.2500,-97.6667,154,4.5970,,
VAGS,Glade Spring,36.7883,-81.7787,152,2.6667,,
CRMO,"Monteverde, Costa Rica",10.2999,-84.7667,151,0.4632,,
TXWW,Welder Wildlife Refuge,28.1136,-97.4171,150,4.4776,,
PAGE,Gettysburg,39.8304,-77.3177,148,2.2256,,
MXNY,"Northeastern Coast of the Yucatan Peninsula (Rio Lagartos), Mexico",21.6000,-88.1600,148,13.4545,,
MDOC,Ocean City,38.3128,-75.2122,147,0.7903,,
FLTT,Ten Thousand Islands,25.9500,-81.6200,146,1.1967,,
TXSG,San Angelo,31.4439,-100.4823,146,2.0857,,
GAHN,Harris Neck N.W.R.,31.6837,-81.2940,145,1.8770,,
TNCC,Cross Creeks N.W.R.,36.4760,-87.7528,145,2.0863,,
TXMC,Mckinney,33.1585,-96.6154,143,2.1029,"HC, ",
NISN,"Sierritas de Managua, Conteo Navideño, Nicaragua",11.9514,-86.2401,141,4.6230,,
NJSU,Sussex County,41.1186,-74.6385,141,1.2589,"HC, ",
TXCC,Corpus Christi,27.8334,-97.5833,141,1.6637,,
MDCV,Chesterville,39.2762,-75.9153,140,1.4660,,
PAEL,Elverson,40.1334,-75.7667,138,1.2432,,
NJNG,Northwestern Gloucester County,39.7727,-75.2442,137,0.9716,"HC, ",
ARAR,Arkadelphia,34.1333,-93.0500,137,1.7125,,
TNCL,Clarksville,36.5000,-87.3833,136,2.5660,,
TXLA,Laguna Atascosa N.W.R.,26.2391,-97.3814,135,1.8243,,
OKTI,Tishomingo N.W.R.,34.1833,-96.6500,134,3.2683,,
PANV,Newville,40.1492,-77.3681,134,1.4409,,
VACC,Cape Charles,37.1899,-75.9410,133,1.1176,,
FLDB,Daytona Beach,29.2629,-81.1173,133,2.6869,,
MDBO,Bowie,38.9927,-76.7852,132,0.4880,,
MXGJ,"Guadalajara, Jalisco, Mexico",20.6708,-103.2976,131,4.2258,,
TXWA,Waco,31.5194,-97.0451,127,3.5775,,
PABH,Bethlehem-Easton,40.6184,-75.3169,126,0.9692,,
CLSB,"Sabana de Bogotá, Cundinamarca, Colombia",4.8000,-74.0667,123,2.3429,,
MDSE,Seneca,39.0671,-77.3285,122,0.4789,,
VADS,Dismal Swamp,36.6645,-76.4814,120,2.6087,,
VABK,Brooke,38.3703,-77.3287,118,1.4750,"HC, ",
MDLK,Lower Kent County,39.1427,-76.1921,118,1.3563,,
VAAC,Augusta County,38.2046,-78.9913,118,2.4330,,
LAPP,Pine Prairie,30.7643,-92.3765,117,3.5455,"HC, ",
PAWC,West Chester,39.9600,-75.6047,116,0.8498,"HC, ",
FLAP,Avon Park A.F. Range,27.6501,-81.2896,115,1.1275,,
OHMI,Millersburg,40.5416,-81.9270,115,0.3367,"HC, ",
TNKN,Knoxville,35.9136,-84.0796,114,0.7851,"HC, ",
TXBU,Bell County,30.9667,-97.4500,111,2.2200,,
CRPR,"Rainforest Adventures Pacific, Costa Rica",9.7469,-84.5654,109,0.7428,,
GADU,Dublin,32.6297,-82.9239,109,2.0279,,
LASH,Shreveport,32.5371,-93.8922,108,1.5652,,
TNBR,Buffalo River,35.3001,-87.4573,108,1.9372,,
FLSA,St. Augustine,29.9333,-81.3162,107,1.1662,,
VAWI,Williamsburg,37.2792,-76.6987,105,1.2963,,
NCFL,Falls Lake,35.9969,-78.6162,103,1.1105,,
RPAC,"Atlantic Canal Area, Panama",9.3003,-79.9501,102,1.5455,,
INMO,Michaela Farm-Oldenburg,39.3637,-85.1803,101,4.1224,"US, HC, ",GD
INPL,Patoka Lake,38.4347,-86.6062,101,3.3115,,
FLWP,West Palm Beach,26.5672,-80.1270,100,0.9852,,
FLHC,Hamilton County,30.3360,-82.7595,100,2.0000,"HC, ",
LACB,Claiborne,32.7800,-92.9500,99,1.4453,,
VAWA,Walkerton,37.6809,-77.0313,99,0.7388,,
GAAH,Athens,33.9305,-83.3812,99,0.8899,,
ILML,"Mermet Lake, Massac County",37.2000,-88.7500,97,2.2045,,
OHHH,Hocking Hills,39.4993,-82.5665,97,1.1793,,
VACA,Charlottesville,38.0668,-78.5667,96,0.8384,,
TXBP,Bolivar Peninsula,29.5504,-94.4668,94,1.1677,,
MDPT,Port Tobacco,38.4833,-77.0333,94,1.3010,,
TNNA,Nashville,36.0545,-86.9287,93,1.4940,,
LARB,Reserve-Bonnet Carre Spillway,30.0867,-90.4711,92,1.3285,,
ECLA,"Loma Alta, Manabí, Ecuador",-1.8958,-80.6235,92,8.7619,,
FLDC,Dade County,25.8402,-80.1883,91,1.1629,,
FLLO,Long Pine Key,25.3568,-80.7186,89,1.9778,,
FLFK,Fakahatchee,26.1486,-81.4535,89,1.3040,,
MSVI,Vicksburg,32.3108,-90.9068,88,1.9235,,
PAHR,Harrisburg,40.2340,-76.9349,88,0.5966,"HC, ",
ARMH,Mountain Home,36.3862,-92.4672,87,2.4507,,
RPVC,"Volcan, Chiriqui, Panama",8.8507,-82.6668,87,1.3755,,
TXPS,Palestine,31.7624,-95.7664,83,9.2222,,
TXLS,La Sal Vieja,26.4849,-97.9649,83,1.1141,,
MDAG,Annapolis-Gibson Island,39.0033,-76.5065,83,0.3843,,
SCAI,Aiken,33.5636,-81.6179,83,1.3175,,
MDST,St. Michaels,38.7506,-76.2531,82,0.9880,,
PAGL,Delaware County (Glenolden),39.8992,-75.3729,81,0.4723,,
TNHI,Hiwassee,35.3655,-84.9200,80,1.6667,,
VASL,Shenandoah N.P.-Luray,38.5948,-78.4572,80,1.5385,,
VACL,Central Loudon,39.0905,-77.6198,79,0.5040,,
MXEC,"El Cuyo, Yucatan, Mexico",21.5000,-87.7500,79,9.8750,,
MDCR,Crisfield,38.0298,-75.7577,78,0.6638,,
ARHB,Holla Bend N.W.R.,35.1660,-93.1382,78,0.8232,,
FLSP,St. Petersburg,27.7991,-82.6794,78,0.5652,"HC, ",
KYLE,Lexington,37.9227,-84.4719,77,1.2222,,
RPCC,"Central Canal Area, Panama",9.1333,-79.7833,77,1.1000,,
GAAU,Augusta,33.4393,-82.0239,77,0.9872,,
ECNA,"Napo, Amazon, Ecuador",-0.2800,-76.2300,77,0.9277,,
TNWC,Warren County,35.6748,-85.7770,76,2.1111,,
PALG,Lewisburg,40.9397,-76.9841,75,0.8380,,
KYWC,Wayne County,36.8972,-84.8213,75,1.9868,,
NCRM,Rocky Mount,35.9385,-77.8396,75,6.2500,,
SCSP,Spartanburg,34.9000,-81.9500,75,1.2712,,
VACN,Calmes Neck,39.1242,-77.8913,75,0.5556,,
TXHO,Houston,29.7497,-94.9492,74,1.1840,,
VABD,Blackford,37.0016,-81.9265,74,1.4231,"HC, ",
VANW,Nassawadox,37.4373,-75.7859,73,1.0735,,
TNCO,Columbia,35.5990,-87.1613,73,3.0417,,
PAWN,Western Chester County,39.9369,-75.9020,72,1.1250,,
TXSJ,San Jacinto Wilderness,30.1672,-95.0967,71,0.7802,,
TXBC,Balcones Canyonlands,30.6042,-98.0179,71,0.7454,,
MSLC,Lauderdale County,32.4676,-88.7230,71,1.2034,,
NCDU,Durham,36.0868,-78.8907,70,0.6683,,
LANO,New Orleans,30.0236,-89.9167,70,1.1067,,
KYLO,Louisville,38.2813,-85.6348,69,1.0698,,
SCLP,Litchfield-Pawleys Island,33.4908,-79.0904,69,0.6093,,
VAWY,Waynesboro,37.9810,-78.9550,67,1.0850,,
VAMA,Mathews,37.4399,-76.3143,67,0.7224,"HC, ",
SCWB,Winyah Bay,33.2458,-79.2292,67,1.0593,"HC, ",rc
TXSR,Sea Rim S.P.,29.7334,-93.9563,67,0.9024,"HC, ",
PACB,Central Bucks County,40.3102,-75.1017,66,0.4880,,
MDBH,Baltimore Harbor,39.2661,-76.4911,65,1.4773,"HC, ",
VATP,The Plains,38.7833,-77.7555,65,1.3542,,
TNJA,Jackson,35.6119,-88.8205,64,2.2456,,
SCAB,Ace Basin,32.6126,-80.4813,64,7.1111,,
SCLS,Lower Saluda,34.0346,-81.1712,63,1.1887,"HC, ",
VACI,Chincoteague N.W.R.,37.9672,-75.3669,62,0.9764,,
VAMB,Manassas-Bull Run,38.8387,-77.4315,62,0.5082,,
ARCC,Crooked Creek Valley,36.1715,-93.1425,62,1.0598,,
TXFD,Falcon Dam and S.P.,26.4967,-99.0884,61,1.6267,,
DECH,Cape Henlopen-Prime Hook,38.8072,-75.1878,61,0.7114,,
NJWC,Warren County-Northampton County,40.7800,-75.1001,61,6.7778,,
DEWI,Wilmington,39.7450,-75.6399,61,0.4053,,
NJAS,Assunpink,40.1600,-74.4242,61,0.7508,,
NCWS,Winston-Salem,36.0840,-80.3067,60,0.7843,,
WVAP,Athens-Princeton Area,37.4076,-81.0106,60,5.0000,,
CLRO,"Rogitama, Boyacá, Colombia",5.7855,-73.4499,59,5.3636,,
NJNH,Northwestern Hunterdon County,40.6365,-74.9098,59,1.3409,,
SCCL,Clemson,34.6346,-82.8365,59,2.4583,,
MXEJ,"Ejido San Pedro, Chihuahua, Mexico",30.7765,-108.4658,58,0.7412,,
NJWV,Walnut Valley,40.9760,-75.0226,58,0.6073,,
MXWY,"West Coast of the Yucatan Peninsula (Celestun), Mexico",20.8601,-90.4000,57,5.7000,,
TXSC,Spring Creek,30.1268,-95.4432,57,1.1176,,
PAHU,Huntingdon,40.5664,-77.9385,57,1.1176,,
SCHH,Hilton Head Island,32.2000,-80.7500,57,0.1583,,
MDSA,Salisbury,38.3333,-75.7333,56,0.5572,,
NCKL,Kerr Lake,36.5068,-78.3477,56,0.7111,,
VALA,Lake Anna,38.0850,-77.8139,56,2.4086,,
FLSO,STA5-Clewiston,26.5157,-80.8798,55,1.2088,,
OKBB,Broken Bow Reservoir,34.0554,-94.7048,55,1.6418,,
MSNO,Noxubee N.W.R.,33.2784,-88.7929,55,0.8730,,
NCBC,Buncombe County,35.6000,-82.4033,54,0.6857,,
LADA,D'Arbonne,32.6583,-92.2410,54,0.6667,,
TXCK,Choke Canyon,28.4913,-98.3082,54,0.7059,,
TNCY,Clay County,36.4995,-85.3667,54,1.2000,,
NJPR,Princeton,40.3410,-74.6649,54,0.3857,,
PALV,Lehigh Valley,40.5479,-75.6059,54,0.4260,,
NYRC,Rockland County,41.1480,-73.9895,54,0.7579,"HC, ",
MXSC,"San Carlos, Sonora, Mexico",28.0389,-110.9377,53,3.3125,,
FLCB,Choctawhatchee Bay,30.4462,-86.5182,53,0.2853,,
PALT,Juniata County - Lewistown,40.5472,-77.3671,53,0.7737,,
GAAF,Amicalola Falls,34.4946,-84.1648,52,1.0000,,
CTNL,New London,41.3236,-72.1007,52,0.4160,"HC, ",
MDDE,Denton,38.9055,-75.8350,51,0.7786,,
TXHU,Huntsville,30.7156,-95.5520,51,0.9488,,
TXDR,Del Rio,29.4651,-100.9585,51,1.5111,,
NJCM,Cape May,39.0123,-74.8778,50,0.2395,,
GAOK,Okefenokee N.W.R.,30.8001,-82.1333,50,1.0638,,
TXBE,Beech Creek,30.7667,-94.2000,50,1.3605,,
VAWP,Wachapreague,37.6707,-75.6998,50,0.6329,,
SCYR,York-Rock Hill,34.9565,-81.1060,50,1.5152,,
NJEL,Elmer,39.5834,-75.1428,49,0.8634,,
LABC,Bossier-Caddo-Bienville,32.2932,-93.5026,49,0.6533,,
CLRB,"Rio Blanco, Caldas, Colombia",5.4199,-75.3200,49,4.7805,,
NYHV,Pawling (Hidden Valley),41.5377,-73.5770,49,0.4840,"HC, ",
TXLV,Lewisville,33.0301,-96.9929,49,1.0426,,
VABB,Back Bay N.W.R.,36.6500,-76.0000,49,0.4949,,
VABI,Breaks Interstate Park,37.2513,-82.2360,48,2.1818,"HC, ",
TNFR,Franklin-Coffee County,35.3020,-86.0567,48,1.2715,,
TXRO,Rockport,28.0669,-97.1167,48,0.6882,,
FLGC,"Gulf Circle, Manatee County",27.4970,-82.8128,48,2.4000,,
FLKD,Kendall Area,25.6363,-80.3377,48,0.8384,,
GAAL,Atlanta,33.9667,-84.6667,48,0.4324,,
GACG,Callaway Gardens,32.8240,-84.8437,47,0.9171,,
MXEL,"El Naranjo, San Luis Potosi, Mexico",22.5000,-99.4000,47,1.0930,,
GAPR,Piedmont N.W.R.-Rum Creek W.M.A.,33.0936,-83.7470,46,0.7077,,
TXVC,Village Creek Drying Beds,32.7667,-97.1167,45,0.9783,,
MDWC,Washington County,39.5656,-77.7308,45,0.8000,,
LANA,Natchitoches,31.8240,-93.0635,45,0.7860,,
PALZ,Lititz,40.2261,-76.3024,45,0.3285,,
NYPC,Putnam County,41.3990,-73.8022,45,0.3285,,
ILCY,Cypress Creek,37.3190,-89.0213,44,0.6848,,
GAAB,Albany,31.4333,-84.4167,43,0.6935,,
VANO,Nokesville,38.6220,-77.5367,43,0.7049,,
TNRL,Reelfoot Lake,36.4167,-89.3833,43,1.1316,,
FLFM,Fort Myers,26.5551,-81.9906,43,0.4725,,
NJSA,Salem,39.6140,-75.4142,43,0.8113,,
NJMO,Moorestown,39.9422,-74.9391,43,0.4019,,
DCDC,Washington,38.8674,-77.0685,42,0.1824,,
VAWR,Warren,37.8500,-78.5500,42,0.5773,,
NCNR,New River,36.5185,-81.2007,41,0.9011,,
GMTK,"Tikal, Guatemala",17.2225,-89.6231,41,0.6508,,
TXUC,Uvalde County,29.2096,-99.7862,40,1.5385,,
MDEL,Elkton,39.5333,-75.9424,40,0.5556,,
TXPA,Port Aransas,27.8502,-97.1000,40,0.3426,,
SCCG,Congaree Swamp,33.7612,-80.7476,40,0.8040,,
NCRK,Roanoke Rapids,36.4025,-77.5651,40,4.0000,,
TXLD,Laredo,27.5000,-99.4167,39,0.7358,,
ARPB,Pine Bluff,34.2295,-92.0033,39,0.8125,"HC, ",
PAHM,Hamburg,40.5994,-75.9269,38,0.3089,,
ALEU,Eufaula N.W.R.,31.9939,-85.0886,38,1.2063,,
TXTC,Turkey Creek,30.5168,-94.3167,38,1.3945,,
GMAV,"Atitlan Volcano, Guatemala",14.5777,-91.1581,38,0.5101,,
OHBV,Beaver Valley,39.0592,-82.7973,38,0.6496,"HC, ",
KYLH,"Lincolns Birthplace-Hodgenville, LaRue County",37.5730,-85.7400,38,1.2667,,
NCSB,Southport-Bald Head-Oak Islands,33.9388,-78.0265,37,0.3766,,
VANN,Newport News,37.0799,-76.3956,37,0.3795,,
VAGO,Gordonsville,38.1427,-78.1893,37,1.1045,,
TNFC,Fayette County,35.1209,-89.3470,37,1.5745,,
NJBP,Belleplain,39.2500,-74.9333,37,0.6758,,
TXRL,Robert Lee,31.9161,-100.4999,36,1.1250,,
VAHO,Hopewell,37.3670,-77.2842,36,0.2365,,
GAGC,Glynn County,31.1128,-81.4261,36,0.5373,,
SCCO,Columbia,33.9300,-80.9214,35,0.8642,,
FLCE,Coot Bay-Everglades N.P.,25.1410,-80.9582,35,0.5469,,
NCPE,Pettigrew S.P.,35.7667,-76.4500,35,0.5668,,
MSSH,Southern Hancock County,30.2906,-89.5034,35,0.4861,,
VABR,Banister River W.M.A.,36.7327,-78.8101,35,0.7609,,
LAJB,Johnsons Bayou,29.8010,-93.7149,34,1.1826,,
OKSV,Spavinaw,36.4000,-94.9501,34,0.7391,,
SCSN,Santee N.W.R.,33.5104,-80.4080,34,0.4722,,
ALCU,Cullman,34.1705,-86.8752,33,0.6947,,
FLEP,East Pasco,28.3103,-82.2374,33,0.7857,,
LASA,Sabine N.W.R.,29.8545,-93.3892,32,0.4904,,
MXLC,"Laguna de Chapala, Jalisco, Mexico",20.3000,-103.2830,32,0.9922,,
CTWR,Woodbury-Roxbury,41.5352,-73.2791,31,0.2441,,
MDPL,Point Lookout,38.1061,-76.4212,31,0.4559,,
MDSM,Sugarloaf Mountain,39.2841,-77.3920,31,0.1756,,
VATA,Tazewell,37.1326,-81.4934,31,0.8158,,
SCCA,Charleston,32.9333,-79.7000,31,0.4960,,
TXCA,Caddo National Grasslands,33.7405,-96.0024,30,1.2000,,
KYKL,Kleber W.M.A.,38.4633,-84.7767,30,2.4000,,
FLTH,Tallahassee,30.5291,-84.2364,30,0.4688,"HC, ",
VALE,Lexington,37.8480,-79.4769,29,0.6270,,
MXCM,"Cumbres de Monterrey, Nuevo Leon, Mexico",25.4681,-100.2085,29,1.3182,,
MOMI,Mingo N.W.R.,36.9833,-90.2000,28,0.6829,,
PALA,Lancaster,39.9921,-76.3614,28,0.4686,,
TNNO,Norris,36.2242,-84.0927,28,0.6257,,
NCWI,Wilmington,34.1401,-77.8936,27,0.3375,,
DESN,Seaford-Nanticoke,38.5845,-75.5739,27,0.3313,,
GASC,St. Catherines Island,31.6351,-81.1226,27,0.2975,,
NJRA,Ramsey,41.0935,-74.2541,27,0.2523,,
SCPD,Pee Dee Area,34.2158,-79.7379,26,0.6582,,
WVCT,Charles Town,39.3319,-77.8512,25,0.4717,,
GADA,Dalton,34.7667,-84.9667,25,0.8065,,
DERE,Rehoboth,38.6035,-75.1073,25,0.3165,,
CLBB,"Rio Barbas-Bremen Natural Reserve, Quindío, Colombia",4.5997,-75.6185,25,2.7778,,
PAYO,York,39.8073,-76.8825,25,0.1626,,
CLMO,"Mocana, Atlantico, Colombia",10.8364,-74.9953,25,4.5455,,
TXCT,Coastal Tip,26.0278,-97.2334,24,0.6621,,
ECYY,"Yanayacu, Napo, Ecuador",-0.6519,-77.8078,24,0.1832,,
ALBH,Birmingham,33.4660,-86.7583,24,0.3117,,
TXCF,Corpus Christi (Flour Bluff),27.6584,-97.2938,23,0.2044,,
SCPW,Pinewood,33.7394,-80.4825,23,0.3802,,
TXCO,Comstock,29.7104,-101.2531,23,0.8214,,
LATR,Tensas River N.W.R.,32.2833,-91.3667,23,0.7419,,
MXGF,"Gomez Farias, Tamaulipas, Mexico",23.1118,-99.1816,23,0.4510,,
GASI,Sapelo Island,31.4500,-81.2333,22,0.3729,,
DEMF,Milford,38.9595,-75.4275,22,0.2803,,
FLBC,Bay County,30.1851,-85.6719,22,0.1926,,
NCHC,Henderson County,35.3430,-82.5530,22,0.2866,,
NJGS,Great Swamp-Watchung Ridges,40.6983,-74.4017,22,0.3398,,
DEBH,Bombay Hook N.W.R.,39.2152,-75.4822,22,0.1664,,
INWH,Whitewater S.P.,39.5909,-84.9936,21,0.8400,,
PAAU,Audubon,40.1341,-75.4260,21,0.1519,,
NCCR,Charlotte,35.1765,-80.8759,21,0.3387,,
PALB,Southern Bucks County,40.1765,-74.8971,20,0.1363,,
INLM,Lake Monroe,39.0152,-86.3984,20,0.1961,"HC, ",
SCNG,North Greenville,35.0097,-82.3458,20,0.3292,"HC, ",rc
NCAR,Alligator River N.W.R.,35.7646,-75.8706,20,0.2432,,
LACA,Catahoula N.W.R.,31.5080,-92.0589,20,0.5479,,
TXOC,Orange County,30.0741,-93.9050,19,0.5588,,
TXPR,Paris,33.7500,-95.5667,19,1.7273,,
OKSC,Stephens County,34.5667,-97.7833,19,0.3819,,
NCCB,Central Beaufort County,35.4719,-76.9344,18,0.4444,,
PARD,Reading,40.3667,-75.8667,18,0.2000,,
CLRP,"Reserva de Planalto, Caldas, Colombia",5.0098,-75.5889,18,2.3226,,
VACH,Chancellorsville,38.2911,-77.6744,18,0.3655,,
BLGJ,"Gallon Jug, Belize",17.5611,-89.0441,18,0.6729,,
MSNA,Natchez,31.6167,-91.3792,18,0.6667,,
WVIN,Inwood,39.4451,-78.1061,18,0.2571,"HC, ",
WVPH,Pocahontas County,38.1581,-80.1806,18,0.3750,,
MXEG,"El Yugo, Sinaloa, Mexico",23.2779,-106.4673,17,1.7000,,
