Species_Name
Black Vulture

Code,Name,Latitude,Longitude,No_Observed,Number_By_Party_Hours,Flags,Editor_Comments
OKFG,Fort Gibson Reservoir,35.8500,-95.3167,160,3.2653,,
SCAI,Aiken,33.5636,-81.6179,160,2.7234,,
FLWR,Wekiva River,28.7863,-81.3679,160,1.7778,,
FLSM,St. Marks,30.1536,-84.2227,160,2.2222,,
TXLA,Laguna Atascosa N.W.R.,26.2391,-97.3814,159,1.9450,,
TXAR,Aransas N.W.R.,28.2333,-96.8833,151,2.6491,,
VANS,Northern Shenandoah Valley,39.0501,-78.1667,150,0.7282,,
VACC,Cape Charles,37.1899,-75.9410,148,0.9610,,
GAOK,Okefenokee N.W.R.,30.8001,-82.1333,148,3.6543,,
CRMO,"Monteverde, Costa Rica",10.2999,-84.7667,147,0.4742,,
TXDR,Del Rio,29.4651,-100.9585,145,2.3673,,
FLEP,East Pasco,28.3103,-82.2374,140,3.0435,,
VACA,Charlottesville,38.0668,-78.5667,139,0.9521,,
LALO,Lake Ophelia N.W.R.,31.2333,-91.9000,138,3.0838,,
TXCO,Comstock,29.7104,-101.2531,138,3.3054,,
VASL,Shenandoah N.P.-Luray,38.5948,-78.4572,136,1.2710,,
MDJB,Jug Bay,38.7532,-76.6415,136,0.8500,,
FLAP,Avon Park A.F. Range,27.6501,-81.2896,134,1.5491,,
NCJL,Jordan Lake,35.6950,-79.0433,131,1.0356,,
TXBE,Beech Creek,30.7667,-94.2000,130,2.5490,,
LASA,Sabine N.W.R.,29.8545,-93.3892,130,0.8681,,
MDOC,Ocean City,38.3128,-75.2122,129,0.9021,,
MOTC,Taney County,36.6070,-93.1830,123,2.4118,,
GAPR,Piedmont N.W.R.-Rum Creek W.M.A.,33.0936,-83.7470,122,1.3903,,
FLJA,Jacksonville,30.4152,-81.4877,122,0.8746,,
VAWR,Warren,37.8500,-78.5500,121,1.1980,,
TXTT,Tenaha-Timpson,31.9610,-94.4210,121,2.3725,,
TXTY,Tyler,32.2777,-95.2991,120,2.3762,,
FLFP,Fort Pierce,27.4177,-80.3828,120,1.2698,,
MDTR,Triadelphia Reservoir,39.1605,-76.9885,119,0.4917,,
PASL,Southern Lancaster County,39.8172,-76.1698,113,0.5033,,
SCCA,Charleston,32.9333,-79.7000,110,1.2717,,
TNHI,Hiwassee,35.3655,-84.9200,107,1.7541,,
DECH,Cape Henlopen-Prime Hook,38.8072,-75.1878,106,1.7890,,
FLPR,Peace River,26.9243,-82.0474,105,2.2581,,
GASC,St. Catherines Island,31.6351,-81.1226,105,1.1932,,
MXBS,"Baviacora, Sonora, Mexico",29.6167,-110.1667,104,4.0000,,
VACN,Calmes Neck,39.1242,-77.8913,102,0.7208,,
MS09,Noxubee N.W.R.,33.2833,-88.7833,101,1.2508,,
FLGC,"Gulf Circle, Manatee County",27.4970,-82.8128,100,4.7619,,
VAGO,Gordonsville,38.1427,-78.1893,97,2.0860,,
FLFM,Fort Myers,26.5551,-81.9906,95,0.9135,,
HOLA,"Lancetilla, Honduras",15.7667,-87.4500,93,1.9375,,
FLBO,Brooksville,28.5480,-82.3245,93,1.1961,,
PAYO,York,39.8073,-76.8825,92,1.4154,,
SCAB,Ace Basin,32.6126,-80.4813,89,1.3588,,
CLSB,"Sabana de Bogotá, Cundinamarca, Colombia",4.8000,-74.0667,88,1.5371,,
FLNR,West Pasco (New Port Richey),28.2604,-82.6949,87,1.7576,,
MDAG,Annapolis-Gibson Island,39.0033,-76.5065,84,0.3088,,
TXTE,Texarkana,33.2784,-94.2082,84,4.8000,,
FLWP,West Palm Beach,26.5672,-80.1270,83,0.9708,,
TXWW,Welder Wildlife Refuge,28.1136,-97.4171,83,1.7754,,
PACB,Central Bucks County,40.3102,-75.1017,82,0.7100,,
VAFB,Fort Belvoir,38.7090,-77.1939,82,0.3287,,
TXOR,Old River,29.8667,-94.7333,82,0.9970,,
TXHU,Huntsville,30.7156,-95.5520,80,1.1228,,
GASI,Sapelo Island,31.4500,-81.2333,79,1.8372,,
TXWA,Waco,31.5194,-97.0451,78,1.5000,,
TXTN,Trinity River,30.2860,-94.9800,77,1.1000,,
TXHA,Hagerman N.W.R.,33.7807,-96.7444,77,1.2833,,
LASH,Shreveport,32.5371,-93.8922,77,1.2887,,
FLHC,Hamilton County,30.3360,-82.7595,76,1.6170,,
NJPR,Princeton,40.3410,-74.6649,75,0.4335,,
LATR,Tensas River N.W.R.,32.2833,-91.3667,74,1.1341,,
BLBE,"Belmopan, Belize",17.1846,-88.7268,73,1.1061,,
MDSM,Sugarloaf Mountain,39.2841,-77.3920,72,0.3090,,
SCMC,McClellanville,33.1003,-79.4037,72,1.0992,,
MDLK,Lower Kent County,39.1427,-76.1921,71,0.9045,,
KYLE,Lexington,37.9227,-84.4719,71,1.0143,,
FLRP,Royal Palm-Homestead,25.4333,-80.5000,71,2.4068,,
TXKI,Kingsville,27.4658,-97.8551,69,0.9324,,
ARFS,Fort Smith-Moffett,35.3818,-94.3766,69,1.9574,,
SCRR,Rocky River,34.2603,-82.6112,68,1.6894,,
OHAC,Adams County,38.7953,-83.5461,68,0.8774,,
GAGC,Glynn County,31.1128,-81.4261,68,0.8831,,
MXRC,"Rio Corona, Tamaulipas, Mexico",23.9333,-98.9333,66,1.4043,,
TXUC,Uvalde County,29.2096,-99.7862,66,1.8993,,
ARHB,Holla Bend N.W.R.,35.1660,-93.1382,66,0.9462,,
FLNP,North Pinellas,28.0672,-82.7388,65,0.4643,,
TXHO,Houston,29.7497,-94.9492,65,0.4981,,
VACI,Chincoteague N.W.R.,37.9672,-75.3669,65,0.5603,,
ARMH,Mountain Home,36.3862,-92.4672,64,2.3486,,
MSHA,Hattiesburg,31.2903,-89.3133,64,1.2308,,
VAAC,Augusta County,38.2046,-78.9913,64,0.8076,,
LABO,Bogue Chitto N.W.R.,30.4833,-89.8000,63,1.2475,,
MSVI,Vicksburg,32.3108,-90.9068,63,0.6923,,
NCCP,Chapel Hill,35.9131,-79.0558,62,0.4644,,
ARML,Magnolia-Lake Columbia,33.2684,-93.2832,62,0.8986,,
TXBU,Bell County,30.9667,-97.4500,60,1.8750,,
ILCY,Cypress Creek,37.3190,-89.0213,60,0.7895,,
LABR,Baton Rouge,30.3661,-91.1194,60,0.2746,,
MDCR,Crisfield,38.0298,-75.7577,59,0.8138,,
BRMD,"Manaus (Ducke), Amazonas, Brazil",-2.9129,-59.9803,57,2.8148,,
SCSP,Spartanburg,34.9000,-81.9500,57,0.6281,,
VAGS,Glade Spring,36.7883,-81.7787,56,1.1034,,
FLTA,Tampa,28.0107,-82.4595,55,0.7213,,
INWH,Whitewater S.P.,39.5909,-84.9936,54,1.5429,,
MDCM,Catoctin Mountain,39.6195,-77.4095,53,0.8346,,
TXCA,Caddo National Grasslands,33.7405,-96.0024,53,0.8760,,
TXTR,Trinidad,32.1500,-96.1000,52,2.2609,,
KYKL,Kleber W.M.A.,38.4633,-84.7767,52,2.8108,,
CREB,"Estacion Biologica Cano Palma, Limon, Costa Rica",10.5834,-83.5333,52,1.7049,,
TXLS,La Sal Vieja,26.4849,-97.9649,52,0.8000,,
ARME,Mena,34.5833,-94.2333,51,0.7500,,
TNBI,Bristol,36.6058,-82.0999,51,0.8644,,
NCMA,Mattamuskeet N.W.R.,35.4500,-76.1333,50,0.7353,,
MDEL,Elkton,39.5333,-75.9424,50,0.4673,,
VADA,Danville,36.5852,-79.4233,49,1.1529,,
ARAR,Arkadelphia,34.1333,-93.0500,49,0.5976,,
FLME,Melrose,29.7480,-81.9929,49,0.8305,,
VAFI,Fincastle,37.5276,-79.8733,49,0.7903,,
TXPS,Palestine,31.7624,-95.7664,48,1.6000,,
VALE,Lexington,37.8480,-79.4769,48,1.0667,,
PAEL,Elverson,40.1334,-75.7667,48,0.4000,,
GAPC,Peachtree City,33.3468,-84.6231,47,0.5137,,
LAPP,Pine Prairie,30.7643,-92.3765,46,0.5679,,
ALMT,Mobile-Tensaw Delta,30.7500,-87.9500,45,0.6020,,
TXCC,Corpus Christi,27.8334,-97.5833,45,0.3939,,
TNNL,Nickajack Lake,35.0664,-85.5113,44,0.6331,,
MXGF,"Gomez Farias, Tamaulipas, Mexico",23.1118,-99.1816,44,0.5867,,
TNCL,Clarksville,36.5000,-87.3833,44,0.8585,,
NCSB,Southport-Bald Head-Oak Islands,33.9388,-78.0265,44,0.6984,,
NJBO,Boonton,40.8500,-74.3833,43,0.2447,,
SCLP,Litchfield-Pawleys Island,33.4908,-79.0904,43,0.3525,,
NCWI,Wilmington,34.1401,-77.8936,43,0.4611,,
MDST,St. Michaels,38.7506,-76.2531,43,0.4135,,
LATX,Thibodaux,29.8167,-90.7500,43,0.7854,,
SCYR,York-Rock Hill,34.9565,-81.1060,42,2.0488,,
NJBP,Belleplain,39.2500,-74.9333,41,0.4881,,
MDBO,Bowie,38.9927,-76.7852,41,0.1519,,
FLEM,Emeralda-Sunnyhill,28.9718,-81.8529,41,0.7130,,
VADS,Dismal Swamp,36.6645,-76.4814,40,0.5246,,
TXCR,Crawford,31.5560,-97.3556,40,0.5882,,
NJCM,Cape May,39.0123,-74.8778,40,0.1452,,
NJCC,Cumberland County,39.3325,-75.2004,39,0.2801,,
TXCF,Corpus Christi (Flour Bluff),27.6584,-97.2938,39,0.3223,,
TXFD,Falcon Dam and S.P.,26.4967,-99.0884,38,1.3945,,
INSM,Spring Mill S.P.,38.7233,-86.4170,37,1.2542,,
AZNO,Nogales,31.4338,-110.9358,37,0.5000,,
ALTU,Tuscaloosa,33.2390,-87.5766,37,1.0278,,
TNCC,Cross Creeks N.W.R.,36.4760,-87.7528,36,0.6050,,
FLCB,Choctawhatchee Bay,30.4462,-86.5182,36,0.3130,,
MSNA,Natchez,31.6167,-91.3792,36,1.1901,,
ARFA,Fayetteville,36.0566,-94.1719,35,0.6897,,
MSSH,Southern Hancock County,30.2906,-89.5034,35,0.3836,,
NJSA,Salem,39.6140,-75.4142,35,0.4070,,
GACG,Callaway Gardens,32.8240,-84.8437,34,0.4626,,
PALA,Lancaster,39.9921,-76.3614,34,0.4121,,
GAAB,Albany,31.4333,-84.4167,34,0.7953,,
FLSP,St. Petersburg,27.7991,-82.6794,33,0.4151,,
PARD,Reading,40.3667,-75.8667,33,0.3235,,
TXMC,Mckinney,33.1585,-96.6154,33,0.2973,,
KYFR,Frankfort,38.2271,-84.8525,33,0.9925,,
LACA,Catahoula N.W.R.,31.5080,-92.0589,33,0.4731,,
VABB,Back Bay N.W.R.,36.6500,-76.0000,32,0.2645,,
MDSD,Southern Dorchester County,38.3617,-76.0371,32,0.3184,,
TNRL,Reelfoot Lake,36.4167,-89.3833,32,0.5981,,
SCCL,Clemson,34.6346,-82.8365,31,0.6169,,
TXRO,Rockport,28.0669,-97.1167,31,0.3713,,
ILWV,Warbluff Valley Sanctuary,37.4056,-88.6111,30,0.3934,,
FLFL,Fort Lauderdale,26.1360,-80.2191,30,0.3871,,
DEWI,Wilmington,39.7450,-75.6399,30,0.1714,,
MDSE,Seneca,39.0671,-77.3285,30,0.0935,,
TXBC,Balcones Canyonlands,30.6042,-98.0179,30,0.4348,,
PAWC,West Chester,39.9600,-75.6047,29,0.2226,,
GAAH,Athens,33.9305,-83.3812,29,0.2661,,
SCLC,Long Cane,34.0000,-82.3333,29,0.8657,,
LADA,D'Arbonne,32.6583,-92.2410,29,0.3268,,
VABK,Brooke,38.3703,-77.3287,29,0.3295,,
GAMA,Macon,32.8321,-83.6663,27,0.5094,,
MDPT,Port Tobacco,38.4833,-77.0333,26,0.2955,,
MSJC,Jackson County,30.4366,-88.7119,26,0.4194,,
ALMO,Montgomery,32.3496,-86.3831,26,0.5049,,
GACI,Cumberland Island,30.8151,-81.4673,26,0.7222,,
TXLV,Lewisville,33.0301,-96.9929,25,0.4587,,
FLPB,Perdido Bay,30.3333,-87.3667,25,0.1908,,
OKTI,Tishomingo N.W.R.,34.1833,-96.6500,25,1.1628,,
KYCC,Calloway County,36.6003,-88.1999,24,0.6000,,
NCRA,Raleigh,35.7622,-78.6593,24,0.2110,,
DEMI,Middletown,39.4753,-75.6347,24,0.3825,,
OKSV,Spavinaw,36.4000,-94.9501,24,0.3871,,
DERE,Rehoboth,38.6035,-75.1073,24,0.2000,,
TXTC,Turkey Creek,30.5168,-94.3167,23,0.8070,,
OKBB,Broken Bow Reservoir,34.0554,-94.7048,23,0.5349,,
FLSA,St. Augustine,29.9333,-81.3162,23,0.3932,,
MDWC,Washington County,39.5656,-77.7308,23,0.3459,,
TNCV,Cookeville,36.1448,-85.4747,23,0.4973,,
PALC,Lebanon County,40.3801,-76.5344,23,0.3636,,
PAGL,Delaware County (Glenolden),39.8992,-75.3729,22,0.1196,,
TNCO,Columbia,35.5990,-87.1613,22,0.7586,,
FLAB,Aripeka-Bayport,28.4667,-82.5833,22,0.4074,,
FLDC,Dade County,25.8402,-80.1883,22,0.1413,,
TXBP,Bolivar Peninsula,29.5504,-94.4668,21,0.2333,,
FLDB,Daytona Beach,29.2629,-81.1173,21,0.5060,,
RPVC,"Volcan, Chiriqui, Panama",8.8507,-82.6668,21,0.7778,,
BLGJ,"Gallon Jug, Belize",17.5611,-89.0441,21,0.4693,,
VABR,Banister River W.M.A.,36.7327,-78.8101,21,0.6087,,
PAGE,Gettysburg,39.8304,-77.3177,21,0.2019,,
VAJK,John H. Kerr Reservoir,36.6000,-78.3000,21,0.4200,,
OKSC,Stephens County,34.5667,-97.7833,20,0.4396,,
NJAS,Assunpink,40.1600,-74.4242,20,0.2694,,
LABC,Bossier-Caddo-Bienville,32.2932,-93.5026,20,0.2749,,
TXSC,Spring Creek,30.1268,-95.4432,20,0.4301,,
NJGS,Great Swamp-Watchung Ridges,40.6983,-74.4017,19,0.1656,,
OHMI,Millersburg,40.5416,-81.9270,19,0.0745,,
OHLN,Lancaster,39.7137,-82.6019,19,0.5170,,
VAWP,Wachapreague,37.6707,-75.6998,19,0.2222,,
VARC,Rockingham County,38.4318,-79.0394,18,0.4286,,
OKSE,Sequoyah,34.4985,-94.9695,18,0.5760,,
NJEL,Elmer,39.5834,-75.1428,17,0.2944,,
FLCK,Cedar Key,29.1942,-83.0149,17,0.2894,,
MXSC,"San Carlos, Sonora, Mexico",28.0389,-110.9377,16,1.6410,,
NCWS,Winston-Salem,36.0840,-80.3067,16,0.1939,,
MDRR,Rock Run,39.6041,-76.1670,15,0.0880,,
NCRK,Roanoke Rapids,36.4025,-77.5651,15,0.7143,,
MXYS,"Yecora, Sonora, Mexico",28.1667,-109.0833,15,0.3333,,
FLCE,Coot Bay-Everglades N.P.,25.1410,-80.9582,15,0.1754,,
ALDI,Dauphin Island,30.3385,-88.1284,15,0.1852,,
DESN,Seaford-Nanticoke,38.5845,-75.5739,15,0.2542,,
TXPA,Port Aransas,27.8502,-97.1000,15,0.1875,,
VANR,Nansemond River,36.8472,-76.4333,15,0.1846,,
WVLE,Lewisburg,37.8017,-80.4454,15,0.3659,,
LAVE,Venice,29.3392,-89.4767,15,0.6250,,
VAMA,Mathews,37.4399,-76.3143,14,0.1067,,
AZAH,Atascosa Highlands,31.4701,-111.1728,14,0.2500,,
VACF,Clifton Forge,37.8167,-79.7667,14,1.0769,,
INHM,Hanover-Madison,38.7382,-85.4706,13,0.5778,,
DCDC,Washington,38.8674,-77.0685,13,0.0670,,
NCGV,Greenville,35.5885,-77.2387,13,0.1667,,
GAAU,Augusta,33.4393,-82.0239,12,0.2637,,
TXSA,Santa Ana N.W.R.,26.1492,-98.1917,12,0.1611,,
KYLO,Louisville,38.2813,-85.6348,12,0.1514,,
SCSR,Savannah River Site,33.2000,-81.6167,12,0.2202,,
TXCY,Cypress Creek,29.9561,-95.8900,12,0.2286,,
MDSA,Salisbury,38.3333,-75.7333,12,0.1644,,
PAHU,Huntingdon,40.5664,-77.9385,12,0.2449,,
PAAU,Audubon,40.1341,-75.4260,12,0.0882,,
SCCG,Congaree Swamp,33.7612,-80.7476,12,0.2330,,
PAUB,Upper Bucks County,40.4036,-75.3650,12,0.0710,,
MDDE,Denton,38.9055,-75.8350,11,0.1880,,
NCPD,Pee Dee N.W.R.,35.1167,-80.0500,11,0.3438,,
PALT,Juniata County - Lewistown,40.5472,-77.3671,11,0.1517,,
MSSL,Sardis Lake,34.4369,-89.7010,11,0.1864,,
NJNH,Northwestern Hunterdon County,40.6365,-74.9098,10,0.1471,,
FLTH,Tallahassee,30.5291,-84.2364,10,0.1075,,
LAST,St. Tammany Parish,30.4211,-90.0886,10,0.1413,,
NCGR,Greensboro,36.1163,-79.8370,10,0.1081,,
MDPL,Point Lookout,38.1061,-76.4212,10,0.1754,,
VAWB,Washington's Birthplace,38.1143,-76.9478,10,0.2778,,
NCAL,Alamance County,36.0693,-79.4003,9,0.4000,,
ARTE,Texarkana,33.4725,-93.9215,9,0.3214,,
NCWC,Wayne County,35.3239,-77.9845,8,0.1333,,
TNNO,Norris,36.2242,-84.0927,8,0.2370,,
LANA,Natchitoches,31.8240,-93.0635,8,0.1905,,
KYSO,Somerset,37.1025,-84.6038,8,0.2207,,
WVPA,Pipestem Area,37.5800,-80.9196,8,0.1448,,
ECNM,"Mindo-Tandayapa, Pichincha, Ecuador",-0.0542,-78.6821,8,0.1455,,
MSCH,Church Hill,31.7500,-91.1833,8,0.8000,,
VABF,Big Flat Mountain,38.1698,-78.7263,7,0.3500,,
VAWI,Williamsburg,37.2792,-76.6987,7,0.0867,,
VACH,Chancellorsville,38.2911,-77.6744,7,0.2105,,
FLPS,Port St. Joe,29.7703,-85.2986,7,0.1007,,
SCCO,Columbia,33.9300,-80.9214,7,0.1728,,
SCPD,Pee Dee Area,34.2158,-79.7379,7,0.2014,,
ARPB,Pine Bluff,34.2295,-92.0033,7,0.1029,,
NCIC,Iredell County,35.8967,-80.8997,7,0.1867,,
WVCT,Charles Town,39.3319,-77.8512,7,0.1089,,
NCCB,Central Beaufort County,35.4719,-76.9344,6,0.1111,,
NCMC,Morehead City,34.7590,-76.7094,6,0.0488,,
KYDA,Danville,37.6463,-84.7733,6,0.1101,,
ALEU,Eufaula N.W.R.,31.9939,-85.0886,6,0.1446,,
VAWY,Waynesboro,37.9810,-78.9550,5,0.0733,,
CLSM,"Santa Marta, Magdalena, Colombia",11.0333,-74.1500,5,0.4348,,
MDPR,Patuxent River,38.3406,-76.5037,5,0.1351,,
NCPC,Pamlico County,35.1435,-76.6526,5,0.1852,,
VAHO,Hopewell,37.3670,-77.2842,5,0.0442,,
TXCP,Chaparral W.M.A.,28.3609,-99.3429,5,0.0769,,
NCBR,Brevard,35.1832,-82.6722,5,0.0585,,
TXSR,Sea Rim S.P.,29.7334,-93.9563,5,0.0625,,
TXBG,Big Bend N.P. (east),29.1826,-103.0444,4,0.0821,,
TNEL,Elizabethton,36.3413,-82.1263,4,0.0909,,
GACO,Columbus,32.5861,-85.0004,4,0.0808,,
NCDU,Durham,36.0868,-78.8907,4,0.0645,,
NJMA,Marmora,39.2647,-74.6472,4,0.0580,,
NCNR,New River,36.5185,-81.2007,4,0.0976,,
BRIT,"Itirapina, Sao Paulo, Brazil",-22.2167,-47.8667,4,0.3478,,
VATA,Tazewell,37.1326,-81.4934,4,0.1111,,
MOMI,Mingo N.W.R.,36.9833,-90.2000,3,0.0370,,
NJSU,Sussex County,41.1186,-74.6385,3,0.0251,,
NCBC,Buncombe County,35.6000,-82.4033,3,0.0359,,
NCSM,Stone Mountain,36.3447,-81.0247,3,0.0789,,
OHEF,East Fork Lake S.P.,38.9871,-84.0253,3,0.0845,,
SCCS,Carolina Sandhills N.W.R.,34.5041,-80.2249,3,0.1500,,
NCSP,Southern Pines,35.2167,-79.3167,3,0.0417,,
CTWR,Woodbury-Roxbury,41.5352,-73.2791,3,0.0223,,
TXAZ,Anzalduas-Bentsen,26.2235,-98.3944,2,0.0435,,
WVHC,Hampshire County,39.3365,-78.5035,2,0.0339,,
FLAC,Apalachicola Bay-St. Vincent N.W.R.,29.6749,-85.0737,2,0.0412,,
NCTR,Tryon,35.2088,-82.2390,2,0.0690,,
GACH,Chattahoochee National Forest Songbird M.A.,34.8775,-84.6474,2,0.0714,,
MSGR,Grenada,33.8500,-89.7170,2,0.0526,,
NJMO,Moorestown,39.9422,-74.9391,2,0.0216,,
GADA,Dalton,34.7667,-84.9667,2,0.2222,,
ARHS,Hot Springs Village,34.7167,-92.9667,2,0.0417,,
NJNG,Northwestern Gloucester County,39.7727,-75.2442,2,0.0238,,
ALGU,Guntersville,34.3883,-86.2803,2,0.0278,,
PALR,Lake Raystown,40.3739,-78.0716,2,0.0339,,
VANN,Newport News,37.0799,-76.3956,2,0.0183,,
ALGS,Gulf Shores,30.3167,-87.6333,2,0.0132,,
KYHO,Hopkinsville,36.8615,-87.4730,2,0.0769,,
VA0C,Martinsville,36.7333,-79.8167,1,0.0625,,
VALC,Little Creek,36.8508,-76.0994,1,0.0108,,
FLPE,Pensacola,30.4474,-87.1548,1,0.0108,,
LALA,Lafayette,30.1901,-92.1042,1,0.0076,,
KYOC,Otter Creek Park,37.9141,-86.0698,1,0.0278,,
MXOJ,"Oaxaca de Juarez, Oaxaca, Mexico",17.1000,-96.6833,1,0.0168,,
NJWV,Walnut Valley,40.9760,-75.0226,1,0.0159,,
DEBH,Bombay Hook N.W.R.,39.2152,-75.4822,1,0.0074,,
ARLR,Little Rock,34.7582,-92.2792,1,0.0129,,
PAWY,Wyncote,40.1223,-75.1280,1,0.0034,,
TNHP,Hickory-Priest,36.1926,-86.6634,1,0.0190,,
INOR,Ohio River,39.1021,-84.9016,1,0.0339,,
LAJB,Johnsons Bayou,29.8010,-93.7149,1,0.0193,,
VAMB,Manassas-Bull Run,38.8387,-77.4315,1,0.0071,,
GABL,Bainbridge-Lake Seminole,30.8850,-84.6315,1,0.0267,,
MXCM,"Cumbres de Monterrey, Nuevo Leon, Mexico",25.4681,-100.2085,1,0.0909,,
FLBC,Bay County,30.1851,-85.6719,1,0.0165,,
LANO,New Orleans,30.0236,-89.9167,cw,0.0000,,
CTGS,Greenwich-Stamford,41.0826,-73.6138,cw,0.0000,,
LARB,Reserve-Bonnet Carre Spillway,30.0867,-90.4711,cw,0.0000,,
WVPC,Pendleton County,38.6579,-79.3113,cw,0.0000,,
MXPP,"Puerto Penasco, Sonora, Mexico",31.3501,-113.5167,cw,0.0000,"US, ",
MXEJ,"Ejido San Pedro, Chihuahua, Mexico",30.7765,-108.4658,cw,0.0000,,
NCRV,Raven Rock S.P.,35.4095,-78.8180,cw,0.0000,,
CTLH,Litchfield Hills,41.7703,-73.2724,cw,0.0000,,

