Species_Name
Black Vulture

Code,Name,Latitude,Longitude,No_Observed,Number_By_Party_Hours,Flags,Editor_Comments
TX2Y,Lake Livingston (upper),30.8667,-95.3167,78,4.1053,,
TXBF,Buffalo Bayou,29.7715,-95.5699,75,1.1364,,
MXAL,"Alamos, Sonora, Mexico",27.0000,-108.9000,74,2.1449,,
MDJB,Jug Bay,38.7532,-76.6415,74,0.6325,,
PALA,Lancaster,39.9921,-76.3614,74,0.7724,,
MDLK,Lower Kent County,39.1427,-76.1921,74,0.5230,,
MS09,Noxubee N.W.R.,33.2833,-88.7833,72,1.0435,,
VAWY,Waynesboro,37.9810,-78.9550,71,1.0441,,
VALY,Lynchburg,37.3986,-79.1942,71,0.5591,,
MDST,St. Michaels,38.7506,-76.2531,69,0.7317,,
FLLW,Lake Wales,27.8939,-81.5189,68,0.6939,,
VABB,Back Bay N.W.R.,36.6500,-76.0000,67,0.5726,,
TXCY,Cypress Creek,29.9561,-95.8900,66,0.9565,,
MSJA,Jackson,32.4476,-90.0040,65,0.7429,,
FLSC,Sanibel-Captiva,26.4594,-82.1567,62,0.2271,,
FLEC,Econlockhatchee,28.7094,-81.1467,62,0.6889,,
LA06,Arcadia,32.5667,-92.9500,61,1.1091,,
AR02,Magnolia,33.2667,-93.2333,60,0.8559,,
TXAR,Aransas N.W.R.,28.2333,-96.8833,60,1.5385,,
VAWI,Williamsburg,37.2792,-76.6987,59,0.6484,,
TNHI,Hiwassee,35.3655,-84.9200,59,0.7763,,
SCSR,Savannah River Site,33.2000,-81.6167,58,1.2211,,
VALA,Lake Anna,38.0850,-77.8139,58,1.5676,,
MXCV,"Catemaco, Veracruz, Mexico",18.4833,-95.0333,58,1.0450,,
TXPS,Palestine,31.7624,-95.7664,55,2.0370,,
LABR,Baton Rouge,30.3661,-91.1194,54,0.5510,,
NCCP,Chapel Hill,35.9131,-79.0558,54,0.3333,,
FLCE,Coot Bay-Everglades N.P.,25.1410,-80.9582,54,0.5838,,
VAGS,Glade Spring,36.7883,-81.7787,53,1.1447,,
VALE,Lexington,37.8480,-79.4769,53,1.2927,,
MDTR,Triadelphia Reservoir,39.1605,-76.9885,52,0.2955,,
SCAI,Aiken,33.5636,-81.6179,51,1.5938,,
TXOR,Old River,29.8667,-94.7333,51,0.9273,,
VAHO,Hopewell,37.3670,-77.2842,48,0.4615,,
WVLE,Lewisburg,37.8017,-80.4454,48,1.2800,,
MDCR,Crisfield,38.0298,-75.7577,48,0.3810,,
TXVI,Victoria,28.8723,-97.0784,46,0.9388,,
TX0N,Hagerman N.W.R.,33.7167,-96.7333,46,1.0110,,
FLTA,Tampa,28.0107,-82.4595,45,0.4128,,
ARFA,Fayetteville,36.0566,-94.1719,45,0.6767,,
FLFL,Fort Lauderdale,26.1360,-80.2191,44,0.4536,,
MDWC,Washington County,39.5656,-77.7308,44,0.3761,,
VAAC,Augusta County,38.2046,-78.9913,43,0.4751,,
FL13,New Port Richey,28.2500,-82.7000,41,0.5325,,
FLBO,Brooksville,28.5480,-82.3245,41,0.5190,,
MDPL,Point Lookout,38.1061,-76.4212,40,0.6349,,
FL0V,South Brevard County,27.8667,-80.5667,40,0.6667,,
TXTY,Tyler,32.2777,-95.2991,39,0.9286,,
DCDC,Washington,38.8674,-77.0685,39,0.1388,,
GAOK,Okefenokee N.W.R.,30.8001,-82.1333,39,1.4029,,
VACA,Charlottesville,38.0668,-78.5667,39,0.3545,,
TXBE,Beech Creek,30.7667,-94.2000,39,1.4444,,
TX2M,Lake Conroe,30.4500,-95.6333,38,1.1515,,
GASI,Sapelo Island,31.4500,-81.2333,38,0.6667,,
NJPR,Princeton,40.3410,-74.6649,38,0.1949,,
TXST,San Antonio,29.3148,-98.6080,37,0.1538,,
MSSH,Southern Hancock County,30.2906,-89.5034,36,0.4235,,
NCJL,Jordan Lake,35.6950,-79.0433,34,0.4224,,
MDAG,Annapolis-Gibson Island,39.0033,-76.5065,33,0.1315,,
FL1B,Singing Forest,28.7833,-82.2833,33,0.3350,,
MSNA,Natchez,31.6167,-91.3792,33,0.6471,,
FLWV,West Volusia County,29.0543,-81.3039,32,0.6957,,
TXCS,College Station,30.5930,-96.3175,30,0.3448,,
TNBI,Bristol,36.6058,-82.0999,28,0.8235,,
OHLN,Lancaster,39.7137,-82.6019,28,0.3889,,
TXAU,Austin,30.1834,-97.6980,27,0.0471,,
LARB,Reserve-Bonnet Carre Spillway,30.0867,-90.4711,27,0.1782,,
MXUY,"Uxmal, Yucatan, Mexico",20.4500,-89.7500,27,3.3750,,
CRGR,"Grecia, Costa Rica",10.0667,-84.3167,27,1.5882,,
MXEL,"El Naranjo, San Luis Potosi, Mexico",22.5000,-99.4000,26,0.5417,,
FLHC,Hamilton County,30.3360,-82.7595,26,0.5977,,
TXDR,Del Rio,29.4651,-100.9585,26,0.6118,,
FLFM,Fort Myers,26.5551,-81.9906,26,0.3688,,
MD03,Denton,38.9000,-75.8333,25,0.2976,,
MDBO,Bowie,38.9927,-76.7852,23,0.1013,,
TX14,Laguna Atascosa N.W.R.,26.2333,-97.3833,22,0.3607,,
FLMA,Marianna,30.7167,-85.2667,22,0.2610,,
TXWA,Waco,31.5194,-97.0451,21,0.4242,,
TX2H,Spring Creek,30.1333,-95.4500,21,0.4118,,
FLNP,North Pinellas,28.0672,-82.7388,21,0.2143,,
ARAR,Arkadelphia,34.1333,-93.0500,20,0.2247,,
ARFS,Fort Smith-Moffett,35.3818,-94.3766,20,0.4082,,
MXSY,"Sayil, Yucatan, Mexico",20.2500,-89.5833,20,0.8000,,
VANS,Northern Shenandoah Valley,39.0501,-78.1667,20,0.1183,,
WVHC,Hampshire County,39.3365,-78.5035,19,0.1577,,
VARO,Roanoke,37.3034,-79.9446,19,0.1681,,
TXCF,Corpus Christi (Flour Bluff),27.6584,-97.2938,19,0.1681,,
GACG,Callaway Gardens,32.8240,-84.8437,19,0.3455,,
FLSR,Sarasota,27.2988,-82.4976,18,0.1800,,
DERE,Rehoboth,38.6035,-75.1073,18,0.2195,,
MXSB,"San Blas, Nayarit, Mexico",21.5499,-105.1902,18,0.3564,,
VACC,Cape Charles,37.1899,-75.9410,17,0.0863,,
MSHA,Hattiesburg,31.2903,-89.3133,17,0.3063,,
FLCB,Choctawhatchee Bay,30.4462,-86.5182,17,0.2720,,
TNNA,Nashville,36.0545,-86.9287,17,0.1382,,
MDPT,Port Tobacco,38.4833,-77.0333,16,0.2602,,
TXTC,Turkey Creek,30.5168,-94.3167,16,0.3902,,
LATR,Tensas River N.W.R.,32.2833,-91.3667,16,0.2623,,
GABL,Bainbridge-Lake Seminole,30.8850,-84.6315,15,0.3191,,
DECH,Cape Henlopen-Prime Hook,38.8072,-75.1878,15,0.2618,,
AZ11,Nogales,31.3833,-110.9167,15,0.2500,,
MDSD,Southern Dorchester County,38.3617,-76.0371,15,0.1124,,
ALTU,Tuscaloosa,33.2390,-87.5766,15,0.3750,,
MDCM,Catoctin Mountain,39.6195,-77.4095,14,0.1842,,
MDSE,Seneca,39.0671,-77.3285,14,0.0424,,
NCMC,Morehead City,34.7590,-76.7094,14,0.1667,,
FLJA,Jacksonville,30.4152,-81.4877,14,0.1186,,
TXCC,Corpus Christi,27.8334,-97.5833,13,0.1757,,
PAWC,West Chester,39.9600,-75.6047,13,0.0878,,
VAWP,Wachapreague,37.6707,-75.6998,13,0.2708,,
LA0P,New Orleans,29.9667,-89.9833,13,0.1116,,
MD0T,Liberty Reservoir,39.4500,-76.9000,13,0.0903,,
GAAH,Athens,33.9305,-83.3812,13,0.1140,,
NJNH,Northwestern Hunterdon County,40.6365,-74.9098,12,0.1463,,
MDEL,Elkton,39.5333,-75.9424,12,0.1671,,
SCMC,McClellanville,33.1003,-79.4037,12,0.1983,,
LANA,Natchitoches,31.8240,-93.0635,12,0.2791,,
PALZ,Lititz,40.2261,-76.3024,12,0.1096,,
LAHO,Houma,29.6000,-90.7167,11,0.2292,,
OHPC,Paint Creek Area,39.2622,-83.4450,11,0.3235,,
WVPC,Pendleton County,38.6579,-79.3113,11,0.2472,,
FLZE,Zellwood-Mount Dora,28.7309,-81.6062,10,0.2326,,
PAUB,Upper Bucks County,40.4036,-75.3650,10,0.0660,,
FLNA,Naples,26.1278,-81.7645,10,0.1025,,
TXLK,Lake Tawakoni,32.7667,-95.9167,10,0.2740,,
GADU,Dublin,32.6297,-82.9239,10,0.3571,,
ARME,Mena,34.5833,-94.2333,10,0.1613,,
AR03,El Dorado,33.2833,-92.6167,10,0.2273,,
PAEL,Elverson,40.1334,-75.7667,10,0.0763,,
MDRR,Rock Run,39.6041,-76.1670,10,0.1613,,
VABK,Brooke,38.3703,-77.3287,9,0.1047,,
VACI,Chincoteague N.W.R.,37.9672,-75.3669,8,0.0548,,
TXSA,Santa Ana N.W.R.,26.1492,-98.1917,8,0.1311,,
INSM,Spring Mill S.P.,38.7233,-86.4170,8,0.3077,,
TN0N,Ashland City,36.3167,-87.1167,8,0.3810,,
ARCO,Conway,35.0918,-92.4367,8,0.1778,,
NCMA,Mattamuskeet N.W.R.,35.4500,-76.1333,8,0.0941,,
SCCA,Charleston,32.9333,-79.7000,8,0.1168,,
SCCO,Columbia,33.9300,-80.9214,8,0.2051,,
TXRU,Ruidosa,29.9500,-104.6667,8,0.6667,,
MDSA,Salisbury,38.3333,-75.7333,7,0.0778,,
SCCE,Chester,34.7000,-81.2167,7,0.3241,,
TXTE,Texarkana,33.2784,-94.2082,7,0.2456,,
TNKI,Kingsport,36.5000,-82.5167,7,0.1250,,
LASH,Shreveport,32.5371,-93.8922,7,0.1061,,
GADA,Dalton,34.7667,-84.9667,7,0.1296,,
GAGC,Glynn County,31.1128,-81.4261,7,0.1094,,
TX31,JB Ranch,31.0667,-95.1667,6,0.6000,,
TXKI,Kingsville,27.4658,-97.8551,6,0.0808,,
KYBF,Bernheim Forest,37.9024,-85.6275,6,0.1154,,
GAAB,Albany,31.4333,-84.4167,6,0.1446,,
MSVI,Vicksburg,32.3108,-90.9068,6,0.1408,,
TXPP,Palo Pinto,32.7578,-98.2933,6,0.2143,,
FLBA,Bradenton,27.5010,-82.5631,6,0.0857,,
LADA,D'Arbonne,32.6583,-92.2410,4,0.0471,,
GACO,Columbus,32.5861,-85.0004,4,0.0870,,
TNNO,Norris,36.2242,-84.0927,4,0.1667,,
TXTR,Trinidad,32.1500,-96.1000,4,0.5000,,
NJSA,Salem,39.6140,-75.4142,4,0.0452,,
OKFG,Fort Gibson Reservoir,35.8500,-95.3167,4,0.1176,,
WVCT,Charles Town,39.3319,-77.8512,4,0.0615,,
SCSP,Spartanburg,34.9000,-81.9500,4,0.1231,,
KYLO,Louisville,38.2813,-85.6348,4,0.0435,,
GAAU,Augusta,33.4393,-82.0239,4,0.1290,,
VABF,Big Flat Mountain,38.1698,-78.7263,4,0.1379,,
TXHU,Huntsville,30.7156,-95.5520,4,0.1067,,
TXHO,Houston,29.7497,-94.9492,3,0.0101,,
TXCR,Crawford,31.5560,-97.3556,3,0.0478,,
TNCL,Clarksville,36.5000,-87.3833,3,0.0667,,
WVIN,Inwood,39.4451,-78.1061,3,0.0677,,
TXLS,La Sal Vieja,26.4849,-97.9649,3,0.0833,,
GAPC,Peachtree City,33.3468,-84.6231,3,0.0390,,
OK03,Broken Bow Reservoir,34.2000,-94.6833,3,0.3750,,
DEBH,Bombay Hook N.W.R.,39.2152,-75.4822,3,0.0517,,
TNBR,Buffalo River,35.3001,-87.4573,3,0.0506,,
FL0K,Boca Grande,26.7500,-82.2667,3,0.2500,,
MSJC,Jackson County,30.4366,-88.7119,3,0.0341,,
ALEU,Eufaula N.W.R.,31.9939,-85.0886,3,0.0845,,
TXPA,Port Aransas,27.8502,-97.1000,2,0.0396,,
ALGS,Gulf Shores,30.3167,-87.6333,2,0.0135,,
LA0K,Sabine N.W.R.,29.8000,-93.4500,2,0.0064,,
ARLG,Lake Georgia-Pacific/Felsenthal N.W.R.,33.1500,-92.0667,2,0.0714,,
AL0E,Guntersville,34.3833,-86.2833,2,0.0635,,
PACB,Central Bucks County,40.3102,-75.1017,2,0.0166,,
NC02,Southport-Bald Head-Oak Islands,33.9000,-78.0500,2,0.0421,,
TXCA,Caddo National Grasslands,33.7405,-96.0024,2,0.0656,,
ARTE,Texarkana,33.4725,-93.9215,2,0.0588,,
TXFD,Falcon Dam and S.P.,26.4967,-99.0884,2,0.1250,,
KYFR,Frankfort,38.2271,-84.8525,2,0.0278,,
VAGO,Gordonsville,38.1427,-78.1893,2,0.0467,,
ALMT,Mobile-Tensaw Delta,30.7500,-87.9500,2,0.0400,,
NCRV,Raven Rock S.P.,35.4095,-78.8180,1,0.0323,,
VAPR,Philpott Reservoir,36.8833,-80.0500,1,0.0606,,
VACF,Clifton Forge,37.8167,-79.7667,1,0.0500,,
VAMA,Mathews,37.4399,-76.3143,1,0.0120,,
VAFI,Fincastle,37.5276,-79.8733,1,0.0123,,
FLCK,Cedar Key,29.1942,-83.0149,1,0.0261,,
FLBC,Bay County,30.1851,-85.6719,1,0.0123,,
SCLP,Litchfield-Pawleys Island,33.4908,-79.0904,1,0.0156,,
TNRL,Reelfoot Lake,36.4167,-89.3833,1,0.0167,,
NCDU,Durham,36.0868,-78.8907,1,0.0156,,
OK0E,Sequoyah N.W.R.,35.4333,-95.0167,1,0.0217,,
MDBH,Baltimore Harbor,39.2661,-76.4911,1,0.0094,,
GA04,Piedmont N.W.R.,33.0500,-83.7167,1,0.0278,,
VADA,Danville,36.5852,-79.4233,1,0.0278,,
OKTI,Tishomingo N.W.R.,34.1833,-96.6500,1,0.0714,,
FLSA,St. Augustine,29.9333,-81.3162,1,0.0111,,
FLSP,St. Petersburg,27.7991,-82.6794,1,0.0083,,
TNCH,Chattanooga,35.1040,-85.2292,cw,0.0000,,
NJCC,Cumberland County,39.3325,-75.2004,cw,0.0000,,
FLLK,Lower Keys-Key Deer N.W.R.,24.6667,-81.3500,cw,0.0000,,
KYLB,Land Between the Lakes,36.9367,-88.1683,cw,0.0000,,
LAPP,Pine Prairie,30.7643,-92.3765,cw,0.0000,,

