Species_Name
Black Vulture

Code,Name,Latitude,Longitude,No_Observed,Number_By_Party_Hours,Flags,Editor_Comments
NCCP,Chapel Hill,35.9131,-79.0558,359,2.2011,,
FLSB,South Brevard County,27.8486,-80.5500,350,2.3785,,
FLWR,Wekiva River,28.7863,-81.3679,350,2.9787,,
MDBO,Bowie,38.9927,-76.7852,349,1.3904,,
MDTR,Triadelphia Reservoir,39.1605,-76.9885,348,1.5032,,
VATP,The Plains,38.7833,-77.7555,346,2.7625,,
TXLO,Lake O' the Pines,32.8001,-94.5947,343,4.8310,,
TXGT,Georgetown-Andice,30.6999,-97.7395,342,3.7728,,
TXCS,College Station,30.5930,-96.3175,341,3.8860,,
FLSM,St. Marks,30.1536,-84.2227,340,2.5612,,
FLMT,Matanzas,29.7154,-81.2827,340,3.5233,,
FLVE,Venice-Englewood,27.0048,-82.3793,335,2.8817,,
TXJC,Jackson-Calhoun Counties,28.7232,-96.4981,334,3.1584,,
MDRR,Rock Run,39.6041,-76.1670,325,2.8163,,
ALGU,Guntersville,34.3883,-86.2803,318,4.2973,,
TXBO,Boerne,29.8666,-98.7901,315,3.4787,,
TXCY,Cypress Creek,29.9561,-95.8900,313,2.2317,,
TXPM,Palmetto S.P.,29.5833,-97.5833,312,6.2714,,
LABR,Baton Rouge,30.3661,-91.1194,312,2.1517,,
TXLP,Lost Pines,30.2209,-97.4397,311,4.9920,,
ILJC,Jackson County,37.7167,-89.3500,310,8.1301,"HC, ",
VACC,Cape Charles,37.1899,-75.9410,309,2.5224,,
MSLC,Lauderdale County,32.4676,-88.7230,306,6.2449,,
VAMB,Manassas-Bull Run,38.8387,-77.4315,305,1.7784,,
TXGF,Guadalupe River Delta-McFaddin Family Ranches,28.5330,-96.8635,303,1.6878,LC,
MDAG,Annapolis-Gibson Island,39.0033,-76.5065,302,1.1843,,
FLME,Melrose,29.7480,-81.9929,300,1.9835,,
FLDB,Daytona Beach,29.2629,-81.1173,300,5.0000,,
ARMH,Mountain Home,36.3862,-92.4672,299,11.5000,,
MXSB,"San Blas, Nayarit, Mexico",21.5499,-105.1902,296,4.0300,,
INSM,Spring Mill S.P.,38.7233,-86.4170,290,7.4359,"HC, ",
TXNA,Nacogdoches,31.5332,-94.6563,287,2.3052,,
TXCC,Corpus Christi,27.8334,-97.5833,277,2.5708,,
FLZE,Zellwood-Mount Dora,28.7309,-81.6062,275,2.9973,,
MDCR,Crisfield,38.0298,-75.7577,271,2.4320,"HC, ",
KYRA,Russell-Adair County,36.9658,-85.1217,270,6.1714,,
FLPR,Peace River,26.9243,-82.0474,270,2.7979,,
VABK,Brooke,38.3703,-77.3287,269,2.9823,,
AZGR,Gila River,33.3071,-112.6833,267,1.6965,,
FLDC,Dade County,25.8402,-80.1883,265,3.0994,,
TNCL,Clarksville,36.5000,-87.3833,259,5.7238,,
VACA,Charlottesville,38.0668,-78.5667,257,2.1066,,
NJSA,Salem,39.6140,-75.4142,257,3.0687,,
TNCO,Columbia,35.5990,-87.1613,256,9.8462,,
GAPC,Peachtree City,33.3468,-84.6231,252,5.0400,,
FLSR,Sarasota,27.2988,-82.4976,250,0.8381,,
TNWH,White County,35.9082,-85.5980,249,6.1863,,
SCFH,Four Holes Swamp,33.2113,-80.4210,247,3.5540,,
TXVI,Victoria,28.8723,-97.0784,246,3.1948,,
RPPC,"Pacific Canal Area, Panama",9.0003,-79.5832,245,5.2847,,
PACB,Central Bucks County,40.3102,-75.1017,245,2.1362,,
TXLK,Lake Tawakoni,32.7667,-95.9167,243,5.3761,,
TXSB,San Bernard N.W.R.,28.8667,-95.5667,243,2.4300,,
TNSA,Savannah,35.1632,-88.1666,242,3.5852,"HC, ",
ARFA,Fayetteville,36.0566,-94.1719,242,3.3728,,
TNNA,Nashville,36.0545,-86.9287,238,4.0858,,
WVLE,Lewisburg,37.8017,-80.4454,238,3.1946,,
TNHI,Hiwassee,35.3655,-84.9200,235,7.3438,,
RPCC,"Central Canal Area, Panama",9.1333,-79.7833,232,4.7884,,
NJCM,Cape May,39.0123,-74.8778,231,0.9352,,
VALY,Lynchburg,37.3986,-79.1942,229,2.9740,,
PAHM,Hamburg,40.5994,-75.9269,227,1.7773,,
FLNR,West Pasco (New Port Richey),28.2604,-82.6949,225,1.6667,,
FLJC,Jackson County,30.8916,-85.1612,225,4.5363,,
NJNH,Northwestern Hunterdon County,40.6365,-74.9098,225,1.4063,,
AZNO,Nogales,31.4338,-110.9358,224,1.2121,,
TNPC,Perry County,35.7250,-87.8667,224,6.4000,,
ALWD,Wheeler Dam,34.7890,-87.3903,222,3.7311,"HC, ",
VAGS,Glade Spring,36.7883,-81.7787,220,6.3309,,
FLTT,Ten Thousand Islands,25.9500,-81.6200,220,1.9256,,
OHAC,Adams County,38.7953,-83.5461,218,3.4880,,
VAWI,Williamsburg,37.2792,-76.6987,217,1.3648,,
TXCK,Choke Canyon,28.4913,-98.3082,216,3.6000,,
SCHH,Hilton Head Island,32.2000,-80.7500,213,0.8875,,
MXLJ,"La Juventud, Nuevo León, México",25.8776,-100.0661,212,21.2000,,
KYFR,Frankfort,38.2271,-84.8525,211,4.9941,,
ARHB,Holla Bend N.W.R.,35.1660,-93.1382,210,3.5836,,
TXLG,Longview,32.3765,-94.7162,204,2.9039,,
GASV,"Savannah, GA-SC",32.0842,-81.0667,204,1.4536,,
TXUC,Uvalde County,29.2096,-99.7862,203,5.1720,,
TNKN,Knoxville,35.9136,-84.0796,202,1.8609,"HC, ",
VAHO,Hopewell,37.3670,-77.2842,202,1.7892,,
FLJA,Jacksonville,30.4152,-81.4877,200,1.4815,,
FLFG,Flagler,29.4970,-81.2650,200,2.6667,,
FLLW,Lake Wales,27.8939,-81.5189,200,1.4706,,
FLKP,Kissimmee Prairie-DeLuca,27.6308,-80.9947,200,1.2862,,
FLKP,Kissimmee Prairie-DeLuca,27.6308,-80.9947,200,1.2862,,
TXWK,West Kerr County,30.0809,-99.4279,199,2.8945,,
MDOC,Ocean City,38.3128,-75.2122,198,0.9668,,
NYSU,Southern Orange County,41.3022,-74.3415,198,2.3239,,
TXBF,Buffalo Bayou,29.7715,-95.5699,197,2.1240,,
TNBR,Buffalo River,35.3001,-87.4573,193,3.6244,"HC, ",
VANL,Northumberland-Lancaster,37.7638,-76.3781,187,1.8515,"HC, ",
PABH,Bethlehem-Easton,40.6184,-75.3169,185,1.7209,,
NCRO,Rockingham County,36.4388,-79.9381,185,5.9677,,
NJCC,Cumberland County,39.3325,-75.2004,182,1.5167,,
KYSH,Shelbyville,38.1900,-85.1454,181,6.5225,,
TXRR,Round Rock,30.4804,-97.6739,180,1.7308,,
FLWM,West Marion County,29.0937,-82.3538,180,10.5882,,
NJPR,Princeton,40.3410,-74.6649,180,1.3554,,
MDLK,Lower Kent County,39.1427,-76.1921,179,1.9563,,
GAAL,Atlanta,33.9667,-84.6667,178,1.6443,,
MDST,St. Michaels,38.7506,-76.2531,177,1.3043,,
TXTN,Trinity River,30.2860,-94.9800,177,3.0517,,
TXGC,Gibbons Creek,30.5833,-96.0000,177,3.2567,,
TXCR,Crawford,31.5560,-97.3556,174,3.3462,,
MDEL,Elkton,39.5333,-75.9424,171,3.8908,"HC, ",
PAAU,Audubon,40.1341,-75.4260,171,0.8326,,
SCLO,Lowcountry,32.3994,-80.5397,169,1.8778,,rc
TXTA,Trinity River Audubon Center,32.6407,-96.6577,169,2.0815,,
PAUB,Upper Bucks County,40.4036,-75.3650,168,1.1487,,
NCJL,Jordan Lake,35.6950,-79.0433,168,1.3440,,
NCCR,Charlotte,35.1765,-80.8759,167,2.0411,,
TNDR,Duck River,35.9474,-87.9211,165,2.7500,,
ARPB,Pine Bluff,34.2295,-92.0033,163,3.5824,"HC, ",
INWH,Whitewater S.P.,39.5909,-84.9936,162,6.3529,,
MDLR,Loch Raven,39.4856,-76.6335,162,1.5983,,
TXTY,Tyler,32.2777,-95.2991,161,1.9634,,
PAYO,York,39.8073,-76.8825,161,2.9035,,
ECRU,"Rio Upano, Morona-Santiago, Ecuador",-2.3046,-78.1177,159,15.9000,,
NCNR,New River,36.5185,-81.2007,158,4.1524,"HC, ",
NJSU,Sussex County,41.1186,-74.6385,158,1.5445,,
KYHE,Henry County,38.4038,-85.1535,157,5.9245,,
VAWY,Waynesboro,37.9810,-78.9550,157,3.2371,"HC, ",
TNLE,Lebanon,36.1944,-86.3892,156,6.0985,,
DEMI,Middletown,39.4753,-75.6347,156,1.5369,,
NCGR,Greensboro,36.1163,-79.8370,156,1.4345,,
NJNG,Northwestern Gloucester County,39.7727,-75.2442,155,1.2602,,
KYLO,Louisville,38.2813,-85.6348,155,1.3537,,
TNHP,Hickory-Priest,36.1926,-86.6634,153,4.4029,,
SCCO,Columbia,33.9300,-80.9214,153,3.5197,,rc
TNKI,Kingsport,36.5000,-82.5167,151,3.7883,,
ECHL,"Humedal La Segua, Chone, Manabi, Ecuador",-0.7033,-80.1999,151,6.2917,,
ECHL,"Humedal La Segua, Chone, Manabi, Ecuador",-0.7033,-80.1999,151,6.2917,,
WVPC,Pendleton County,38.6579,-79.3113,150,2.3904,,
FLEM,Emeralda-Sunnyhill,28.9718,-81.8529,150,1.3274,,
FLLO,Long Pine Key,25.3568,-80.7186,150,3.1646,,
FLPI,Ponce Inlet,29.0623,-81.0073,150,4.6875,,
FLKV,Kissimmee Valley,28.2062,-81.3936,150,1.7143,,
FLJD,Jonathan Dickinson S.P.,26.9921,-80.1469,150,0.8824,,
FLTA,Tampa,28.0107,-82.4595,150,0.8479,,
VACH,Chancellorsville,38.2911,-77.6744,149,2.5882,,
TXWW,Welder Wildlife Refuge,28.1136,-97.4171,148,5.1930,,
ARPC,Pond Creek N.W.R.,33.9029,-94.2549,148,5.8383,,
SCLS,Lower Saluda,34.0346,-81.1712,147,2.6534,"HC, ",rc
PALA,Lancaster,39.9921,-76.3614,147,1.1818,,
GADU,Dublin,32.6297,-82.9239,146,2.9347,,
GAMA,Macon,32.8321,-83.6663,146,2.7547,"HC, ",
KYEK,Elkton,36.7605,-87.1016,146,3.8933,,
FLWV,West Volusia County,29.0543,-81.3039,145,3.2768,,
MOSP,Springfield,37.2174,-93.2390,145,1.4044,,
SCLW,Lake Wateree,34.3548,-80.8368,144,4.8000,,
MSVI,Vicksburg,32.3108,-90.9068,143,3.4048,,
BLCO,"Corozal, Sarteneja, Belize",18.2609,-88.3008,143,8.9375,,
BLCO,"Corozal, Sarteneja, Belize",18.2609,-88.3008,143,8.9375,,
NJEL,Elmer,39.5834,-75.1428,140,1.6327,,
PAWN,Western Chester County,39.9369,-75.9020,139,1.1507,,
TXWH,Wharton Peach Creek,29.3530,-95.9752,139,3.6821,,
TXPL,Proctor Lake,31.9971,-98.4991,138,2.9053,,
VACN,Calmes Neck,39.1242,-77.8913,137,0.8012,,
CRLS,"La Selva, Lower Braulio Carillo N.P., Costa Rica",10.3665,-84.0499,137,0.7326,,
TNCH,Chattanooga,35.1040,-85.2292,136,1.8378,,
CLSB,"Sabana de Bogotá, Cundinamarca, Colombia",4.8000,-74.0667,135,1.8621,,
FLWP,West Palm Beach,26.5672,-80.1270,135,0.8133,,
ALEU,Eufaula N.W.R.,31.9939,-85.0886,135,4.1322,"HC, ",
NCFL,Falls Lake,35.9969,-78.6162,135,3.2297,,
SCSC,Sun City-Okatie,32.3512,-80.9232,134,1.1261,,
TXTT,Tenaha-Timpson,31.9610,-94.4210,133,2.8757,,
WVIN,Inwood,39.4451,-78.1061,133,2.0541,,
WVCT,Charles Town,39.3319,-77.8512,132,1.8857,,
MDSM,Sugarloaf Mountain,39.2841,-77.3920,130,0.8267,,
FLEP,East Pasco,28.3103,-82.2374,130,2.4528,,
NYEO,Eastern Orange County,41.4811,-74.1473,130,1.6561,,
KYSO,Somerset,37.1025,-84.6038,129,3.7664,,
TXKV,Kerrville,30.0646,-99.1757,129,2.1586,,
VAWA,Walkerton,37.6809,-77.0313,128,1.6965,,
BRME,"Manaus (east), Amazonas, Brazil",-3.1333,-59.9333,128,5.3895,,
OHAT,Athens,39.3000,-82.1500,127,1.7845,"HC, ",
VASL,Shenandoah N.P.-Luray,38.5948,-78.4572,127,1.9184,,
TXWA,Waco,31.5194,-97.0451,126,2.3551,LC,
KYFA,Falmouth,38.7474,-84.2447,125,3.9063,,
FLST,Stuart,27.2121,-80.2624,125,0.6944,,
RPAC,"Atlantic Canal Area, Panama",9.3003,-79.9501,125,5.0403,,
MSSP,Strawberry Plains,34.8137,-89.3546,125,13.8889,,
MSGR,Grenada,33.8500,-89.7170,125,3.4247,,
NCBR,Brevard,35.1832,-82.6722,123,2.7333,,
ILHL,Horseshoe Lake,37.1886,-89.3075,119,1.5505,"HC, ",
KYCC,Calloway County,36.6003,-88.1999,119,2.2995,,
NYUD,Ulster-Dutchess,42.0280,-73.9537,117,0.8138,,
NYRC,Rockland County,41.1480,-73.9895,117,1.2447,,
MXPE,"Parque Estatal Cañon de Fernandez, Durango, México",25.3336,-103.7485,117,6.1579,,
MXPE,"Parque Estatal Cañon de Fernandez, Durango, México",25.3336,-103.7485,117,6.1579,,
ALMO,Montgomery,32.3496,-86.3831,116,2.1682,,
ILCY,Cypress Creek,37.3190,-89.0213,115,2.1801,,
FLCL,Clermont,28.5404,-81.7651,115,1.6197,,
LACB,Claiborne,32.7800,-92.9500,113,1.7252,,
VANS,Northern Shenandoah Valley,39.0501,-78.1667,111,0.6201,,
OHCI,Cincinnati,39.1000,-84.3000,111,0.7872,,
TXCD,Cedar Hill,32.5931,-96.9510,110,1.9643,,
NJWC,Warren County-Northampton County,40.7800,-75.1001,109,1.6641,,
SCSP,Spartanburg,34.9000,-81.9500,108,1.8151,,
SCCG,Congaree Swamp,33.7612,-80.7476,107,1.0194,,
PAEL,Elverson,40.1334,-75.7667,107,1.4362,,
INOR,Ohio River,39.1021,-84.9016,107,3.0141,,
ECSU,"Sucua, Morona-Santiago, Ecuador",-2.5360,-78.1626,106,9.6364,,
PAWC,West Chester,39.9600,-75.6047,106,0.8740,,
NJBP,Belleplain,39.2500,-74.9333,106,0.9083,,
ECMA,"Machalilla-Ayampe, Manabí, Ecuador",-1.6110,-80.7390,105,1.1667,,
KYBR,Barren River Lake,36.9330,-86.1705,105,4.3299,,
SCSI,Sea Islands,32.6296,-80.1146,104,0.7165,,
KYBU,Burlington,38.9493,-84.7463,103,2.6753,"HC, ",
TNME,Memphis,35.1500,-89.9333,101,1.4682,,
TNSV,Shady Valley-Mountain City,36.5001,-81.8500,101,3.4530,,
KYWL,Western Allen County,36.7128,-86.3469,100,3.7037,,
FLSO,STA5-Clewiston,26.5157,-80.8798,100,2.2222,,
FLCC,Clay County East,30.0296,-81.7418,100,2.3529,,
FLCE,Coot Bay-Everglades N.P.,25.1410,-80.9582,100,1.6736,,
FLCK,Cedar Key,29.1942,-83.0149,100,2.1277,,
FLAB,Aripeka-Bayport,28.4667,-82.5833,100,1.5873,,
FLIS,Ichetucknee-Santa Fe-O'Leno,29.9335,-82.6785,100,1.0638,,
FLOS,Okaloacoochee Slough-Spirit of the Wild W.M.A.,26.5606,-81.3610,100,5.0000,,
FLNP,North Pinellas,28.0672,-82.7388,100,0.6579,,
CLLY,"Lagos de Yahuarcaca and Isla Ronda, Amazonas, Colombia",-4.1833,-69.9583,100,31.7460,,
BLCB,"Cockscomb Basin, Belize",16.7968,-88.3797,100,7.1429,,
MXPB,"Playa Blanca-Barra de Potosi, Guerrero, Mexico",17.5378,-101.4414,98,3.6296,,
MDSA,Salisbury,38.3333,-75.7333,98,0.9820,,
KYWC,Wayne County,36.8972,-84.8213,97,2.4557,,
LATX,Thibodaux,29.8167,-90.7500,97,1.6811,,
TXLV,Lewisville,33.0301,-96.9929,97,0.9898,,
SCKE,Keowee,34.8137,-82.9787,97,1.3379,,
MSJA,Jackson,32.4476,-90.0040,97,2.4403,,
ILML,"Mermet Lake, Massac County",37.2000,-88.7500,96,2.4502,,
GAPR,Piedmont N.W.R.-Rum Creek W.M.A.,33.0936,-83.7470,95,2.2093,,
FLSP,St. Petersburg,27.7991,-82.6794,95,0.9819,,
PALR,Lake Raystown,40.3739,-78.0716,95,2.0000,"HC, ",
WVMO,Morgantown,39.6438,-79.9200,95,1.2179,,
MSNO,Noxubee N.W.R.,33.2784,-88.7929,95,1.4559,,
MXSP,"San Pancho-La Cruz-Punta de Mita, Nayarit, Mexico",20.8133,-105.4345,95,1.5847,,
NYST,Schenectady,42.7449,-73.9268,95,1.3149,"HC, ",
PARD,Reading,40.3667,-75.8667,94,0.8121,,
CRPV,"Palo Verde N.P., Guanacaste, Costa Rica",10.4010,-85.3435,94,1.0880,"HC, ",
DEMF,Milford,38.9595,-75.4275,94,1.3477,,
VAAC,Augusta County,38.2046,-78.9913,92,1.0698,,
NJBA,Barnegat,39.6667,-74.1667,92,0.7188,,
NYHV,Pawling (Hidden Valley),41.5377,-73.5770,92,0.6607,"HC, ",
ARBV,Bella Vista,36.4205,-94.2779,91,2.1796,,
TXPR,Paris,33.7500,-95.5667,91,2.1667,,
SCWB,Winyah Bay,33.2458,-79.2292,91,1.1592,,
NJWV,Walnut Valley,40.9760,-75.0226,90,0.8824,,
MDMR,Middle River,39.3089,-76.4104,89,0.9663,,
VAMA,Mathews,37.4399,-76.3143,88,1.0959,,
FLKD,Kendall Area,25.6363,-80.3377,88,0.4474,,
NJMO,Moorestown,39.9422,-74.9391,88,0.6617,,
ARSR,Sylamore Ranger District,36.0367,-92.1885,86,2.8013,"HC, ",
GAHN,Harris Neck N.W.R.,31.6837,-81.2940,86,1.2464,,
SCAB,Ace Basin,32.6126,-80.4813,86,1.5926,,
KYLD,London,37.1354,-84.0942,86,2.9655,"HC, ",
DECH,Cape Henlopen-Prime Hook,38.8072,-75.1878,85,0.8354,,
WVWH,Wheeling,40.0966,-80.6618,85,1.4468,"HC, ",rn
NCNB,New Bern,35.0500,-77.0833,84,1.1551,"HC, ",
PAPM,Pocono Mountain,41.0050,-75.2797,84,0.9767,"HC, ",
PALB,Southern Bucks County,40.1765,-74.8971,84,0.9449,,
GADA,Dalton,34.7667,-84.9667,84,2.0741,,
LASH,Shreveport,32.5371,-93.8922,82,1.6803,,
TXPO,Powderhorn,28.4355,-96.4785,81,1.7234,,
TXOC,Orange County,30.0741,-93.9050,81,1.4136,,
GMVP,"Volcán Pacaya, Escuintla, Guatemala",14.3819,-90.6017,81,2.6324,,
PAGL,Delaware County (Glenolden),39.8992,-75.3729,80,0.5415,,
OKTU,Tulsa,36.3221,-95.9022,80,0.8859,"HC, ",
TXAY,Armand Bayou,29.5498,-95.0489,80,0.8899,,
SCAI,Aiken,33.5636,-81.6179,79,2.0600,,
SCSN,Santee N.W.R.,33.5104,-80.4080,79,1.1907,,
PADA,Dallas Area,41.3167,-75.9833,78,2.7857,"US, HC, ",
TNNL,Nickajack Lake,35.0664,-85.5113,78,1.4299,,
ARLD,Lake Dardanelle,35.3417,-93.3251,78,1.5600,LC,
KYLE,Lexington,37.9227,-84.4719,77,1.4528,,
CROP,"Osa Peninsula, Puntarenas, Costa Rica",8.4665,-83.3549,77,1.7824,,
GAAU,Augusta,33.4393,-82.0239,77,1.3287,,
FLBO,Brooksville,28.5480,-82.3245,77,1.1000,,
SCCA,Charleston,32.9333,-79.7000,76,1.1080,,
KYLB,Land Between the Lakes,36.9367,-88.1683,76,1.2936,"HC, ",
KYHC,Hart County,37.2627,-85.8414,75,3.7500,,
VAMP,Middle Peninsula,37.5254,-76.5932,75,1.2195,,
DEWI,Wilmington,39.7450,-75.6399,75,0.5232,,
GAGC,Glynn County,31.1128,-81.4261,75,1.2097,,
FLTH,Tallahassee,30.5291,-84.2364,75,0.8152,,
ARAR,Arkadelphia,34.1333,-93.0500,75,1.5773,,
OHBF,The Brown Family Environmental Cente,40.4337,-82.4828,75,1.1305,,
MODC,Dallas County,37.7167,-92.9833,74,8.2222,"HC, ",
NCCV,Catawba Valley,35.7918,-81.3096,74,2.4262,,
WVPP,Point Pleasant,38.8286,-82.0900,74,1.3516,,
VACI,Chincoteague N.W.R.,37.9672,-75.3669,73,0.8022,,
TXLD,Laredo,27.5000,-99.4167,73,3.5610,,
NCHA,Haw River S.P.,36.3150,-79.7151,73,2.8153,,
OHHF,Hamilton-Fairfield,39.4004,-84.5360,73,1.8718,,
TXSC,Spring Creek,30.1268,-95.4432,72,1.8000,,
GAAH,Athens,33.9305,-83.3812,72,0.7579,,
FLBR,Babcock Ranch Preserve,26.8700,-81.7200,72,5.5385,,
NISN,"Sierritas de Managua, Conteo Navideño, Nicaragua",11.9514,-86.2401,71,2.0432,,
NYCT,Catskill-Coxsackie,42.2871,-73.8823,70,0.8805,,
CRMO,"Monteverde, Costa Rica",10.2999,-84.7667,69,0.4367,,
MDDE,Denton,38.9055,-75.8350,69,0.9885,,
INMO,Michaela Farm-Oldenburg,39.3637,-85.1803,68,1.5906,,
FLOR,Orange River,26.6510,-81.7317,68,3.5052,,
NJBO,Boonton,40.8500,-74.3833,68,0.5354,,
ALAU,Auburn,32.5860,-85.4497,68,1.4167,,
MSSL,Sardis Lake,34.4369,-89.7010,68,2.1417,,
GASI,Sapelo Island,31.4500,-81.2333,67,1.1754,,
CTOX,Oxford,41.4000,-73.1411,67,0.8816,,
TXDR,Del Rio,29.4651,-100.9585,67,2.0938,,
MDAC,Allegany County,39.5916,-78.6929,66,1.7309,,
GALO,Lake Oconee,33.6120,-83.2823,65,1.1678,,
FLBT,Boca Raton,26.3532,-80.1790,65,1.6667,,
NJAS,Assunpink,40.1600,-74.4242,65,1.3542,,
CRCT,"Coto Brus, Puntarenas, Costa Rica",8.8458,-82.9438,64,0.5333,,
CRCT,"Coto Brus, Puntarenas, Costa Rica",8.8458,-82.9438,64,0.5333,,
MSAL,Arkabutla Lake,34.7624,-90.1306,64,2.8444,,
GACG,Callaway Gardens,32.8240,-84.8437,64,3.5556,,
CLPY,"Popayán, Cauca, Colombia",2.4415,-76.6000,64,3.6571,,
LATR,Tensas River N.W.R.,32.2833,-91.3667,64,2.0000,,
TXRO,Rockport,28.0669,-97.1167,64,1.4222,,
TNFR,Franklin-Coffee County,35.3020,-86.0567,63,5.2500,,
TNFC,Fayette County,35.1209,-89.3470,62,1.5500,,
MDPR,Patuxent River,38.3406,-76.5037,62,0.8857,,
TXDA,Dallas County,32.8258,-96.8312,61,0.5520,,
NIPI,"Paso del Itsmo Biological Corridor, Rivas, Nicaragua",11.2051,-85.7308,61,1.1731,,
MXBP,"Bosque La Primavera, Jalisco, Mexico",20.6333,-103.5526,60,12.0000,,
TXCO,Comstock,29.7104,-101.2531,60,2.8571,,
TXSR,Sea Rim S.P.,29.7334,-93.9563,60,1.3993,,
LASA,Sabine N.W.R.,29.8545,-93.3892,60,1.6736,,
CTHA,Hartford,41.7660,-72.6727,60,0.2885,,
FLGS,Green Swamp,28.2589,-81.9585,60,0.9756,,
FLFM,Fort Myers,26.5551,-81.9906,60,1.1650,,
FLLL,Long Key - Lignumvitae,24.8648,-80.7763,59,2.4842,,
FLCB,Choctawhatchee Bay,30.4462,-86.5182,59,0.6484,,
PALZ,Lititz,40.2261,-76.3024,59,0.4886,,
VACT,Chatham,36.8265,-79.3981,59,2.0345,,
VARA,Rappahannock,38.6844,-78.1277,59,1.4586,,
VAWP,Wachapreague,37.6707,-75.6998,59,0.9455,,
TXSJ,San Jacinto Wilderness,30.1672,-95.0967,59,1.9395,,
TNBI,Bristol,36.6058,-82.0999,59,1.0000,,
CLGV,"GOAC, Valle de Cauca, Colombia",4.7103,-75.9768,58,6.1376,,
NJLB,Long Branch,40.2502,-74.0554,58,0.7030,,
MXNY,"Northeastern Coast of the Yucatan Peninsula (Rio Lagartos), Mexico",21.6000,-88.1600,57,4.3846,,
ALBH,Birmingham,33.4660,-86.7583,57,1.0909,"HC, ",
CTST,Storrs,41.8116,-72.2497,57,0.6540,"HC, ",
TXCF,Corpus Christi (Flour Bluff),27.6584,-97.2938,57,0.7147,,
TXMC,Mckinney,33.1585,-96.6154,57,0.7451,,
VALE,Lexington,37.8480,-79.4769,56,0.8709,,
