Species_Name
Black Vulture

Code,Name,Latitude,Longitude,No_Observed,Number_By_Party_Hours,Flags,Editor_Comments
GAHN,Harris Neck N.W.R.,31.6837,-81.2940,175,1.7327,,
TXBN,Burnet County,30.7514,-98.2750,175,2.6217,,
SCHH,Hilton Head Island,32.2000,-80.7500,170,0.6746,,
FLCO,Cocoa,28.3622,-80.7026,165,1.1744,,
FLFP,Fort Pierce,27.4177,-80.3828,162,1.9059,,
NCSL,Southern Lake Norman,35.4326,-80.8702,162,2.1745,,
CRGR,"Grecia, Costa Rica",10.0667,-84.3167,160,3.2653,,
FLWR,Wekiva River,28.7863,-81.3679,154,1.4632,,
LABO,Bogue Chitto N.W.R.,30.4833,-89.8000,153,2.1549,,
MDTR,Triadelphia Reservoir,39.1605,-76.9885,153,0.6511,,
MSHA,Hattiesburg,31.2903,-89.3133,151,2.9038,,
TXCC,Corpus Christi,27.8334,-97.5833,150,1.2448,,
TXCO,Comstock,29.7104,-101.2531,149,5.6226,,
TXWA,Waco,31.5194,-97.0451,141,2.7647,,
MXRL,"Rancho los Colorados, Tamaulipas, Mexico",22.9667,-97.8667,137,3.4250,,
BRMD,"Manaus (Ducke), Amazonas, Brazil",-2.9129,-59.9803,137,23.8261,,
VAWI,Williamsburg,37.2792,-76.6987,135,1.3882,,
FLSR,Sarasota,27.2988,-82.4976,133,1.2315,,
FLSM,St. Marks,30.1536,-84.2227,132,1.4426,,
GAAH,Athens,33.9305,-83.3812,130,1.2500,,
TXCR,Crawford,31.5560,-97.3556,129,2.1772,,
TRTR,Trinidad,10.6336,-61.3390,129,3.2250,,
TNCL,Clarksville,36.5000,-87.3833,128,2.1513,,
VACI,Chincoteague N.W.R.,37.9672,-75.3669,125,1.7606,,
BLBE,"Belmopan, Belize",17.1846,-88.7268,122,2.3462,,
HOLA,"Lancetilla, Honduras",15.7667,-87.4500,121,2.2000,,
VAAC,Augusta County,38.2046,-78.9913,121,1.3081,,
TNCH,Chattanooga,35.1040,-85.2292,119,1.0769,,
TXBF,Buffalo Bayou,29.7715,-95.5699,111,0.8706,,
GACG,Callaway Gardens,32.8240,-84.8437,107,2.2176,,
TXFW,Fort Worth,32.7661,-97.4715,106,0.7162,,
VANS,Northern Shenandoah Valley,39.0501,-78.1667,105,0.5072,,
FLWV,West Volusia County,29.0543,-81.3039,105,1.6667,,
TXAY,Armand Bayou,29.5498,-95.0489,105,0.9836,,
VARC,Rockingham County,38.4318,-79.0394,105,2.3596,,
FLTA,Tampa,28.0107,-82.4595,104,0.9585,,
VACC,Cape Charles,37.1899,-75.9410,103,0.7228,,
FLEC,Econlockhatchee,28.7094,-81.1467,103,1.2410,,
MDOC,Ocean City,38.3128,-75.2122,101,0.5611,,
MOTC,Taney County,36.6070,-93.1830,101,2.7297,,
TXLO,Lake O' the Pines,32.8001,-94.5947,98,1.0509,,
MDPT,Port Tobacco,38.4833,-77.0333,98,1.2895,,
MSVI,Vicksburg,32.3108,-90.9068,98,1.3067,,
TXCY,Cypress Creek,29.9561,-95.8900,96,1.1566,,
VAWB,Washington's Birthplace,38.1143,-76.9478,94,1.7570,,
MDSM,Sugarloaf Mountain,39.2841,-77.3920,92,0.4319,,
DERE,Rehoboth,38.6035,-75.1073,92,0.9787,,
SCMC,McClellanville,33.1003,-79.4037,91,1.0643,,
TXDR,Del Rio,29.4651,-100.9585,91,2.6377,,
FLFM,Fort Myers,26.5551,-81.9906,88,0.8911,,
MS09,Noxubee N.W.R.,33.2833,-88.7833,87,1.3232,,
PAGE,Gettysburg,39.8304,-77.3177,86,1.0886,,
MDBO,Bowie,38.9927,-76.7852,85,0.3307,,
VANR,Nansemond River,36.8472,-76.4333,85,1.5179,,
TNDD,Dresden,36.2833,-88.7000,85,5.3125,,
VABR,Banister River W.M.A.,36.7327,-78.8101,84,2.8475,,
SCLP,Litchfield-Pawleys Island,33.4908,-79.0904,84,0.8463,,
VACN,Calmes Neck,39.1242,-77.8913,84,0.6486,,
PAHU,Huntingdon,40.5664,-77.9385,80,1.0959,,
TXTR,Trinidad,32.1500,-96.1000,80,2.8571,,
GAPR,Piedmont N.W.R.-Rum Creek W.M.A.,33.0936,-83.7470,80,1.4286,,
PASL,Southern Lancaster County,39.8172,-76.1698,79,0.3854,,
VAJK,John H. Kerr Reservoir,36.6000,-78.3000,79,1.5960,,
MDLK,Lower Kent County,39.1427,-76.1921,76,0.9240,,
MSJA,Jackson,32.4476,-90.0040,75,0.9804,,
VALE,Lexington,37.8480,-79.4769,75,1.7045,,
TXBE,Beech Creek,30.7667,-94.2000,74,1.6354,,
TXCA,Caddo National Grasslands,33.7405,-96.0024,73,1.0977,,
ARML,Magnolia-Lake Columbia,33.2684,-93.2832,73,0.8957,,
NJPR,Princeton,40.3410,-74.6649,72,0.4056,,
FLFL,Fort Lauderdale,26.1360,-80.2191,71,1.0143,,
GAAB,Albany,31.4333,-84.4167,71,1.8933,,
OKFG,Fort Gibson Reservoir,35.8500,-95.3167,70,1.3725,,
FLHC,Hamilton County,30.3360,-82.7595,69,1.2778,,
MDRR,Rock Run,39.6041,-76.1670,68,0.5018,,
FLMA,Marianna,30.7167,-85.2667,66,0.6735,,
SCSR,Savannah River Site,33.2000,-81.6167,65,0.7222,,
OHAC,Adams County,38.7953,-83.5461,64,0.7485,,
GACI,Cumberland Island,30.8151,-81.4673,63,1.2115,,
FLBO,Brooksville,28.5480,-82.3245,62,0.8052,,
SCYR,York-Rock Hill,34.9565,-81.1060,61,2.9756,,
ARAR,Arkadelphia,34.1333,-93.0500,60,0.6667,,
MXRC,"Rio Corona, Tamaulipas, Mexico",23.9333,-98.9333,60,1.6216,,
TXUC,Uvalde County,29.2096,-99.7862,60,1.6107,,
FLGA,Gainesville,29.6027,-82.3127,60,0.3504,,
SCRR,Rocky River,34.2603,-82.6112,59,1.2165,,
NJBP,Belleplain,39.2500,-74.9333,58,0.7582,,
OKTI,Tishomingo N.W.R.,34.1833,-96.6500,58,3.0130,,
FLPI,Ponce Inlet,29.0623,-81.0073,58,0.9547,,
TXLG,Longview,32.3765,-94.7162,58,0.5110,,
WVHC,Hampshire County,39.3365,-78.5035,58,1.1897,,
PAEL,Elverson,40.1334,-75.7667,57,0.4318,,
MDSE,Seneca,39.0671,-77.3285,57,0.1662,,
TXBP,Bolivar Peninsula,29.5504,-94.4668,57,0.6333,,
MSCH,Church Hill,31.7500,-91.1833,57,3.5625,,
VAWR,Warren,37.8500,-78.5500,56,0.6871,,
TNCO,Columbia,35.5990,-87.1613,56,1.9310,,
TXCS,College Station,30.5930,-96.3175,56,0.4444,,
VABB,Back Bay N.W.R.,36.6500,-76.0000,56,0.4553,,
MDEL,Elkton,39.5333,-75.9424,55,0.5301,,
MDST,St. Michaels,38.7506,-76.2531,55,0.4231,,
GASI,Sapelo Island,31.4500,-81.2333,55,1.0784,,
LAVE,Venice,29.3392,-89.4767,54,1.2273,,
TXBC,Balcones Canyonlands,30.6042,-98.0179,52,0.8125,,
PANV,Newville,40.1492,-77.3681,52,0.5994,,
NJSA,Salem,39.6140,-75.4142,52,0.6082,,
TXLS,La Sal Vieja,26.4849,-97.9649,52,0.6820,,
BLBC,"Belize City, Belize",17.5990,-88.3822,50,0.9615,,
FLEP,East Pasco,28.3103,-82.2374,50,1.1905,,
PALA,Lancaster,39.9921,-76.3614,49,0.6829,,
TXFD,Falcon Dam and S.P.,26.4967,-99.0884,49,1.3154,,
FLCB,Choctawhatchee Bay,30.4462,-86.5182,48,0.3840,,
PAWC,West Chester,39.9600,-75.6047,48,0.4496,,
MDSA,Salisbury,38.3333,-75.7333,46,0.6301,,
ARFA,Fayetteville,36.0566,-94.1719,46,0.9064,,
ARHB,Holla Bend N.W.R.,35.1660,-93.1382,44,0.7719,,
NCWS,Winston-Salem,36.0840,-80.3067,42,0.4814,,
MDDE,Denton,38.9055,-75.8350,42,0.7568,,
TXNA,Nacogdoches,31.5332,-94.6563,42,0.4098,,
DECH,Cape Henlopen-Prime Hook,38.8072,-75.1878,42,0.8000,,
TXKI,Kingsville,27.4658,-97.8551,40,0.5298,,
FLAB,Aripeka-Bayport,28.4667,-82.5833,40,1.2500,,
TXPS,Palestine,31.7624,-95.7664,40,1.6667,,
NCPE,Pettigrew S.P.,35.7667,-76.4500,40,0.9524,,
MDCM,Catoctin Mountain,39.6195,-77.4095,39,0.6290,,
FLSA,St. Augustine,29.9333,-81.3162,39,0.4671,,
TXHA,Hagerman N.W.R.,33.7807,-96.7444,37,0.6981,,
NCCP,Chapel Hill,35.9131,-79.0558,37,0.2972,,
CREB,"Estacion Biologica Cano Palma, Limon, Costa Rica",10.5834,-83.5333,37,2.0000,,
PALZ,Lititz,40.2261,-76.3024,36,0.3547,,
TNRL,Reelfoot Lake,36.4167,-89.3833,36,0.5902,,
TXRO,Rockport,28.0669,-97.1167,36,0.4248,,
TXTY,Tyler,32.2777,-95.2991,35,0.6422,,
VA0C,Martinsville,36.7333,-79.8167,34,1.3077,,
MDPL,Point Lookout,38.1061,-76.4212,34,0.6071,,
NJNH,Northwestern Hunterdon County,40.6365,-74.9098,33,0.5077,,
NJEL,Elmer,39.5834,-75.1428,33,0.3804,,
ARTE,Texarkana,33.4725,-93.9215,32,0.8153,,
TNEL,Elizabethton,36.3413,-82.1263,32,0.6095,,
SCAB,Ace Basin,32.6126,-80.4813,32,0.6400,,
MXGF,"Gomez Farias, Tamaulipas, Mexico",23.1118,-99.1816,32,0.5079,,
SCSP,Spartanburg,34.9000,-81.9500,32,0.3678,,
VAWY,Waynesboro,37.9810,-78.9550,30,0.2896,,
MDCR,Crisfield,38.0298,-75.7577,29,0.3526,,
GAPC,Peachtree City,33.3468,-84.6231,29,0.3580,,
PARD,Reading,40.3667,-75.8667,29,0.2479,,
LANO,New Orleans,30.0236,-89.9167,29,0.2795,,
VAFB,Fort Belvoir,38.7090,-77.1939,28,0.1109,,
PACB,Central Bucks County,40.3102,-75.1017,28,0.2445,,
CLSB,"Sabana de Bogotá, Cundinamarca, Colombia",4.8000,-74.0667,28,0.6292,,
FLME,Melrose,29.7480,-81.9929,27,0.5510,,
MDSD,Southern Dorchester County,38.3617,-76.0371,27,0.3418,,
NCSM,Stone Mountain,36.3447,-81.0247,27,0.6835,,
MDAG,Annapolis-Gibson Island,39.0033,-76.5065,27,0.0982,,
ARCO,Conway,35.0918,-92.4367,26,0.4094,,
SCAI,Aiken,33.5636,-81.6179,26,0.4078,,
LAPP,Pine Prairie,30.7643,-92.3765,26,0.2613,,
FLDC,Dade County,25.8402,-80.1883,25,0.1792,,
ALTU,Tuscaloosa,33.2390,-87.5766,25,0.6579,,
TNHI,Hiwassee,35.3655,-84.9200,25,0.3401,,
TXTE,Texarkana,33.2784,-94.2082,25,0.9091,,
TXHO,Houston,29.7497,-94.9492,25,0.1623,,
NJBO,Boonton,40.8500,-74.3833,24,0.1558,,
TNBR,Buffalo River,35.3001,-87.4573,23,0.3866,,
NCMA,Mattamuskeet N.W.R.,35.4500,-76.1333,23,0.3915,,
SCCL,Clemson,34.6346,-82.8365,22,0.3548,,
TXBU,Bell County,30.9667,-97.4500,22,0.8148,,
FLNR,West Pasco (New Port Richey),28.2604,-82.6949,22,0.5000,,
VAMA,Mathews,37.4399,-76.3143,22,0.2206,,
ILCY,Cypress Creek,37.3190,-89.0213,21,0.3231,,
LARB,Reserve-Bonnet Carre Spillway,30.0867,-90.4711,21,0.1714,,
MXBS,"Baviacora, Sonora, Mexico",29.6167,-110.1667,21,1.1053,,
VAGO,Gordonsville,38.1427,-78.1893,21,0.4264,,
MXSC,"San Carlos, Sonora, Mexico",28.0389,-110.9377,21,1.7500,,
SCCE,Chester,34.7000,-81.2167,21,1.1831,,
LAJB,Johnsons Bayou,29.8010,-93.7149,21,0.5030,,
ARME,Mena,34.5833,-94.2333,20,0.2778,,
GADU,Dublin,32.6297,-82.9239,20,0.7273,,
NJAS,Assunpink,40.1600,-74.4242,20,0.2247,,
TXLA,Laguna Atascosa N.W.R.,26.2391,-97.3814,20,0.3030,,
SCLC,Long Cane,34.0000,-82.3333,19,0.9360,,
PAUB,Upper Bucks County,40.4036,-75.3650,19,0.1128,,
ALGS,Gulf Shores,30.3167,-87.6333,18,0.1208,,
LATX,Thibodaux,29.8167,-90.7500,18,0.3288,,
NJSO,Somerset County,40.5823,-74.6220,18,0.2182,,
NCMC,Morehead City,34.7590,-76.7094,18,0.1667,,
VAHO,Hopewell,37.3670,-77.2842,18,0.1356,,
VAFI,Fincastle,37.5276,-79.8733,18,0.2535,,
FLAC,Apalachicola Bay-St. Vincent N.W.R.,29.6749,-85.0737,18,0.3445,,
LASH,Shreveport,32.5371,-93.8922,17,0.3022,,
FLWP,West Palm Beach,26.5672,-80.1270,17,0.2464,,
NCSH,Shelby,35.2951,-81.5743,17,0.8095,,
BLGJ,"Gallon Jug, Belize",17.5611,-89.0441,17,0.3953,,
NCAL,Alamance County,36.0693,-79.4003,16,0.8000,,
NCWI,Wilmington,34.1401,-77.8936,16,0.1702,,
NJCC,Cumberland County,39.3325,-75.2004,16,0.1021,,
ARHS,Hot Springs Village,34.7167,-92.9667,15,0.3409,,
AZNO,Nogales,31.4338,-110.9358,15,0.2667,,
VADA,Danville,36.5852,-79.4233,14,0.2800,,
MSSH,Southern Hancock County,30.2906,-89.5034,14,0.1573,,
LABC,Bossier-Caddo-Bienville,32.2932,-93.5026,13,0.1667,,
ARMH,Mountain Home,36.3862,-92.4672,13,0.2574,,
KYFR,Frankfort,38.2271,-84.8525,13,0.3421,,
NCBR,Brevard,35.1832,-82.6722,13,0.1092,,
VAMB,Manassas-Bull Run,38.8387,-77.4315,13,0.1300,,
TXSA,Santa Ana N.W.R.,26.1492,-98.1917,12,0.1600,,
FLSC,Sanibel-Captiva,26.4594,-82.1567,11,0.0460,,
TNKN,Knoxville,35.9136,-84.0796,11,0.0845,,
MDPR,Patuxent River,38.3406,-76.5037,11,0.3438,,
OHLN,Lancaster,39.7137,-82.6019,11,0.2378,,
GAGC,Glynn County,31.1128,-81.4261,11,0.1261,,
GAOK,Okefenokee N.W.R.,30.8001,-82.1333,11,0.4583,,
VAWP,Wachapreague,37.6707,-75.6998,10,0.1266,,
TXPA,Port Aransas,27.8502,-97.1000,10,0.1183,,
DEBH,Bombay Hook N.W.R.,39.2152,-75.4822,10,0.0743,,
OKSV,Spavinaw,36.4000,-94.9501,10,0.1220,,
NJCM,Cape May,39.0123,-74.8778,10,0.0416,,
LASA,Sabine N.W.R.,29.8545,-93.3892,9,0.0512,,
KYLO,Louisville,38.2813,-85.6348,9,0.1029,,
SCCO,Columbia,33.9300,-80.9214,9,0.1885,,
GADA,Dalton,34.7667,-84.9667,9,0.7200,,
TNWC,Warren County,35.6748,-85.7770,9,0.3077,,
DEMI,Middletown,39.4753,-75.6347,9,0.1579,,
FLSP,St. Petersburg,27.7991,-82.6794,9,0.0952,,
FLGC,"Gulf Circle, Manatee County",27.4970,-82.8128,7,0.2456,,
VANN,Newport News,37.0799,-76.3956,7,0.0671,,
BRIT,"Itirapina, Sao Paulo, Brazil",-22.2167,-47.8667,7,0.6087,,
TNJA,Jackson,35.6119,-88.8205,7,0.3182,,
SCCS,Carolina Sandhills N.W.R.,34.5041,-80.2249,7,0.1707,,
NCJL,Jordan Lake,35.6950,-79.0433,7,0.0536,,
PAAU,Audubon,40.1341,-75.4260,7,0.0515,,
GAAL,Atlanta,33.9667,-84.6667,6,0.0462,,
OKBB,Broken Bow Reservoir,34.0554,-94.7048,6,0.1818,,
MSAL,Arkabutla Lake,34.7624,-90.1306,6,0.1519,,
KYCC,Calloway County,36.6003,-88.1999,6,0.1714,,
NCCB,Central Beaufort County,35.4719,-76.9344,6,0.1176,,
LALA,Lafayette,30.1901,-92.1042,6,0.0361,,
SCCG,Congaree Swamp,33.7612,-80.7476,6,0.1481,,
KYLE,Lexington,37.9227,-84.4719,6,0.0508,,
LAST,St. Tammany Parish,30.4211,-90.0886,6,0.0684,,
KYBG,Bowling Green,36.9159,-86.4359,6,0.2857,,
NJRA,Ramsey,41.0935,-74.2541,6,0.0769,,
GAAU,Augusta,33.4393,-82.0239,5,0.1031,,
TXSC,Spring Creek,30.1268,-95.4432,5,0.0980,,
VAPR,Philpott Reservoir,36.8833,-80.0500,5,0.2174,,
DESN,Seaford-Nanticoke,38.5845,-75.5739,5,0.0847,,
KYKL,Kleber W.M.A.,38.4633,-84.7767,5,0.1667,,
TXCF,Corpus Christi (Flour Bluff),27.6584,-97.2938,5,0.0350,,
VABF,Big Flat Mountain,38.1698,-78.7263,5,0.2500,,
NCBC,Buncombe County,35.6000,-82.4033,5,0.0633,,
TNNO,Norris,36.2242,-84.0927,5,0.0985,,
TXPR,Paris,33.7500,-95.5667,5,0.2083,,
GACO,Columbus,32.5861,-85.0004,4,0.1250,,
SCPD,Pee Dee Area,34.2158,-79.7379,4,0.1333,,
DCDC,Washington,38.8674,-77.0685,4,0.0224,,
PAGL,Delaware County (Glenolden),39.8992,-75.3729,4,0.0280,,
LACA,Catahoula N.W.R.,31.5080,-92.0589,4,0.0664,,
CLSM,"Santa Marta, Magdalena, Colombia",11.0333,-74.1500,4,0.4000,,
TXLV,Lewisville,33.0301,-96.9929,4,0.0635,,
NJWC,Warren County-Northampton County,40.7800,-75.1001,4,0.0488,,
NYRC,Rockland County,41.1480,-73.9895,3,0.0448,,
VACH,Chancellorsville,38.2911,-77.6744,3,0.0909,,
FLBC,Bay County,30.1851,-85.6719,3,0.0339,,
WVOH,Oak Hill,38.0030,-81.1600,3,0.0508,,
TXCP,Chaparral W.M.A.,28.3609,-99.3429,3,0.0750,,
NCGR,Greensboro,36.1163,-79.8370,3,0.0299,,
FLPB,Perdido Bay,30.3333,-87.3667,3,0.0171,,
FLTH,Tallahassee,30.5291,-84.2364,3,0.0305,,
ALBH,Birmingham,33.4660,-86.7583,3,0.0314,,
MDAC,Allegany County,39.5916,-78.6929,3,0.0526,,
PALC,Lebanon County,40.3801,-76.5344,3,0.0476,,
DEWI,Wilmington,39.7450,-75.6399,3,0.0171,,
NCWC,Wayne County,35.3239,-77.9845,3,0.0531,,
INOR,Ohio River,39.1021,-84.9016,3,0.1026,,
NCCR,Charlotte,35.1765,-80.8759,3,0.0545,,
GAMA,Macon,32.8321,-83.6663,3,0.0670,,
NCDU,Durham,36.0868,-78.8907,3,0.0330,,
NJGS,Great Swamp-Watchung Ridges,40.6983,-74.4017,3,0.0223,,
GACH,Chattahoochee National Forest Songbird M.A.,34.8775,-84.6474,2,0.0721,,
NCNB,New Bern,35.0500,-77.0833,2,0.0240,,
NCRC,Rockingham County,36.3833,-79.7500,2,0.0354,,
AZAV,Avra Valley,32.2501,-111.2500,2,0.0225,,
FLJA,Jacksonville,30.4152,-81.4877,2,0.0156,,
KYOC,Otter Creek Park,37.9141,-86.0698,2,0.0588,,
ALEU,Eufaula N.W.R.,31.9939,-85.0886,2,0.0426,,
ALDI,Dauphin Island,30.3385,-88.1284,2,0.0392,,
TXTC,Turkey Creek,30.5168,-94.3167,2,0.1111,,
KYDA,Danville,37.6463,-84.7733,2,0.0352,,
NJWV,Walnut Valley,40.9760,-75.0226,2,0.0317,,
NJSU,Sussex County,41.1186,-74.6385,2,0.0141,,
TXMC,Mckinney,33.1585,-96.6154,2,0.0235,,
MSNA,Natchez,31.6167,-91.3792,2,0.0385,,
TXCT,Coastal Tip,26.0278,-97.2334,2,0.1111,,
LACR,Creole,29.8159,-93.1113,1,0.0250,,
OHBV,Beaver Valley,39.0592,-82.7973,1,0.0256,,
FLCK,Cedar Key,29.1942,-83.0149,1,0.0201,,
CTGS,Greenwich-Stamford,41.0826,-73.6138,1,0.0044,,
MSJC,Jackson County,30.4366,-88.7119,1,0.0194,,
TXCL,Cooper Lake,33.3333,-96.6833,1,0.0142,,
OHKI,Kingston,39.4667,-82.8667,1,0.0137,,
NCRA,Raleigh,35.7622,-78.6593,1,0.0131,,
NJLB,Long Branch,40.2502,-74.0554,1,0.0082,,
NJMA,Marmora,39.2647,-74.6472,1,0.0161,,
MSGR,Grenada,33.8500,-89.7170,1,0.0220,,
TXAB,Abilene,32.3501,-99.7502,1,0.0143,,
MSSL,Sardis Lake,34.4369,-89.7010,cw,0.0000,,
PALT,Juniata County - Lewistown,40.5472,-77.3671,cw,0.0000,,
ALMO,Montgomery,32.3496,-86.3831,cw,0.0000,,
WVPC,Pendleton County,38.6579,-79.3113,cw,0.0000,,

