Species_Name
Black Vulture

Code,Name,Latitude,Longitude,No_Observed,Number_By_Party_Hours,Flags,Editor_Comments
FLBO,Brooksville,28.5480,-82.3245,127,1.2828,,
MDLK,Lower Kent County,39.1427,-76.1921,125,1.4793,,
TXWA,Waco,31.5194,-97.0451,124,2.6957,,
TXSB,San Bernard N.W.R.,28.8667,-95.5667,123,1.3370,,
CRGR,"Grecia, Costa Rica",10.0667,-84.3167,122,1.7183,,
MDPT,Port Tobacco,38.4833,-77.0333,119,1.2526,,
TXLO,Lake O' the Pines,32.8001,-94.5947,119,1.3837,,
MXRC,"Rio Corona, Tamaulipas, Mexico",23.9333,-98.9333,117,2.2286,,
TXMM,Matagorda County-Mad Island Marsh,28.6926,-95.9975,117,0.6307,,
PASL,Southern Lancaster County,39.8172,-76.1698,116,0.5524,,
FLKV,Kissimmee Valley,28.2062,-81.3936,114,1.5944,,
MDJB,Jug Bay,38.7532,-76.6415,112,0.8550,,
GAPR,Piedmont N.W.R.-Rum Creek W.M.A.,33.0936,-83.7470,110,1.8487,,
OKFG,Fort Gibson Reservoir,35.8500,-95.3167,110,1.6667,,
FLWV,West Volusia County,29.0543,-81.3039,109,1.8475,,
VAWR,Warren,37.8500,-78.5500,107,1.1568,,
TXCY,Cypress Creek,29.9561,-95.8900,107,1.8938,,
BLBC,"Belize City, Belize",17.5990,-88.3822,107,2.0577,,
TXOR,Old River,29.8667,-94.7333,106,1.4422,,
VAFI,Fincastle,37.5276,-79.8733,103,1.6613,,
NJPR,Princeton,40.3410,-74.6649,102,0.6126,,
MXEL,"El Naranjo, San Luis Potosi, Mexico",22.5000,-99.4000,102,1.5338,,
TNDD,Dresden,36.2833,-88.7000,101,4.2083,,
MS09,Noxubee N.W.R.,33.2833,-88.7833,100,1.3605,,
SCHH,Hilton Head Island,32.2000,-80.7500,99,0.4142,,
NJBP,Belleplain,39.2500,-74.9333,99,1.3750,,
TXBF,Buffalo Bayou,29.7715,-95.5699,97,0.6072,,
LABO,Bogue Chitto N.W.R.,30.4833,-89.8000,96,1.6203,,
GAOK,Okefenokee N.W.R.,30.8001,-82.1333,95,1.5900,,
SCYR,York-Rock Hill,34.9565,-81.1060,94,2.4103,,
TNCC,Cross Creeks N.W.R.,36.4760,-87.7528,93,1.6174,,
FLWP,West Palm Beach,26.5672,-80.1270,93,1.1923,,
MSJA,Jackson,32.4476,-90.0040,92,1.3731,,
MDSM,Sugarloaf Mountain,39.2841,-77.3920,91,0.3991,,
TXAY,Armand Bayou,29.5498,-95.0489,90,0.8126,,
NJBO,Boonton,40.8500,-74.3833,87,0.5370,,
WVLE,Lewisburg,37.8017,-80.4454,82,1.3443,,
TXTR,Trinidad,32.1500,-96.1000,81,7.7143,,
SCCA,Charleston,32.9333,-79.7000,81,1.1020,,
TXCL,Cooper Lake,33.3333,-96.6833,80,1.6162,,
TXAR,Aransas N.W.R.,28.2333,-96.8833,80,1.2903,,
VAWB,Washington's Birthplace,38.1143,-76.9478,80,1.6842,,
SCAI,Aiken,33.5636,-81.6179,78,1.3506,,
NCMA,Mattamuskeet N.W.R.,35.4500,-76.1333,76,1.5200,,
SCAB,Ace Basin,32.6126,-80.4813,76,1.3217,,
SCMC,McClellanville,33.1003,-79.4037,75,1.1450,,
VABB,Back Bay N.W.R.,36.6500,-76.0000,75,0.4870,,
VACI,Chincoteague N.W.R.,37.9672,-75.3669,75,0.5882,,
MDAG,Annapolis-Gibson Island,39.0033,-76.5065,74,0.2803,,
PAEL,Elverson,40.1334,-75.7667,72,0.5373,,
MDSE,Seneca,39.0671,-77.3285,72,0.2136,,
SCLP,Litchfield-Pawleys Island,33.4908,-79.0904,72,0.6590,,
GAAH,Athens,33.9305,-83.3812,71,0.5635,,
FLHC,Hamilton County,30.3360,-82.7595,71,1.2348,,
TXHO,Houston,29.7497,-94.9492,71,0.5328,,
FLAB,Aripeka-Bayport,28.4667,-82.5833,70,2.1875,,
LAPP,Pine Prairie,30.7643,-92.3765,70,0.7407,,
NCPE,Pettigrew S.P.,35.7667,-76.4500,70,2.1212,,
TXTY,Tyler,32.2777,-95.2991,69,1.5000,,
ILCY,Cypress Creek,37.3190,-89.0213,69,0.4929,,
SCLC,Long Cane,34.0000,-82.3333,68,1.7895,,
SCSR,Savannah River Site,33.2000,-81.6167,68,0.8421,,
LASH,Shreveport,32.5371,-93.8922,64,1.0535,,
TXCR,Crawford,31.5560,-97.3556,63,0.9805,,
PAUB,Upper Bucks County,40.4036,-75.3650,62,0.3473,,
TXPS,Palestine,31.7624,-95.7664,62,2.5833,,
VACN,Calmes Neck,39.1242,-77.8913,61,0.5422,,
TNNA,Nashville,36.0545,-86.9287,61,0.8243,,
VACC,Cape Charles,37.1899,-75.9410,60,0.3297,,
TXBZ,Brazos Bend,29.3734,-95.6688,59,0.4777,,
GASC,St. Catherines Island,31.6351,-81.1226,58,0.9355,,
MDST,St. Michaels,38.7506,-76.2531,57,0.4222,,
TNCH,Chattanooga,35.1040,-85.2292,57,0.5033,,
TXHA,Hagerman N.W.R.,33.7807,-96.7444,57,1.0270,,
FLSM,St. Marks,30.1536,-84.2227,56,0.6137,,
NCSB,Southport-Bald Head-Oak Islands,33.9388,-78.0265,56,0.5803,,
VANS,Northern Shenandoah Valley,39.0501,-78.1667,55,0.2670,,
ARML,Magnolia-Lake Columbia,33.2684,-93.2832,55,0.8835,,
NCCP,Chapel Hill,35.9131,-79.0558,54,0.4865,,
TNHI,Hiwassee,35.3655,-84.9200,54,0.8308,,
RPCC,"Central Canal Area, Panama",9.1333,-79.7833,54,0.4170,,
MXGF,"Gomez Farias, Tamaulipas, Mexico",23.1118,-99.1816,54,0.5510,,
TXKI,Kingsville,27.4658,-97.8551,54,0.7397,,
FLMA,Marianna,30.7167,-85.2667,50,1.5625,,
FLNR,West Pasco (New Port Richey),28.2604,-82.6949,50,1.3889,,
FLJA,Jacksonville,30.4152,-81.4877,49,0.2988,,
FLME,Melrose,29.7480,-81.9929,49,1.1264,,
OHAC,Adams County,38.7953,-83.5461,49,0.6384,,
TXUC,Uvalde County,29.2096,-99.7862,49,1.6610,,
TNBR,Buffalo River,35.3001,-87.4573,48,0.7442,,
ARAR,Arkadelphia,34.1333,-93.0500,48,0.6316,,
LATX,Thibodaux,29.8167,-90.7500,48,1.0549,,
MDBO,Bowie,38.9927,-76.7852,47,0.1767,,
MXPP,"Puerto Penasco, Sonora, Mexico",31.3501,-113.5167,47,1.6786,,
MSVI,Vicksburg,32.3108,-90.9068,47,0.8103,,
TXBU,Bell County,30.9667,-97.4500,46,1.2185,,
VA2A,Nokesville,38.6167,-77.5500,46,0.4035,,
VAWA,Walkerton,37.6809,-77.0313,46,1.5862,,
PARD,Reading,40.3667,-75.8667,45,0.3846,,
TXCA,Caddo National Grasslands,33.7405,-96.0024,44,0.8381,,
TXBC,Balcones Canyonlands,30.6042,-98.0179,44,0.7273,,
VALE,Lexington,37.8480,-79.4769,44,1.1892,,
GAAB,Albany,31.4333,-84.4167,43,1.0424,,
MDPL,Point Lookout,38.1061,-76.4212,43,0.5850,,
FLEP,East Pasco,28.3103,-82.2374,43,1.3438,,
FLPI,Ponce Inlet,29.0623,-81.0073,43,0.5791,,
CRMO,"Monteverde, Costa Rica",10.2999,-84.7667,42,0.2283,,
FLCB,Choctawhatchee Bay,30.4462,-86.5182,41,0.3118,,
FLTA,Tampa,28.0107,-82.4595,40,0.4776,,
LALO,Lake Ophelia N.W.R.,31.2333,-91.9000,40,1.2500,,
PACB,Central Bucks County,40.3102,-75.1017,40,0.4211,,
VADA,Danville,36.5852,-79.4233,39,0.9873,,
SCCE,Chester,34.7000,-81.2167,39,2.2286,,
GACG,Callaway Gardens,32.8240,-84.8437,39,0.9341,,
FLCE,Coot Bay-Everglades N.P.,25.1410,-80.9582,39,0.4785,,
VAAC,Augusta County,38.2046,-78.9913,38,0.5153,,
NCSM,Stone Mountain,36.3447,-81.0247,38,0.8636,,
LANA,Natchitoches,31.8240,-93.0635,37,0.7255,,
SCRR,Rocky River,34.2603,-82.6112,37,0.7115,,
DEMI,Middletown,39.4753,-75.6347,36,0.5314,,
ARTE,Texarkana,33.4725,-93.9215,36,0.6792,,
TXAZ,Anzalduas-Bentsen,26.2235,-98.3944,36,0.4500,,
LAJB,Johnsons Bayou,29.8010,-93.7149,35,0.6542,,
OKSE,Sequoyah,34.4985,-94.9695,34,0.6296,,
TXSC,Spring Creek,30.1268,-95.4432,34,0.7083,,
TXBE,Beech Creek,30.7667,-94.2000,33,1.4831,,
FLFM,Fort Myers,26.5551,-81.9906,32,0.3497,,
TXPA,Port Aransas,27.8502,-97.1000,31,0.3100,,
LABC,Bossier-Caddo-Bienville,32.2932,-93.5026,31,0.4593,,
TXCF,Corpus Christi (Flour Bluff),27.6584,-97.2938,30,0.2247,,
CLSB,"Sabana de Bogotá, Cundinamarca, Colombia",4.8000,-74.0667,30,0.9375,,
MDSA,Salisbury,38.3333,-75.7333,29,0.4173,,
TXHU,Huntsville,30.7156,-95.5520,28,0.5545,,
FLSP,St. Petersburg,27.7991,-82.6794,28,0.2414,,
FLNP,North Pinellas,28.0672,-82.7388,26,0.1733,,
LATR,Tensas River N.W.R.,32.2833,-91.3667,26,0.4602,,
ECNM,"Mindo-Tandayapa, Pichincha, Ecuador",-0.0542,-78.6821,25,0.4237,,
LASA,Sabine N.W.R.,29.8545,-93.3892,25,0.1923,,
DESN,Seaford-Nanticoke,38.5845,-75.5739,25,0.3968,,
NCGR,Greensboro,36.1163,-79.8370,25,0.2817,,
MDEL,Elkton,39.5333,-75.9424,25,0.2198,,
NJAS,Assunpink,40.1600,-74.4242,24,0.2449,,
TNRL,Reelfoot Lake,36.4167,-89.3833,24,0.5000,,
VAPR,Philpott Reservoir,36.8833,-80.0500,24,0.6575,,
NJCC,Cumberland County,39.3325,-75.2004,24,0.1808,,
VAMA,Mathews,37.4399,-76.3143,24,0.2468,,
LARB,Reserve-Bonnet Carre Spillway,30.0867,-90.4711,23,0.2659,,
TNCL,Clarksville,36.5000,-87.3833,23,0.5576,,
TXLS,La Sal Vieja,26.4849,-97.9649,23,0.3067,,
TNNO,Norris,36.2242,-84.0927,23,0.8519,,
ARME,Mena,34.5833,-94.2333,23,0.3485,,
GAPC,Peachtree City,33.3468,-84.6231,23,0.2584,,
NCIC,Iredell County,35.8967,-80.8997,23,0.5750,,
ARLO,Lonoke,34.7490,-91.8957,22,0.3099,,
MDSD,Southern Dorchester County,38.3617,-76.0371,22,0.2529,,
MSNA,Natchez,31.6167,-91.3792,22,0.5906,,
NCNR,New River,36.5185,-81.2007,21,0.3621,,
KYLE,Lexington,37.9227,-84.4719,21,0.3146,,
CLSM,"Santa Marta, Magdalena, Colombia",11.0333,-74.1500,21,1.8261,,
WVPA,Pipestem Area,37.5800,-80.9196,21,0.4158,,
GAMA,Macon,32.8321,-83.6663,20,0.3279,,
NJNH,Northwestern Hunterdon County,40.6365,-74.9098,20,0.2721,,
ARFA,Fayetteville,36.0566,-94.1719,20,0.3687,,
GAAU,Augusta,33.4393,-82.0239,19,0.3800,,
TNCV,Cookeville,36.1448,-85.4747,19,0.3220,,
DERE,Rehoboth,38.6035,-75.1073,19,0.3016,,
SCCG,Congaree Swamp,33.7612,-80.7476,19,0.4471,,
VAWY,Waynesboro,37.9810,-78.9550,18,0.1787,,
VACF,Clifton Forge,37.8167,-79.7667,17,0.5397,,
MSHA,Hattiesburg,31.2903,-89.3133,17,0.3864,,
DECH,Cape Henlopen-Prime Hook,38.8072,-75.1878,17,0.2720,,
FLCK,Cedar Key,29.1942,-83.0149,17,0.3350,,
VAWP,Wachapreague,37.6707,-75.6998,17,0.1650,,
VARC,Rockingham County,38.4318,-79.0394,17,0.3036,,
NCJL,Jordan Lake,35.6950,-79.0433,17,0.1223,,
MSSL,Sardis Lake,34.4369,-89.7010,17,0.3148,,
FLSC,Sanibel-Captiva,26.4594,-82.1567,17,0.1037,,
FLDC,Dade County,25.8402,-80.1883,16,0.1633,,
ARHB,Holla Bend N.W.R.,35.1660,-93.1382,16,0.2000,,
TNEL,Elizabethton,36.3413,-82.1263,15,0.3093,,
NJEL,Elmer,39.5834,-75.1428,15,0.1617,,
TNCO,Columbia,35.5990,-87.1613,15,0.3871,,
FLGC,"Gulf Circle, Manatee County",27.4970,-82.8128,15,0.6522,,
MOMI,Mingo N.W.R.,36.9833,-90.2000,15,0.2564,,
FLFL,Fort Lauderdale,26.1360,-80.2191,15,0.1786,,
TXBP,Bolivar Peninsula,29.5504,-94.4668,14,0.1556,,
VAWI,Williamsburg,37.2792,-76.6987,14,0.1697,,
TXRO,Rockport,28.0669,-97.1167,14,0.1750,,
VABK,Brooke,38.3703,-77.3287,14,0.1842,,
LANO,New Orleans,30.0236,-89.9167,14,0.2044,,
NJCM,Cape May,39.0123,-74.8778,14,0.0757,,
LACA,Catahoula N.W.R.,31.5080,-92.0589,14,0.1979,,
MDDE,Denton,38.9055,-75.8350,14,0.2188,,
MSSH,Southern Hancock County,30.2906,-89.5034,14,0.0872,,
OKBB,Broken Bow Reservoir,34.0554,-94.7048,14,0.5833,,
LADA,D'Arbonne,32.6583,-92.2410,14,0.0921,,
TXPR,Paris,33.7500,-95.5667,13,0.4815,,
VA0C,Martinsville,36.7333,-79.8167,13,0.5306,,
VALA,Lake Anna,38.0850,-77.8139,13,0.2989,,
MSCH,Church Hill,31.7500,-91.1833,13,0.7879,,
PAWC,West Chester,39.9600,-75.6047,12,0.0899,,
NCBC,Buncombe County,35.6000,-82.4033,12,0.1765,,
TXTE,Texarkana,33.2784,-94.2082,12,0.4248,,
ALGU,Guntersville,34.3883,-86.2803,11,0.1429,,
LAST,St. Tammany Parish,30.4211,-90.0886,11,0.2136,,
LAVE,Venice,29.3392,-89.4767,11,0.5000,,
BLGJ,"Gallon Jug, Belize",17.5611,-89.0441,11,0.2558,,
WVHC,Hampshire County,39.3365,-78.5035,11,0.2973,,
KYLO,Louisville,38.2813,-85.6348,10,0.1173,,
GACI,Cumberland Island,30.8151,-81.4673,10,0.2326,,
TNKN,Knoxville,35.9136,-84.0796,10,0.1149,,
NCMJ,Mount Jefferson,36.4668,-81.4500,10,0.2778,,
PAHU,Huntingdon,40.5664,-77.9385,10,0.1538,,
BRIT,"Itirapina, Sao Paulo, Brazil",-22.2167,-47.8667,9,0.7500,,
INSM,Spring Mill S.P.,38.7233,-86.4170,9,0.5806,,
TXLA,Laguna Atascosa N.W.R.,26.2391,-97.3814,9,0.1118,,
VAHO,Hopewell,37.3670,-77.2842,8,0.0800,,
PALZ,Lititz,40.2261,-76.3024,8,0.0901,,
MDWC,Washington County,39.5656,-77.7308,8,0.1127,,
NJSA,Salem,39.6140,-75.4142,8,0.1019,,
PALR,Lake Raystown,40.3739,-78.0716,8,0.1495,,
SCPD,Pee Dee Area,34.2158,-79.7379,8,0.2254,,
VAJK,John H. Kerr Reservoir,36.6000,-78.3000,8,0.1600,,
NCWI,Wilmington,34.1401,-77.8936,8,0.0755,,
NCMC,Morehead City,34.7590,-76.7094,7,0.0833,,
NCDU,Durham,36.0868,-78.8907,7,0.1073,,
NCNB,New Bern,35.0500,-77.0833,7,0.0778,,
TXCP,Chaparral W.M.A.,28.3609,-99.3429,7,0.1443,,
VACH,Chancellorsville,38.2911,-77.6744,6,0.1890,,
OHEF,East Fork Lake S.P.,38.9871,-84.0253,6,0.2500,,
TNHP,Hickory-Priest,36.1926,-86.6634,6,0.1053,,
PABN,Bernville,40.4148,-76.1492,6,0.0800,,
ALTU,Tuscaloosa,33.2390,-87.5766,6,0.1967,,
INPL,Patoka Lake,38.4347,-86.6062,6,0.1277,,
AZNO,Nogales,31.4338,-110.9358,6,0.0902,,
AZPA,Patagonia,31.4833,-110.6833,5,0.0382,,
NJSU,Sussex County,41.1186,-74.6385,5,0.0476,,
GAGC,Glynn County,31.1128,-81.4261,5,0.0595,,
PAGL,Delaware County (Glenolden),39.8992,-75.3729,5,0.0282,,
PANB,New Bloomfield,40.4002,-77.1500,5,0.0709,,
VABR,Banister River W.M.A.,36.7327,-78.8101,5,0.1064,,
DEBH,Bombay Hook N.W.R.,39.2152,-75.4822,5,0.0407,,
FLSA,St. Augustine,29.9333,-81.3162,5,0.0443,,
NCRK,Roanoke Rapids,36.4025,-77.5651,5,0.2500,,
GADU,Dublin,32.6297,-82.9239,5,0.1667,,
VAMB,Manassas-Bull Run,38.8387,-77.4315,5,0.0647,,
KYFR,Frankfort,38.2271,-84.8525,4,0.1301,,
NJGS,Great Swamp-Watchung Ridges,40.6983,-74.4017,4,0.0331,,
KYCC,Calloway County,36.6003,-88.1999,4,0.0976,,
TNWC,Warren County,35.6748,-85.7770,4,0.1270,,
GADA,Dalton,34.7667,-84.9667,4,0.1905,,
FLZE,Zellwood-Mount Dora,28.7309,-81.6062,4,0.1006,,
GASI,Sapelo Island,31.4500,-81.2333,4,0.0734,,
LALA,Lafayette,30.1901,-92.1042,4,0.0248,,
VALC,Little Creek,36.8508,-76.0994,4,0.0290,,
ALEU,Eufaula N.W.R.,31.9939,-85.0886,3,0.0769,,
MSJC,Jackson County,30.4366,-88.7119,3,0.0480,,
AZAH,Atascosa Highlands,31.4701,-111.1728,3,0.0822,,
CREB,"Estacion Biologica Cano Palma, Limon, Costa Rica",10.5834,-83.5333,3,0.2609,,
DEWI,Wilmington,39.7450,-75.6399,3,0.0183,,
NJLB,Long Branch,40.2502,-74.0554,3,0.0306,,
NCTR,Tryon,35.2088,-82.2390,3,0.0732,,
GACO,Columbus,32.5861,-85.0004,3,0.0674,,
SCSP,Spartanburg,34.9000,-81.9500,3,0.0412,,
TXLV,Lewisville,33.0301,-96.9929,3,0.0426,,
NCBR,Brevard,35.1832,-82.6722,3,0.0377,,
VAFB,Fort Belvoir,38.7090,-77.1939,2,0.0089,,
NJWC,Warren County-Northampton County,40.7800,-75.1001,2,0.0327,,
NJRE,Raritan Estuary,40.5167,-74.3500,2,0.0168,,
OKSV,Spavinaw,36.4000,-94.9501,2,0.0204,,
INOR,Ohio River,39.1021,-84.9016,2,0.0526,,
GACH,Chattahoochee National Forest Songbird M.A.,34.8775,-84.6474,2,0.0734,,
NJNG,Northwestern Gloucester County,39.7727,-75.2442,2,0.0325,,
WVCT,Charles Town,39.3319,-77.8512,2,0.0383,,
MXSC,"San Carlos, Sonora, Mexico",28.0389,-110.9377,2,0.1667,,
ALGS,Gulf Shores,30.3167,-87.6333,2,0.0127,,
TXTC,Turkey Creek,30.5168,-94.3167,2,0.0833,,
VANR,Nansemond River,36.8472,-76.4333,2,0.2500,,
KYDA,Danville,37.6463,-84.7733,1,0.0147,,
NCSH,Shelby,35.2951,-81.5743,1,0.0526,,
TNJA,Jackson,35.6119,-88.8205,1,0.0270,,
ARLR,Little Rock,34.7582,-92.2792,1,0.0132,,
PALA,Lancaster,39.9921,-76.3614,1,0.0123,,
NCCB,Central Beaufort County,35.4719,-76.9344,1,0.0155,,
MDBH,Baltimore Harbor,39.2661,-76.4911,1,0.0105,,
OHLN,Lancaster,39.7137,-82.6019,1,0.0294,,
ARPB,Pine Bluff,34.2295,-92.0033,1,0.0163,,
ARBE,Buffalo National River (east),36.0774,-92.5836,1,0.0235,,
PANV,Newville,40.1492,-77.3681,1,0.0122,,
TXCT,Coastal Tip,26.0278,-97.2334,1,0.0374,,
NHNH,Nashua-Hollis,42.8049,-71.5462,1,0.0092,,
ALMO,Montgomery,32.3496,-86.3831,1,0.0219,,
WVPC,Pendleton County,38.6579,-79.3113,cw,0.0000,,
NCAL,Alamance County,36.0693,-79.4003,cw,0.0000,,
TXAB,Abilene,32.3501,-99.7502,cw,0.0000,,
PALT,Juniata County - Lewistown,40.5472,-77.3671,cw,0.0000,,
PAHR,Harrisburg,40.2340,-76.9349,cw,0.0000,,
SCCL,Clemson,34.6346,-82.8365,cw,0.0000,,
FLTH,Tallahassee,30.5291,-84.2364,cw,0.0000,,
RPCD,"Cana, Darien, Panama",7.8833,-77.7333,cw,0.0000,,
NJWV,Walnut Valley,40.9760,-75.0226,cw,0.0000,,

