Species_Name
Black Vulture

Code,Name,Latitude,Longitude,No_Observed,Number_By_Party_Hours,Flags,Editor_Comments
TXAP,Attwater Prairie Chicken N.W.R.,29.6344,-96.3667,184,1.7778,,
FLAL,Alafia Banks,27.7920,-82.3349,183,4.3571,,
MDTR,Triadelphia Reservoir,39.1605,-76.9885,183,0.7657,,
TXTR,Trinidad,32.1500,-96.1000,182,5.8710,,
TXNA,Nacogdoches,31.5332,-94.6563,176,1.4915,,
FLME,Melrose,29.7480,-81.9929,169,2.5509,,
PAYO,York,39.8073,-76.8825,168,2.4000,,
TXGC,Gibbons Creek,30.5833,-96.0000,167,2.8670,,
FLEC,Econlockhatchee,28.7094,-81.1467,166,1.2319,,
TXBN,Burnet County,30.7514,-98.2750,165,1.5904,,
RPCC,"Central Canal Area, Panama",9.1333,-79.7833,165,1.1074,,
CRLS,"La Selva, Lower Braulio Carillo N.P., Costa Rica",10.3665,-84.0499,162,0.7397,,
CLSB,"Sabana de Bogotá, Cundinamarca, Colombia",4.8000,-74.0667,161,2.6833,,
TXBZ,Brazos Bend,29.3734,-95.6688,160,1.6842,,
FLVB,Vero Beach,27.6667,-80.4167,156,1.6421,,
LASH,Shreveport,32.5371,-93.8922,153,2.6154,,
DECH,Cape Henlopen-Prime Hook,38.8072,-75.1878,149,1.4293,,
FLWV,West Volusia County,29.0543,-81.3039,149,2.8517,,
FLEP,East Pasco,28.3103,-82.2374,145,3.2955,,
BLBC,"Belize City, Belize",17.5990,-88.3822,144,2.0353,,
PASL,Southern Lancaster County,39.8172,-76.1698,143,0.7044,,
TXWW,Welder Wildlife Refuge,28.1136,-97.4171,142,2.7308,,
MDCR,Crisfield,38.0298,-75.7577,141,1.4100,,
NCSL,Southern Lake Norman,35.4326,-80.8702,140,2.0974,,
TXDR,Del Rio,29.4651,-100.9585,139,2.2419,,
TXTE,Texarkana,33.2784,-94.2082,137,4.5667,,
TRTR,Trinidad,10.6336,-61.3390,133,3.2638,,
AZNO,Nogales,31.4338,-110.9358,133,1.3927,,
TXSB,San Bernard N.W.R.,28.8667,-95.5667,131,1.4971,,
CHSD,"Senda Darwin Station, Isla Chiloe, Chile",-41.9167,-73.6667,130,13.0000,,
MDPT,Port Tobacco,38.4833,-77.0333,130,1.1982,,
FLEM,Emeralda-Sunnyhill,28.9718,-81.8529,129,2.2051,,
TXAR,Aransas N.W.R.,28.2333,-96.8833,128,1.3474,,
FLGA,Gainesville,29.6027,-82.3127,127,0.7768,,
MDLK,Lower Kent County,39.1427,-76.1921,126,1.4824,,
MDST,St. Michaels,38.7506,-76.2531,125,1.0730,,
VAAC,Augusta County,38.2046,-78.9913,121,1.4938,,
TXBC,Balcones Canyonlands,30.6042,-98.0179,113,1.4628,,
TNNL,Nickajack Lake,35.0664,-85.5113,112,1.4044,,
GAHN,Harris Neck N.W.R.,31.6837,-81.2940,112,1.1089,,
FLFP,Fort Pierce,27.4177,-80.3828,111,0.9610,,
ARAR,Arkadelphia,34.1333,-93.0500,111,1.3214,,
TXAU,Austin,30.1834,-97.6980,110,0.7521,,
VABB,Back Bay N.W.R.,36.6500,-76.0000,109,1.0283,,
ILCY,Cypress Creek,37.3190,-89.0213,101,1.0386,,
TXCY,Cypress Creek,29.9561,-95.8900,101,0.9182,,
NCWS,Winston-Salem,36.0840,-80.3067,101,1.2280,,
ILWV,Warbluff Valley Sanctuary,37.4056,-88.6111,98,1.7193,,
SCAB,Ace Basin,32.6126,-80.4813,96,4.8000,,
TXOR,Old River,29.8667,-94.7333,95,1.2378,,
VALE,Lexington,37.8480,-79.4769,93,1.9375,,
GAOK,Okefenokee N.W.R.,30.8001,-82.1333,92,2.3291,,
MDEL,Elkton,39.5333,-75.9424,91,0.9286,,
TNBR,Buffalo River,35.3001,-87.4573,91,1.8958,,
NJWV,Walnut Valley,40.9760,-75.0226,89,0.9082,,
TXLA,Laguna Atascosa N.W.R.,26.2391,-97.3814,87,0.8969,,
NJPR,Princeton,40.3410,-74.6649,87,0.5918,,
ARHB,Holla Bend N.W.R.,35.1660,-93.1382,87,1.1757,,
OKFG,Fort Gibson Reservoir,35.8500,-95.3167,86,1.6538,,
FLCB,Choctawhatchee Bay,30.4462,-86.5182,86,0.7242,,
NCDU,Durham,36.0868,-78.8907,85,1.1486,,
TXCF,Corpus Christi (Flour Bluff),27.6584,-97.2938,83,0.5685,,
BLBE,"Belmopan, Belize",17.1846,-88.7268,82,1.0479,,
MSLC,Lauderdale County,32.4676,-88.7230,81,1.2273,,
NJCC,Cumberland County,39.3325,-75.2004,81,0.5294,,
FLWP,West Palm Beach,26.5672,-80.1270,78,1.2787,,
NCCP,Chapel Hill,35.9131,-79.0558,77,0.5423,,
FLBO,Brooksville,28.5480,-82.3245,76,0.9184,,
ARML,Magnolia-Lake Columbia,33.2684,-93.2832,75,1.2346,,
MDSE,Seneca,39.0671,-77.3285,73,0.2607,,
PALZ,Lititz,40.2261,-76.3024,71,0.5053,,
GACG,Callaway Gardens,32.8240,-84.8437,71,1.0216,,
GAAH,Athens,33.9305,-83.3812,70,0.6195,,
SCSR,Savannah River Site,33.2000,-81.6167,68,1.0543,,
FLJA,Jacksonville,30.4152,-81.4877,68,0.5333,,
VASL,Shenandoah N.P.-Luray,38.5948,-78.4572,67,0.6077,,
TXFW,Fort Worth,32.7661,-97.4715,67,0.5057,,
TNCC,Cross Creeks N.W.R.,36.4760,-87.7528,66,1.1892,,
TXPS,Palestine,31.7624,-95.7664,65,2.7083,,
LACA,Catahoula N.W.R.,31.5080,-92.0589,65,0.5190,,
TXUC,Uvalde County,29.2096,-99.7862,64,1.8417,,
MSHA,Hattiesburg,31.2903,-89.3133,64,1.1034,,
HOLA,"Lancetilla, Honduras",15.7667,-87.4500,62,2.2143,,
TXHO,Houston,29.7497,-94.9492,62,0.6108,,
KYLO,Louisville,38.2813,-85.6348,62,0.6108,,
MXGF,"Gomez Farias, Tamaulipas, Mexico",23.1118,-99.1816,61,1.1619,,
NCSH,Shelby,35.2951,-81.5743,61,2.0855,,
DEMI,Middletown,39.4753,-75.6347,61,0.6778,,
FLAB,Aripeka-Bayport,28.4667,-82.5833,60,1.3953,,
VAWR,Warren,37.8500,-78.5500,60,0.6630,,
GAAU,Augusta,33.4393,-82.0239,59,1.4390,,
GASI,Sapelo Island,31.4500,-81.2333,58,0.9134,,
VARC,Rockingham County,38.4318,-79.0394,58,1.0131,,
LABO,Bogue Chitto N.W.R.,30.4833,-89.8000,57,1.0507,,
TNCO,Columbia,35.5990,-87.1613,56,1.2874,,
WVLE,Lewisburg,37.8017,-80.4454,56,0.7645,,
TNNA,Nashville,36.0545,-86.9287,55,0.8059,,
PALT,Juniata County - Lewistown,40.5472,-77.3671,55,0.7006,,
TXKI,Kingsville,27.4658,-97.8551,54,0.8060,,
NJCM,Cape May,39.0123,-74.8778,53,0.2497,,
VACI,Chincoteague N.W.R.,37.9672,-75.3669,52,0.4727,,
GASC,St. Catherines Island,31.6351,-81.1226,52,0.5909,,
FLNP,North Pinellas,28.0672,-82.7388,52,0.1806,,
NJNH,Northwestern Hunterdon County,40.6365,-74.9098,52,0.6842,,
LAJB,Johnsons Bayou,29.8010,-93.7149,51,0.6518,,
VAHO,Hopewell,37.3670,-77.2842,51,0.4668,,
NCBR,Brevard,35.1832,-82.6722,51,0.4904,,
ARFA,Fayetteville,36.0566,-94.1719,51,1.2071,,
VAWA,Walkerton,37.6809,-77.0313,50,1.1834,,
OHAC,Adams County,38.7953,-83.5461,50,0.4673,,
SCLC,Long Cane,34.0000,-82.3333,48,1.4015,,
NCHC,Henderson County,35.3430,-82.5530,48,0.6486,,
PAGE,Gettysburg,39.8304,-77.3177,47,0.3701,,
VAGS,Glade Spring,36.7883,-81.7787,47,0.8868,,
TXBP,Bolivar Peninsula,29.5504,-94.4668,47,0.5222,,
VAWI,Williamsburg,37.2792,-76.6987,47,0.5646,,
TXCS,College Station,30.5930,-96.3175,46,0.5212,,
MDSD,Southern Dorchester County,38.3617,-76.0371,46,0.5380,,
SCCG,Congaree Swamp,33.7612,-80.7476,46,1.0455,,
SCCA,Charleston,32.9333,-79.7000,46,0.5412,,
GAPR,Piedmont N.W.R.-Rum Creek W.M.A.,33.0936,-83.7470,45,0.9783,,
MXSC,"San Carlos, Sonora, Mexico",28.0389,-110.9377,44,4.1905,,
SCLP,Litchfield-Pawleys Island,33.4908,-79.0904,43,0.3636,,
CREB,"Estacion Biologica Cano Palma, Limon, Costa Rica",10.5834,-83.5333,42,1.7143,,
VACN,Calmes Neck,39.1242,-77.8913,42,0.3005,,
CRMO,"Monteverde, Costa Rica",10.2999,-84.7667,42,0.1927,,
TXTC,Turkey Creek,30.5168,-94.3167,41,1.2713,,
MDOC,Ocean City,38.3128,-75.2122,41,0.1855,,
DERE,Rehoboth,38.6035,-75.1073,41,0.3306,,
TXHA,Hagerman N.W.R.,33.7807,-96.7444,41,0.8632,,
OKBB,Broken Bow Reservoir,34.0554,-94.7048,41,0.8723,,
MDAG,Annapolis-Gibson Island,39.0033,-76.5065,40,0.1274,,
SCYR,York-Rock Hill,34.9565,-81.1060,40,4.7059,,
NCMA,Mattamuskeet N.W.R.,35.4500,-76.1333,40,0.5178,,
VAMV,Martinsville,36.6867,-79.8639,39,2.2941,,
TXBE,Beech Creek,30.7667,-94.2000,39,1.1471,,
TXHU,Huntsville,30.7156,-95.5520,39,1.3448,,
VANS,Northern Shenandoah Valley,39.0501,-78.1667,39,0.1884,,
LALO,Lake Ophelia N.W.R.,31.2333,-91.9000,38,0.9744,,
SCCL,Clemson,34.6346,-82.8365,38,0.7238,,
TNHI,Hiwassee,35.3655,-84.9200,37,0.4868,,
MDBO,Bowie,38.9927,-76.7852,37,0.1149,,
MDPR,Patuxent River,38.3406,-76.5037,37,0.4554,,
RPVC,"Volcan, Chiriqui, Panama",8.8507,-82.6668,37,0.6758,,
VAMA,Mathews,37.4399,-76.3143,37,0.3282,,
LATX,Thibodaux,29.8167,-90.7500,36,0.6050,,
NCJL,Jordan Lake,35.6950,-79.0433,35,0.2597,,
PAWC,West Chester,39.9600,-75.6047,35,0.2435,,
NJAS,Assunpink,40.1600,-74.4242,35,0.3794,,
TNRL,Reelfoot Lake,36.4167,-89.3833,34,1.0000,,
WVCT,Charles Town,39.3319,-77.8512,34,0.6296,,
MDSM,Sugarloaf Mountain,39.2841,-77.3920,34,0.1472,,
VACC,Cape Charles,37.1899,-75.9410,33,0.3143,,
NJBP,Belleplain,39.2500,-74.9333,32,0.6995,,
TXTY,Tyler,32.2777,-95.2991,31,0.6526,,
KYLE,Lexington,37.9227,-84.4719,31,0.4921,,
LAST,St. Tammany Parish,30.4211,-90.0886,31,0.2541,,
VACL,Central Loudon,39.0905,-77.6198,31,0.3171,,
FLDB,Daytona Beach,29.2629,-81.1173,30,0.6218,,
ALGS,Gulf Shores,30.3167,-87.6333,30,0.2174,,
SCRR,Rocky River,34.2603,-82.6112,29,0.5714,,
GAAB,Albany,31.4333,-84.4167,29,0.8000,,
MDPL,Point Lookout,38.1061,-76.4212,28,0.4590,,
CTWR,Woodbury-Roxbury,41.5352,-73.2791,28,0.1968,,
VAFI,Fincastle,37.5276,-79.8733,28,0.3944,,
PARD,Reading,40.3667,-75.8667,28,0.2483,,
OHLN,Lancaster,39.7137,-82.6019,28,0.5359,,
MDSA,Salisbury,38.3333,-75.7333,28,0.3077,,
MDDE,Denton,38.9055,-75.8350,27,0.4015,,
GAGC,Glynn County,31.1128,-81.4261,27,0.3737,,
TNBI,Bristol,36.6058,-82.0999,27,0.5094,,
SCMC,McClellanville,33.1003,-79.4037,27,0.3776,,
OKSE,Sequoyah,34.4985,-94.9695,27,0.7714,,
TNFC,Fayette County,35.1209,-89.3470,26,0.6667,,
VANR,Nansemond River,36.8472,-76.4333,26,0.3377,,
PAUB,Upper Bucks County,40.4036,-75.3650,26,0.1620,,
VACH,Chancellorsville,38.2911,-77.6744,26,0.4976,,
VAWB,Washington's Birthplace,38.1143,-76.9478,26,0.4952,,
LANO,New Orleans,30.0236,-89.9167,25,0.2994,,
PAAU,Audubon,40.1341,-75.4260,25,0.2141,,
OKTI,Tishomingo N.W.R.,34.1833,-96.6500,25,1.0000,,
SCSP,Spartanburg,34.9000,-81.9500,24,0.3067,,
TXRO,Rockport,28.0669,-97.1167,23,0.2473,,
VADS,Dismal Swamp,36.6645,-76.4814,23,0.2570,,
ARTE,Texarkana,33.4725,-93.9215,23,0.4842,,
TXCA,Caddo National Grasslands,33.7405,-96.0024,22,0.3359,,
GAMA,Macon,32.8321,-83.6663,22,0.4211,,
TXBU,Bell County,30.9667,-97.4500,21,0.7778,,
GACH,Chattahoochee National Forest Songbird M.A.,34.8775,-84.6474,21,1.2727,,
DEBH,Bombay Hook N.W.R.,39.2152,-75.4822,21,0.1654,,
FLRP,Royal Palm-Homestead,25.4333,-80.5000,21,0.4330,,
FLCK,Cedar Key,29.1942,-83.0149,20,0.3704,,
MXYS,"Yecora, Sonora, Mexico",28.1667,-109.0833,20,0.2857,,
VABK,Brooke,38.3703,-77.3287,20,0.2564,,
VAMB,Manassas-Bull Run,38.8387,-77.4315,20,0.1303,,
TNHP,Hickory-Priest,36.1926,-86.6634,20,0.4651,,
LAPP,Pine Prairie,30.7643,-92.3765,20,0.2424,,
WVCA,Canaan,39.0662,-79.5500,20,1.0811,,
WVPA,Pipestem Area,37.5800,-80.9196,20,0.4000,,
FLSM,St. Marks,30.1536,-84.2227,19,0.2420,,
NCPD,Pee Dee N.W.R.,35.1167,-80.0500,19,0.2879,,
GADA,Dalton,34.7667,-84.9667,19,1.8537,,
MSNO,Noxubee N.W.R.,33.2784,-88.7929,19,0.2734,,
NJMO,Moorestown,39.9422,-74.9391,19,0.1990,,
TXLS,La Sal Vieja,26.4849,-97.9649,19,0.2317,,
TXMC,Mckinney,33.1585,-96.6154,18,0.2143,,
SCSN,Santee N.W.R.,33.5104,-80.4080,18,0.2229,,
MXRL,"Rancho los Colorados, Tamaulipas, Mexico",22.9667,-97.8667,18,0.8571,,
PAGL,Delaware County (Glenolden),39.8992,-75.3729,18,0.1040,,
NJBO,Boonton,40.8500,-74.3833,18,0.1018,,
LABC,Bossier-Caddo-Bienville,32.2932,-93.5026,18,0.2028,,
MDRR,Rock Run,39.6041,-76.1670,18,0.1420,,
NCPE,Pettigrew S.P.,35.7667,-76.4500,18,0.3273,,
FLFM,Fort Myers,26.5551,-81.9906,18,0.1614,,
NJSA,Salem,39.6140,-75.4142,17,0.2208,,
GAPC,Peachtree City,33.3468,-84.6231,17,0.2429,,
MSNA,Natchez,31.6167,-91.3792,17,0.4533,,
TNCL,Clarksville,36.5000,-87.3833,16,0.2678,,
NJSO,Somerset County,40.5823,-74.6220,16,0.1808,,
PALA,Lancaster,39.9921,-76.3614,16,0.2119,,
PAHU,Huntingdon,40.5664,-77.9385,15,0.2083,,
FLGC,"Gulf Circle, Manatee County",27.4970,-82.8128,15,0.7895,,
FLPB,Perdido Bay,30.3333,-87.3667,15,0.1250,,
FLNR,West Pasco (New Port Richey),28.2604,-82.6949,15,0.3846,,
FLTH,Tallahassee,30.5291,-84.2364,15,0.1714,,
VAFB,Fort Belvoir,38.7090,-77.1939,15,0.0783,,
VAGO,Gordonsville,38.1427,-78.1893,15,0.2941,,
TXLV,Lewisville,33.0301,-96.9929,15,0.2222,,
FLSC,Sanibel-Captiva,26.4594,-82.1567,15,0.0896,,
NCSB,Southport-Bald Head-Oak Islands,33.9388,-78.0265,14,0.1637,,
FLTA,Tampa,28.0107,-82.4595,14,0.1938,,
BLGJ,"Gallon Jug, Belize",17.5611,-89.0441,14,0.1812,,
CLSM,"Santa Marta, Magdalena, Colombia",11.0333,-74.1500,14,1.1915,,
GYTL,"Timberhead Rain Forest Lodge, Guyana",6.5500,-59.3833,14,0.3182,,
FLSP,St. Petersburg,27.7991,-82.6794,14,0.1228,,
FLCE,Coot Bay-Everglades N.P.,25.1410,-80.9582,13,0.1871,,
KYDA,Danville,37.6463,-84.7733,13,0.2080,,
NJEL,Elmer,39.5834,-75.1428,13,0.1970,,
PACB,Central Bucks County,40.3102,-75.1017,13,0.1016,,
FLFL,Fort Lauderdale,26.1360,-80.2191,13,0.2167,,
OHBV,Beaver Valley,39.0592,-82.7973,12,0.2824,,
VAJK,John H. Kerr Reservoir,36.6000,-78.3000,12,0.3582,,
KYCC,Calloway County,36.6003,-88.1999,12,0.3934,,
NCWI,Wilmington,34.1401,-77.8936,12,0.1529,,
SCCE,Chester,34.7000,-81.2167,12,0.8000,,
TXPA,Port Aransas,27.8502,-97.1000,11,0.1019,,
NJNG,Northwestern Gloucester County,39.7727,-75.2442,11,0.1325,,
NCMJ,Mount Jefferson,36.4668,-81.4500,11,0.1982,,
NCNR,New River,36.5185,-81.2007,11,0.2821,,
TNWC,Warren County,35.6748,-85.7770,10,0.2778,,
NCRK,Roanoke Rapids,36.4025,-77.5651,10,0.8333,,
MSJC,Jackson County,30.4366,-88.7119,10,0.1471,,
ECNM,"Mindo-Tandayapa, Pichincha, Ecuador",-0.0542,-78.6821,10,0.1198,,
LAVE,Venice,29.3392,-89.4767,10,0.4348,,
KYFR,Frankfort,38.2271,-84.8525,9,0.3158,,
TXSC,Spring Creek,30.1268,-95.4432,9,0.1682,,
LARB,Reserve-Bonnet Carre Spillway,30.0867,-90.4711,9,0.0989,,
ARME,Mena,34.5833,-94.2333,9,0.2500,,
LADA,D'Arbonne,32.6583,-92.2410,9,0.0566,,
LANA,Natchitoches,31.8240,-93.0635,9,0.2571,,
NJGS,Great Swamp-Watchung Ridges,40.6983,-74.4017,9,0.0851,,
NCSM,Stone Mountain,36.3447,-81.0247,9,0.2727,,
TNEL,Elizabethton,36.3413,-82.1263,9,0.2093,,
INWH,Whitewater S.P.,39.5909,-84.9936,9,0.3273,,
NCRA,Raleigh,35.7622,-78.6593,9,0.0672,,
ALTU,Tuscaloosa,33.2390,-87.5766,9,0.3600,,
MSSL,Sardis Lake,34.4369,-89.7010,9,0.1452,,
ALGU,Guntersville,34.3883,-86.2803,8,0.1103,,
VABR,Banister River W.M.A.,36.7327,-78.8101,8,0.2192,,
ARBE,Buffalo National River (east),36.0774,-92.5836,8,0.0976,,
FLPI,Ponce Inlet,29.0623,-81.0073,8,0.0860,,
FLSA,St. Augustine,29.9333,-81.3162,8,0.1016,,
KYKL,Kleber W.M.A.,38.4633,-84.7767,8,0.4211,,
VAWP,Wachapreague,37.6707,-75.6998,8,0.0825,,
BRIT,"Itirapina, Sao Paulo, Brazil",-22.2167,-47.8667,8,0.6400,,
VANN,Newport News,37.0799,-76.3956,8,0.0737,,
ALMO,Montgomery,32.3496,-86.3831,8,0.1455,,
ARMH,Mountain Home,36.3862,-92.4672,8,0.6154,,
NCSP,Southern Pines,35.2167,-79.3167,8,0.0901,,
MSVI,Vicksburg,32.3108,-90.9068,8,0.1176,,
NJWC,Warren County-Northampton County,40.7800,-75.1001,8,0.0780,,
TXCP,Chaparral W.M.A.,28.3609,-99.3429,8,0.1185,,
IL1P,Mermet Public Hunting-Fishing,37.2667,-88.8333,7,0.4667,,
TXCR,Crawford,31.5560,-97.3556,7,0.1530,,
MSCH,Church Hill,31.7500,-91.1833,7,0.7368,,
KYSO,Somerset,37.1025,-84.6038,7,0.1302,,
INSM,Spring Mill S.P.,38.7233,-86.4170,7,0.3500,,
TXRL,Robert Lee,31.9161,-100.4999,7,0.7000,,
TNJA,Jackson,35.6119,-88.8205,7,0.2258,,
MDCM,Catoctin Mountain,39.6195,-77.4095,7,0.1273,,
INMT,Muscatatuck N.W.R.,38.9594,-85.7983,6,0.1111,,
PALC,Lebanon County,40.3801,-76.5344,6,0.1143,,
NCIC,Iredell County,35.8967,-80.8997,6,0.1519,,
GACO,Columbus,32.5861,-85.0004,6,0.1250,,
ILJC,Jackson County,37.7167,-89.3500,6,0.0822,,
MSSH,Southern Hancock County,30.2906,-89.5034,5,0.0645,,
NCCB,Central Beaufort County,35.4719,-76.9344,5,0.0962,,
ARPB,Pine Bluff,34.2295,-92.0033,5,0.0803,,
NCMC,Morehead City,34.7590,-76.7094,5,0.0439,,
TXSA,Santa Ana N.W.R.,26.1492,-98.1917,5,0.0752,,
MXOJ,"Oaxaca de Juarez, Oaxaca, Mexico",17.1000,-96.6833,5,0.0976,,
FLDC,Dade County,25.8402,-80.1883,4,0.0448,,
FLBC,Bay County,30.1851,-85.6719,4,0.0595,,
NCGV,Greenville,35.5885,-77.2387,4,0.0744,,
MXCM,"Cumbres de Monterrey, Nuevo Leon, Mexico",25.4681,-100.2085,4,0.2222,,
PALR,Lake Raystown,40.3739,-78.0716,4,0.0952,,
ALEU,Eufaula N.W.R.,31.9939,-85.0886,4,0.1013,,
INHM,Hanover-Madison,38.7382,-85.4706,3,0.1176,,
NYPE,Peekskill,41.2500,-73.8500,3,0.0397,,
NCWC,Wayne County,35.3239,-77.9845,3,0.0588,,
NJMA,Marmora,39.2647,-74.6472,3,0.0588,,
SCGR,Greenville,34.7833,-82.3167,3,0.0545,,
MDAC,Allegany County,39.5916,-78.6929,3,0.0508,,
PANV,Newville,40.1492,-77.3681,3,0.0291,,
PERO,"Rio Orosa, Loreto, Peru",-3.6667,-72.2167,3,0.1667,,
TNKN,Knoxville,35.9136,-84.0796,3,0.0600,,
NCGA,Gastonia,35.2609,-81.1334,3,0.1154,,
MSTU,Tupelo,34.2276,-88.7012,3,0.0478,,
TXCT,Coastal Tip,26.0278,-97.2334,3,0.1224,,
TXFD,Falcon Dam and S.P.,26.4967,-99.0884,3,0.1132,,
MXRR,"Rancho Rincon de Anacahuitas, Tamaulipas, Mexico",25.5833,-97.5000,3,0.3000,,
AZAH,Atascosa Highlands,31.4701,-111.1728,2,0.0304,,
LALT,Lacassine N.W.R.-Thornwell,30.0626,-92.8147,2,0.0152,,
LASA,Sabine N.W.R.,29.8545,-93.3892,2,0.0150,,
TNSA,Savannah,35.1632,-88.1666,2,0.0331,,
DCDC,Washington,38.8674,-77.0685,2,0.0120,,
OHMI,Millersburg,40.5416,-81.9270,2,0.0076,,
ARHS,Hot Springs Village,34.7167,-92.9667,2,0.0556,,
TXHG,Harlingen,26.1770,-97.6813,2,0.0275,,
SCPD,Pee Dee Area,34.2158,-79.7379,2,0.0702,,
NJLB,Long Branch,40.2502,-74.0554,2,0.0189,,
SCCO,Columbia,33.9300,-80.9214,2,0.0513,,
LALA,Lafayette,30.1901,-92.1042,2,0.0175,,
VAWY,Waynesboro,37.9810,-78.9550,2,0.0351,,
NJSU,Sussex County,41.1186,-74.6385,2,0.0174,,
MXEJ,"Ejido San Pedro, Chihuahua, Mexico",30.7765,-108.4658,2,0.0188,,
ALMT,Mobile-Tensaw Delta,30.7500,-87.9500,1,0.0235,,
NJPI,Pinelands,39.7701,-74.7391,1,0.0114,,
INOR,Ohio River,39.1021,-84.9016,1,0.0385,,
PAHR,Harrisburg,40.2340,-76.9349,1,0.0092,,
NCBC,Buncombe County,35.6000,-82.4033,1,0.0128,,
OHKI,Kingston,39.4667,-82.8667,1,0.0115,,
MAMA,Marshfield,42.0973,-70.6537,1,0.0128,,
OKSC,Stephens County,34.5667,-97.7833,1,0.0182,,
PABN,Bernville,40.4148,-76.1492,1,0.0097,,
ARLR,Little Rock,34.7582,-92.2792,1,0.0148,,
SCAI,Aiken,33.5636,-81.6179,1,0.0282,,
AZAV,Avra Valley,32.2501,-111.2500,1,0.0178,,
MAMI,Millis,42.1675,-71.3572,1,0.0093,,
NYSU,Southern Orange County,41.3022,-74.3415,1,0.0089,,
NCTR,Tryon,35.2088,-82.2390,1,0.0241,,
WVIN,Inwood,39.4451,-78.1061,1,0.0148,,
AZPA,Patagonia,31.4833,-110.6833,1,0.0133,,
NYHV,Pawling (Hidden Valley),41.5377,-73.5770,cw,0.0000,,
TXSR,Sea Rim S.P.,29.7334,-93.9563,cw,0.0000,,
GABL,Bainbridge-Lake Seminole,30.8850,-84.6315,cw,0.0000,,
TNNO,Norris,36.2242,-84.0927,cw,0.0000,,
TNCV,Cookeville,36.1448,-85.4747,cw,0.0000,,
PAEL,Elverson,40.1334,-75.7667,cw,0.0000,,
MSSI,Sidon,33.3624,-90.2479,cw,0.0000,,
PANB,New Bloomfield,40.4002,-77.1500,cw,0.0000,,
